individualID,projectID,scientificName,scientificAbbreviation,dayCollected,monthCollected,yearCollected,locality,decimalLatitudeOriginal,decimalLongitudeOriginal,decimalLatitude,decimalLongitude,georeferenceProtocol,coordinateUncertaintyInMeters,depthOfColonyinMetersOriginal,depthOfColonyinMetersCorrected,EcoPlotID_full,k_value_GBR1,long_GBR1,lat_GBR1,k_value_GBR4,long_GBR4,lat_GBR4
328,ECO03,Stylophora pistillata,Spis,25,10,2021,Moore_Reef,-16.872083,146.2536695,-16.872083,146.2536695,GPS EcoRRAP sites,60,10-Dec,10.4,ONMO_FR1D,13,146.255371,-16.869904,12.75,146.248788,-16.876022
329,ECO03,Stylophora pistillata,Spis,25,10,2021,Moore_Reef,-16.872083,146.2536695,-16.872083,146.2536695,GPS EcoRRAP sites,60,10-Dec,10.4,ONMO_FR1D,13,146.255371,-16.869904,12.75,146.248788,-16.876022
329,ECO03,Stylophora pistillata,Spis,25,10,2021,Moore_Reef,-16.872083,146.2536695,-16.872083,146.2536695,GPS EcoRRAP sites,60,10-Dec,10.4,ONMO_FR1D,13,146.255371,-16.869904,12.75,146.248788,-16.876022
330,ECO03,Pocillopora verrucosa,Pver,25,10,2021,Moore_Reef,-16.872083,146.2536695,-16.872083,146.2536695,GPS EcoRRAP sites,60,10-Dec,10.4,ONMO_FR1D,13,146.255371,-16.869904,12.75,146.248788,-16.876022
331,ECO03,Pocillopora verrucosa,Pver,25,10,2021,Moore_Reef,-16.872083,146.2536695,-16.872083,146.2536695,GPS EcoRRAP sites,60,10-Dec,10.4,ONMO_FR1D,13,146.255371,-16.869904,12.75,146.248788,-16.876022
332,ECO03,Pocillopora verrucosa,Pver,25,10,2021,Moore_Reef,-16.872083,146.2536695,-16.872083,146.2536695,GPS EcoRRAP sites,60,10-Dec,10.4,ONMO_FR1D,13,146.255371,-16.869904,12.75,146.248788,-16.876022
333,ECO03,Stylophora pistillata,Spis,25,10,2021,Moore_Reef,-16.872083,146.2536695,-16.872083,146.2536695,GPS EcoRRAP sites,60,10-Dec,10.4,ONMO_FR1D,13,146.255371,-16.869904,12.75,146.248788,-16.876022
333,ECO03,Stylophora pistillata,Spis,25,10,2021,Moore_Reef,-16.872083,146.2536695,-16.872083,146.2536695,GPS EcoRRAP sites,60,10-Dec,10.4,ONMO_FR1D,13,146.255371,-16.869904,12.75,146.248788,-16.876022
334,ECO03,Stylophora pistillata,Spis,25,10,2021,Moore_Reef,-16.872083,146.2536695,-16.872083,146.2536695,GPS EcoRRAP sites,60,10-Dec,10.4,ONMO_FR1D,13,146.255371,-16.869904,12.75,146.248788,-16.876022
334,ECO03,Stylophora pistillata,Spis,25,10,2021,Moore_Reef,-16.872083,146.2536695,-16.872083,146.2536695,GPS EcoRRAP sites,60,10-Dec,10.4,ONMO_FR1D,13,146.255371,-16.869904,12.75,146.248788,-16.876022
335,ECO03,Pocillopora verrucosa,Pver,25,10,2021,Moore_Reef,-16.872083,146.2536695,-16.872083,146.2536695,GPS EcoRRAP sites,60,10-Dec,10.4,ONMO_FR1D,13,146.255371,-16.869904,12.75,146.248788,-16.876022
336,ECO03,Pocillopora verrucosa,Pver,25,10,2021,Moore_Reef,-16.872083,146.2536695,-16.872083,146.2536695,GPS EcoRRAP sites,60,10-Dec,10.4,ONMO_FR1D,13,146.255371,-16.869904,12.75,146.248788,-16.876022
337,ECO03,Pocillopora verrucosa,Pver,25,10,2021,Moore_Reef,-16.872041,146.2536145,-16.872041,146.2536145,GPS EcoRRAP sites,60,5,4.5,ONMO_FR1S,5.35,146.255371,-16.869904,5.5,146.248788,-16.876022
338,ECO03,Pocillopora verrucosa,Pver,25,10,2021,Moore_Reef,-16.872041,146.2536145,-16.872041,146.2536145,GPS EcoRRAP sites,60,5,4.5,ONMO_FR1S,5.35,146.255371,-16.869904,5.5,146.248788,-16.876022
339,ECO03,Pocillopora verrucosa,Pver,25,10,2021,Moore_Reef,-16.872041,146.2536145,-16.872041,146.2536145,GPS EcoRRAP sites,60,5,4.5,ONMO_FR1S,5.35,146.255371,-16.869904,5.5,146.248788,-16.876022
340,ECO03,Pocillopora verrucosa,Pver,25,10,2021,Moore_Reef,-16.872041,146.2536145,-16.872041,146.2536145,GPS EcoRRAP sites,60,5,4.5,ONMO_FR1S,5.35,146.255371,-16.869904,5.5,146.248788,-16.876022
341,ECO03,Stylophora pistillata,Spis,25,10,2021,Moore_Reef,-16.872041,146.2536145,-16.872041,146.2536145,GPS EcoRRAP sites,60,5,4.5,ONMO_FR1S,5.35,146.255371,-16.869904,5.5,146.248788,-16.876022
342,ECO03,Stylophora pistillata,Spis,25,10,2021,Moore_Reef,-16.872041,146.2536145,-16.872041,146.2536145,GPS EcoRRAP sites,60,5,4.5,ONMO_FR1S,5.35,146.255371,-16.869904,5.5,146.248788,-16.876022
342,ECO03,Stylophora pistillata,Spis,25,10,2021,Moore_Reef,-16.872041,146.2536145,-16.872041,146.2536145,GPS EcoRRAP sites,60,5,4.5,ONMO_FR1S,5.35,146.255371,-16.869904,5.5,146.248788,-16.876022
343,ECO03,Stylophora pistillata,Spis,25,10,2021,Moore_Reef,-16.872041,146.2536145,-16.872041,146.2536145,GPS EcoRRAP sites,60,5,4.5,ONMO_FR1S,5.35,146.255371,-16.869904,5.5,146.248788,-16.876022
343,ECO03,Stylophora pistillata,Spis,25,10,2021,Moore_Reef,-16.872041,146.2536145,-16.872041,146.2536145,GPS EcoRRAP sites,60,5,4.5,ONMO_FR1S,5.35,146.255371,-16.869904,5.5,146.248788,-16.876022
344,ECO03,Pocillopora verrucosa,Pver,25,10,2021,Moore_Reef,-16.872041,146.2536145,-16.872041,146.2536145,GPS EcoRRAP sites,60,5,4.5,ONMO_FR1S,5.35,146.255371,-16.869904,5.5,146.248788,-16.876022
345,ECO03,Acropora hyacinthus,Ahya,25,10,2021,Moore_Reef,-16.872041,146.2536145,-16.872041,146.2536145,GPS EcoRRAP sites,60,5,4.5,ONMO_FR1S,5.35,146.255371,-16.869904,5.5,146.248788,-16.876022
346,ECO03,Acropora hyacinthus,Ahya,25,10,2021,Moore_Reef,-16.872041,146.2536145,-16.872041,146.2536145,GPS EcoRRAP sites,60,5,4.5,ONMO_FR1S,5.35,146.255371,-16.869904,5.5,146.248788,-16.876022
347,ECO03,Stylophora pistillata,Spis,26,10,2021,Moore_Reef,-16.8830355,146.244797,-16.8830355,146.244797,GPS EcoRRAP sites,60,Dec-15,10.9,ONMO_FR2D,13,146.245371,-16.884904,12.75,146.248788,-16.876022
347,ECO03,Stylophora pistillata,Spis,26,10,2021,Moore_Reef,-16.8830355,146.244797,-16.8830355,146.244797,GPS EcoRRAP sites,60,Dec-15,10.9,ONMO_FR2D,13,146.245371,-16.884904,12.75,146.248788,-16.876022
348,ECO03,Stylophora pistillata,Spis,26,10,2021,Moore_Reef,-16.8830355,146.244797,-16.8830355,146.244797,GPS EcoRRAP sites,60,Dec-15,10.9,ONMO_FR2D,13,146.245371,-16.884904,12.75,146.248788,-16.876022
348,ECO03,Stylophora pistillata,Spis,26,10,2021,Moore_Reef,-16.8830355,146.244797,-16.8830355,146.244797,GPS EcoRRAP sites,60,Dec-15,10.9,ONMO_FR2D,13,146.245371,-16.884904,12.75,146.248788,-16.876022
349,ECO03,Stylophora pistillata,Spis,26,10,2021,Moore_Reef,-16.8830355,146.244797,-16.8830355,146.244797,GPS EcoRRAP sites,60,Dec-15,10.9,ONMO_FR2D,13,146.245371,-16.884904,12.75,146.248788,-16.876022
349,ECO03,Stylophora pistillata,Spis,26,10,2021,Moore_Reef,-16.8830355,146.244797,-16.8830355,146.244797,GPS EcoRRAP sites,60,Dec-15,10.9,ONMO_FR2D,13,146.245371,-16.884904,12.75,146.248788,-16.876022
350,ECO03,Stylophora pistillata,Spis,26,10,2021,Moore_Reef,-16.8830355,146.244797,-16.8830355,146.244797,GPS EcoRRAP sites,60,Dec-15,10.9,ONMO_FR2D,13,146.245371,-16.884904,12.75,146.248788,-16.876022
350,ECO03,Stylophora pistillata,Spis,26,10,2021,Moore_Reef,-16.8830355,146.244797,-16.8830355,146.244797,GPS EcoRRAP sites,60,Dec-15,10.9,ONMO_FR2D,13,146.245371,-16.884904,12.75,146.248788,-16.876022
351,ECO03,Stylophora pistillata,Spis,26,10,2021,Moore_Reef,-16.8830355,146.244797,-16.8830355,146.244797,GPS EcoRRAP sites,60,Dec-15,10.9,ONMO_FR2D,13,146.245371,-16.884904,12.75,146.248788,-16.876022
351,ECO03,Stylophora pistillata,Spis,26,10,2021,Moore_Reef,-16.8830355,146.244797,-16.8830355,146.244797,GPS EcoRRAP sites,60,Dec-15,10.9,ONMO_FR2D,13,146.245371,-16.884904,12.75,146.248788,-16.876022
352,ECO03,Pocillopora verrucosa,Pver,26,10,2021,Moore_Reef,-16.8830355,146.244797,-16.8830355,146.244797,GPS EcoRRAP sites,60,Dec-15,10.9,ONMO_FR2D,13,146.245371,-16.884904,12.75,146.248788,-16.876022
353,ECO03,Pocillopora verrucosa,Pver,26,10,2021,Moore_Reef,-16.8830355,146.244797,-16.8830355,146.244797,GPS EcoRRAP sites,60,Dec-15,10.9,ONMO_FR2D,13,146.245371,-16.884904,12.75,146.248788,-16.876022
354,ECO03,Pocillopora verrucosa,Pver,26,10,2021,Moore_Reef,-16.8830355,146.244797,-16.8830355,146.244797,GPS EcoRRAP sites,60,Dec-15,10.9,ONMO_FR2D,13,146.245371,-16.884904,12.75,146.248788,-16.876022
355,ECO03,Pocillopora verrucosa,Pver,26,10,2021,Moore_Reef,-16.8830355,146.244797,-16.8830355,146.244797,GPS EcoRRAP sites,60,Dec-15,10.9,ONMO_FR2D,13,146.245371,-16.884904,12.75,146.248788,-16.876022
356,ECO03,Pocillopora verrucosa,Pver,26,10,2021,Moore_Reef,-16.882674,146.244602,-16.882674,146.244602,GPS EcoRRAP sites,60,5,3.8,ONMO_FR2S,5.35,146.245371,-16.884904,5.5,146.248788,-16.876022
357,ECO03,Pocillopora verrucosa,Pver,26,10,2021,Moore_Reef,-16.882674,146.244602,-16.882674,146.244602,GPS EcoRRAP sites,60,5,3.8,ONMO_FR2S,5.35,146.245371,-16.884904,5.5,146.248788,-16.876022
358,ECO03,Pocillopora verrucosa,Pver,26,10,2021,Moore_Reef,-16.882674,146.244602,-16.882674,146.244602,GPS EcoRRAP sites,60,5,3.8,ONMO_FR2S,5.35,146.245371,-16.884904,5.5,146.248788,-16.876022
359,ECO03,Pocillopora verrucosa,Pver,26,10,2021,Moore_Reef,-16.882674,146.244602,-16.882674,146.244602,GPS EcoRRAP sites,60,5,3.8,ONMO_FR2S,5.35,146.245371,-16.884904,5.5,146.248788,-16.876022
360,ECO03,Stylophora pistillata,Spis,26,10,2021,Moore_Reef,-16.882674,146.244602,-16.882674,146.244602,GPS EcoRRAP sites,60,5,3.8,ONMO_FR2S,5.35,146.245371,-16.884904,5.5,146.248788,-16.876022
360,ECO03,Stylophora pistillata,Spis,26,10,2021,Moore_Reef,-16.882674,146.244602,-16.882674,146.244602,GPS EcoRRAP sites,60,5,3.8,ONMO_FR2S,5.35,146.245371,-16.884904,5.5,146.248788,-16.876022
361,ECO03,Stylophora pistillata,Spis,26,10,2021,Moore_Reef,-16.882674,146.244602,-16.882674,146.244602,GPS EcoRRAP sites,60,5,3.8,ONMO_FR2S,5.35,146.245371,-16.884904,5.5,146.248788,-16.876022
361,ECO03,Stylophora pistillata,Spis,26,10,2021,Moore_Reef,-16.882674,146.244602,-16.882674,146.244602,GPS EcoRRAP sites,60,5,3.8,ONMO_FR2S,5.35,146.245371,-16.884904,5.5,146.248788,-16.876022
362,ECO03,Stylophora pistillata,Spis,26,10,2021,Moore_Reef,-16.882674,146.244602,-16.882674,146.244602,GPS EcoRRAP sites,60,5,3.8,ONMO_FR2S,5.35,146.245371,-16.884904,5.5,146.248788,-16.876022
362,ECO03,Stylophora pistillata,Spis,26,10,2021,Moore_Reef,-16.882674,146.244602,-16.882674,146.244602,GPS EcoRRAP sites,60,5,3.8,ONMO_FR2S,5.35,146.245371,-16.884904,5.5,146.248788,-16.876022
363,ECO03,Stylophora pistillata,Spis,26,10,2021,Moore_Reef,-16.882674,146.244602,-16.882674,146.244602,GPS EcoRRAP sites,60,5,3.8,ONMO_FR2S,5.35,146.245371,-16.884904,5.5,146.248788,-16.876022
363,ECO03,Stylophora pistillata,Spis,26,10,2021,Moore_Reef,-16.882674,146.244602,-16.882674,146.244602,GPS EcoRRAP sites,60,5,3.8,ONMO_FR2S,5.35,146.245371,-16.884904,5.5,146.248788,-16.876022
363,ECO03,Stylophora pistillata,Spis,26,10,2021,Moore_Reef,-16.882674,146.244602,-16.882674,146.244602,GPS EcoRRAP sites,60,5,3.8,ONMO_FR2S,5.35,146.245371,-16.884904,5.5,146.248788,-16.876022
364,ECO03,Stylophora pistillata,Spis,26,10,2021,Moore_Reef,-16.882674,146.244602,-16.882674,146.244602,GPS EcoRRAP sites,60,5,3.8,ONMO_FR2S,5.35,146.245371,-16.884904,5.5,146.248788,-16.876022
364,ECO03,Stylophora pistillata,Spis,26,10,2021,Moore_Reef,-16.882674,146.244602,-16.882674,146.244602,GPS EcoRRAP sites,60,5,3.8,ONMO_FR2S,5.35,146.245371,-16.884904,5.5,146.248788,-16.876022
365,ECO03,Pocillopora verrucosa,Pver,26,10,2021,Moore_Reef,-16.882674,146.244602,-16.882674,146.244602,GPS EcoRRAP sites,60,5,3.8,ONMO_FR2S,5.35,146.245371,-16.884904,5.5,146.248788,-16.876022
366,ECO03,Acropora hyacinthus,Ahya,26,10,2021,Moore_Reef,-16.882674,146.244602,-16.882674,146.244602,GPS EcoRRAP sites,60,3,3.8,ONMO_FR2S,5.35,146.245371,-16.884904,5.5,146.248788,-16.876022
367,ECO03,Acropora hyacinthus,Ahya,26,10,2021,Moore_Reef,-16.882674,146.244602,-16.882674,146.244602,GPS EcoRRAP sites,60,3,3.8,ONMO_FR2S,5.35,146.245371,-16.884904,5.5,146.248788,-16.876022
368,ECO03,Acropora hyacinthus,Ahya,26,10,2021,Moore_Reef,-16.882674,146.244602,-16.882674,146.244602,GPS EcoRRAP sites,60,3,3.8,ONMO_FR2S,5.35,146.245371,-16.884904,5.5,146.248788,-16.876022
369,ECO03,Acropora hyacinthus,Ahya,26,10,2021,Moore_Reef,-16.882674,146.244602,-16.882674,146.244602,GPS EcoRRAP sites,60,3,3.8,ONMO_FR2S,5.35,146.245371,-16.884904,5.5,146.248788,-16.876022
370,ECO03,Acropora hyacinthus,Ahya,26,10,2021,Moore_Reef,-16.882674,146.244602,-16.882674,146.244602,GPS EcoRRAP sites,60,3,3.8,ONMO_FR2S,5.35,146.245371,-16.884904,5.5,146.248788,-16.876022
371,ECO03,Pocillopora verrucosa,Pver,27,10,2021,Moore_Reef,-16.8484505,146.2372885,-16.8484505,146.2372885,GPS EcoRRAP sites,60,12,9.9,ONMO_FL1D,13,146.235371,-16.849904,12.75,146.248788,-16.846022
372,ECO03,Pocillopora verrucosa,Pver,27,10,2021,Moore_Reef,-16.8484505,146.2372885,-16.8484505,146.2372885,GPS EcoRRAP sites,60,12,9.9,ONMO_FL1D,13,146.235371,-16.849904,12.75,146.248788,-16.846022
373,ECO03,Stylophora pistillata,Spis,27,10,2021,Moore_Reef,-16.8484505,146.2372885,-16.8484505,146.2372885,GPS EcoRRAP sites,60,12,9.9,ONMO_FL1D,13,146.235371,-16.849904,12.75,146.248788,-16.846022
374,ECO03,Pocillopora verrucosa,Pver,27,10,2021,Moore_Reef,-16.8484505,146.2372885,-16.8484505,146.2372885,GPS EcoRRAP sites,60,12,9.9,ONMO_FL1D,13,146.235371,-16.849904,12.75,146.248788,-16.846022
375,ECO03,Pocillopora verrucosa,Pver,27,10,2021,Moore_Reef,-16.8484505,146.2372885,-16.8484505,146.2372885,GPS EcoRRAP sites,60,12,9.9,ONMO_FL1D,13,146.235371,-16.849904,12.75,146.248788,-16.846022
376,ECO03,Stylophora pistillata,Spis,27,10,2021,Moore_Reef,-16.8484505,146.2372885,-16.8484505,146.2372885,GPS EcoRRAP sites,60,12,9.9,ONMO_FL1D,13,146.235371,-16.849904,12.75,146.248788,-16.846022
376,ECO03,Stylophora pistillata,Spis,27,10,2021,Moore_Reef,-16.8484505,146.2372885,-16.8484505,146.2372885,GPS EcoRRAP sites,60,12,9.9,ONMO_FL1D,13,146.235371,-16.849904,12.75,146.248788,-16.846022
377,ECO03,Pocillopora verrucosa,Pver,27,10,2021,Moore_Reef,-16.8484505,146.2372885,-16.8484505,146.2372885,GPS EcoRRAP sites,60,12,9.9,ONMO_FL1D,13,146.235371,-16.849904,12.75,146.248788,-16.846022
378,ECO03,Stylophora pistillata,Spis,27,10,2021,Moore_Reef,-16.8484505,146.2372885,-16.8484505,146.2372885,GPS EcoRRAP sites,60,12,9.9,ONMO_FL1D,13,146.235371,-16.849904,12.75,146.248788,-16.846022
378,ECO03,Stylophora pistillata,Spis,27,10,2021,Moore_Reef,-16.8484505,146.2372885,-16.8484505,146.2372885,GPS EcoRRAP sites,60,12,9.9,ONMO_FL1D,13,146.235371,-16.849904,12.75,146.248788,-16.846022
379,ECO03,Stylophora pistillata,Spis,27,10,2021,Moore_Reef,-16.8484505,146.2372885,-16.8484505,146.2372885,GPS EcoRRAP sites,60,12,9.9,ONMO_FL1D,13,146.235371,-16.849904,12.75,146.248788,-16.846022
380,ECO03,Stylophora pistillata,Spis,27,10,2021,Moore_Reef,-16.8484505,146.2372885,-16.8484505,146.2372885,GPS EcoRRAP sites,60,12,9.9,ONMO_FL1D,13,146.235371,-16.849904,12.75,146.248788,-16.846022
380,ECO03,Stylophora pistillata,Spis,27,10,2021,Moore_Reef,-16.8484505,146.2372885,-16.8484505,146.2372885,GPS EcoRRAP sites,60,12,9.9,ONMO_FL1D,13,146.235371,-16.849904,12.75,146.248788,-16.846022
381,ECO03,Stylophora pistillata,Spis,27,10,2021,Moore_Reef,-16.859841,146.2256785,-16.859841,146.2256785,GPS EcoRRAP sites,60,5,3.9,ONMO_LA1S,5.35,146.225371,-16.859904,5.5,146.218788,-16.846022
381,ECO03,Stylophora pistillata,Spis,27,10,2021,Moore_Reef,-16.859841,146.2256785,-16.859841,146.2256785,GPS EcoRRAP sites,60,5,3.9,ONMO_LA1S,5.35,146.225371,-16.859904,5.5,146.218788,-16.846022
382,ECO03,Stylophora pistillata,Spis,27,10,2021,Moore_Reef,-16.859841,146.2256785,-16.859841,146.2256785,GPS EcoRRAP sites,60,5,3.9,ONMO_LA1S,5.35,146.225371,-16.859904,5.5,146.218788,-16.846022
382,ECO03,Stylophora pistillata,Spis,27,10,2021,Moore_Reef,-16.859841,146.2256785,-16.859841,146.2256785,GPS EcoRRAP sites,60,5,3.9,ONMO_LA1S,5.35,146.225371,-16.859904,5.5,146.218788,-16.846022
383,ECO03,Stylophora pistillata,Spis,27,10,2021,Moore_Reef,-16.859841,146.2256785,-16.859841,146.2256785,GPS EcoRRAP sites,60,5,3.9,ONMO_LA1S,5.35,146.225371,-16.859904,5.5,146.218788,-16.846022
383,ECO03,Stylophora pistillata,Spis,27,10,2021,Moore_Reef,-16.859841,146.2256785,-16.859841,146.2256785,GPS EcoRRAP sites,60,5,3.9,ONMO_LA1S,5.35,146.225371,-16.859904,5.5,146.218788,-16.846022
384,ECO03,Pocillopora verrucosa,Pver,27,10,2021,Moore_Reef,-16.859841,146.2256785,-16.859841,146.2256785,GPS EcoRRAP sites,60,5,3.9,ONMO_LA1S,5.35,146.225371,-16.859904,5.5,146.218788,-16.846022
385,ECO03,Stylophora pistillata,Spis,27,10,2021,Moore_Reef,-16.859841,146.2256785,-16.859841,146.2256785,GPS EcoRRAP sites,60,5,3.9,ONMO_LA1S,5.35,146.225371,-16.859904,5.5,146.218788,-16.846022
385,ECO03,Stylophora pistillata,Spis,27,10,2021,Moore_Reef,-16.859841,146.2256785,-16.859841,146.2256785,GPS EcoRRAP sites,60,5,3.9,ONMO_LA1S,5.35,146.225371,-16.859904,5.5,146.218788,-16.846022
386,ECO03,Stylophora pistillata,Spis,27,10,2021,Moore_Reef,-16.859841,146.2256785,-16.859841,146.2256785,GPS EcoRRAP sites,60,5,3.9,ONMO_LA1S,5.35,146.225371,-16.859904,5.5,146.218788,-16.846022
386,ECO03,Stylophora pistillata,Spis,27,10,2021,Moore_Reef,-16.859841,146.2256785,-16.859841,146.2256785,GPS EcoRRAP sites,60,5,3.9,ONMO_LA1S,5.35,146.225371,-16.859904,5.5,146.218788,-16.846022
387,ECO03,Pocillopora verrucosa,Pver,27,10,2021,Moore_Reef,-16.859841,146.2256785,-16.859841,146.2256785,GPS EcoRRAP sites,60,5,3.9,ONMO_LA1S,5.35,146.225371,-16.859904,5.5,146.218788,-16.846022
388,ECO03,Pocillopora verrucosa,Pver,27,10,2021,Moore_Reef,-16.859841,146.2256785,-16.859841,146.2256785,GPS EcoRRAP sites,60,5,3.9,ONMO_LA1S,5.35,146.225371,-16.859904,5.5,146.218788,-16.846022
389,ECO03,Pocillopora verrucosa,Pver,27,10,2021,Moore_Reef,-16.859841,146.2256785,-16.859841,146.2256785,GPS EcoRRAP sites,60,5,3.9,ONMO_LA1S,5.35,146.225371,-16.859904,5.5,146.218788,-16.846022
390,ECO03,Pocillopora verrucosa,Pver,27,10,2021,Moore_Reef,-16.859841,146.2256785,-16.859841,146.2256785,GPS EcoRRAP sites,60,5,3.9,ONMO_LA1S,5.35,146.225371,-16.859904,5.5,146.218788,-16.846022
391,ECO03,Acropora hyacinthus,Ahya,28,10,2021,Moore_Reef,-16.859841,146.2256785,-16.859841,146.2256785,GPS EcoRRAP sites,60,4,3.9,ONMO_LA1S,5.35,146.225371,-16.859904,5.5,146.218788,-16.846022
392,ECO03,Acropora hyacinthus,Ahya,28,10,2021,Moore_Reef,-16.859841,146.2256785,-16.859841,146.2256785,GPS EcoRRAP sites,60,4,3.9,ONMO_LA1S,5.35,146.225371,-16.859904,5.5,146.218788,-16.846022
392,ECO03,Acropora hyacinthus,Ahya,28,10,2021,Moore_Reef,-16.859841,146.2256785,-16.859841,146.2256785,GPS EcoRRAP sites,60,4,3.9,ONMO_LA1S,5.35,146.225371,-16.859904,5.5,146.218788,-16.846022
393,ECO03,Stylophora pistillata,Spis,28,10,2021,Moore_Reef,-16.8599245,146.2257455,-16.8599245,146.2257455,GPS EcoRRAP sites,60,10,10.3,ONMO_LA1D,13,146.225371,-16.859904,12.75,146.218788,-16.846022
393,ECO03,Stylophora pistillata,Spis,28,10,2021,Moore_Reef,-16.8599245,146.2257455,-16.8599245,146.2257455,GPS EcoRRAP sites,60,10,10.3,ONMO_LA1D,13,146.225371,-16.859904,12.75,146.218788,-16.846022
394,ECO03,Stylophora pistillata,Spis,28,10,2021,Moore_Reef,-16.8599245,146.2257455,-16.8599245,146.2257455,GPS EcoRRAP sites,60,10,10.3,ONMO_LA1D,13,146.225371,-16.859904,12.75,146.218788,-16.846022
394,ECO03,Stylophora pistillata,Spis,28,10,2021,Moore_Reef,-16.8599245,146.2257455,-16.8599245,146.2257455,GPS EcoRRAP sites,60,10,10.3,ONMO_LA1D,13,146.225371,-16.859904,12.75,146.218788,-16.846022
395,ECO03,Stylophora pistillata,Spis,28,10,2021,Moore_Reef,-16.8599245,146.2257455,-16.8599245,146.2257455,GPS EcoRRAP sites,60,10,10.3,ONMO_LA1D,13,146.225371,-16.859904,12.75,146.218788,-16.846022
395,ECO03,Stylophora pistillata,Spis,28,10,2021,Moore_Reef,-16.8599245,146.2257455,-16.8599245,146.2257455,GPS EcoRRAP sites,60,10,10.3,ONMO_LA1D,13,146.225371,-16.859904,12.75,146.218788,-16.846022
396,ECO03,Stylophora pistillata,Spis,28,10,2021,Moore_Reef,-16.8599245,146.2257455,-16.8599245,146.2257455,GPS EcoRRAP sites,60,10,10.3,ONMO_LA1D,13,146.225371,-16.859904,12.75,146.218788,-16.846022
396,ECO03,Stylophora pistillata,Spis,28,10,2021,Moore_Reef,-16.8599245,146.2257455,-16.8599245,146.2257455,GPS EcoRRAP sites,60,10,10.3,ONMO_LA1D,13,146.225371,-16.859904,12.75,146.218788,-16.846022
397,ECO03,Stylophora pistillata,Spis,28,10,2021,Moore_Reef,-16.8599245,146.2257455,-16.8599245,146.2257455,GPS EcoRRAP sites,60,10,10.3,ONMO_LA1D,13,146.225371,-16.859904,12.75,146.218788,-16.846022
397,ECO03,Stylophora pistillata,Spis,28,10,2021,Moore_Reef,-16.8599245,146.2257455,-16.8599245,146.2257455,GPS EcoRRAP sites,60,10,10.3,ONMO_LA1D,13,146.225371,-16.859904,12.75,146.218788,-16.846022
398,ECO03,Pocillopora verrucosa,Pver,28,10,2021,Moore_Reef,-16.8599245,146.2257455,-16.8599245,146.2257455,GPS EcoRRAP sites,60,10,10.3,ONMO_LA1D,13,146.225371,-16.859904,12.75,146.218788,-16.846022
399,ECO03,Pocillopora verrucosa,Pver,28,10,2021,Moore_Reef,-16.8599245,146.2257455,-16.8599245,146.2257455,GPS EcoRRAP sites,60,10,10.3,ONMO_LA1D,13,146.225371,-16.859904,12.75,146.218788,-16.846022
400,ECO03,Pocillopora verrucosa,Pver,28,10,2021,Moore_Reef,-16.8599245,146.2257455,-16.8599245,146.2257455,GPS EcoRRAP sites,60,10,10.3,ONMO_LA1D,13,146.225371,-16.859904,12.75,146.218788,-16.846022
401,ECO03,Pocillopora verrucosa,Pver,28,10,2021,Moore_Reef,-16.8599245,146.2257455,-16.8599245,146.2257455,GPS EcoRRAP sites,60,10,10.3,ONMO_LA1D,13,146.225371,-16.859904,12.75,146.218788,-16.846022
402,ECO03,Pocillopora verrucosa,Pver,28,10,2021,Moore_Reef,-16.8599245,146.2257455,-16.8599245,146.2257455,GPS EcoRRAP sites,60,10,10.3,ONMO_LA1D,13,146.225371,-16.859904,12.75,146.218788,-16.846022
403,ECO03,Stylophora pistillata,Spis,28,10,2021,Moore_Reef,-16.8471725,146.2174315,-16.8471725,146.2174315,GPS EcoRRAP sites,60,12,9.3,ONMO_BA1D,13,146.215371,-16.844904,12.75,146.218788,-16.846022
403,ECO03,Stylophora pistillata,Spis,28,10,2021,Moore_Reef,-16.8471725,146.2174315,-16.8471725,146.2174315,GPS EcoRRAP sites,60,12,9.3,ONMO_BA1D,13,146.215371,-16.844904,12.75,146.218788,-16.846022
404,ECO03,Stylophora pistillata,Spis,28,10,2021,Moore_Reef,-16.8471725,146.2174315,-16.8471725,146.2174315,GPS EcoRRAP sites,60,12,9.3,ONMO_BA1D,13,146.215371,-16.844904,12.75,146.218788,-16.846022
404,ECO03,Stylophora pistillata,Spis,28,10,2021,Moore_Reef,-16.8471725,146.2174315,-16.8471725,146.2174315,GPS EcoRRAP sites,60,12,9.3,ONMO_BA1D,13,146.215371,-16.844904,12.75,146.218788,-16.846022
405,ECO03,Pocillopora verrucosa,Pver,28,10,2021,Moore_Reef,-16.8471725,146.2174315,-16.8471725,146.2174315,GPS EcoRRAP sites,60,12,9.3,ONMO_BA1D,13,146.215371,-16.844904,12.75,146.218788,-16.846022
405,ECO03,Pocillopora verrucosa,Pver,28,10,2021,Moore_Reef,-16.8471725,146.2174315,-16.8471725,146.2174315,GPS EcoRRAP sites,60,12,9.3,ONMO_BA1D,13,146.215371,-16.844904,12.75,146.218788,-16.846022
406,ECO03,Pocillopora verrucosa,Pver,28,10,2021,Moore_Reef,-16.8471725,146.2174315,-16.8471725,146.2174315,GPS EcoRRAP sites,60,12,9.3,ONMO_BA1D,13,146.215371,-16.844904,12.75,146.218788,-16.846022
407,ECO03,Pocillopora verrucosa,Pver,28,10,2021,Moore_Reef,-16.8471725,146.2174315,-16.8471725,146.2174315,GPS EcoRRAP sites,60,12,9.3,ONMO_BA1D,13,146.215371,-16.844904,12.75,146.218788,-16.846022
