Site,Latitude,Longitude,mmm_eta_99999.9m,mmm_salt_24m,mmm_salt_18m,mmm_salt_13m,mmm_salt_9m,mmm_salt_5.35m,mmm_salt_2.35m,mmm_salt_0.5m,mmm_temp_24m,mmm_temp_18m,mmm_temp_13m,mmm_temp_9m,mmm_temp_5.35m,mmm_temp_2.35m,mmm_temp_0.5m,mmm_u_24m,mmm_u_18m,mmm_u_13m,mmm_u_9m,mmm_u_5.35m,mmm_u_2.35m,mmm_u_0.5m,mmm_v_24m,mmm_v_18m,mmm_v_13m,mmm_v_9m,mmm_v_5.35m,mmm_v_2.35m,mmm_v_0.5m,mmm_wspeed_u_99999.9m,mmm_wspeed_v_99999.9m,mean_annual_eta_99999.9m,mean_annual_salt_24m,mean_annual_salt_18m,mean_annual_salt_13m,mean_annual_salt_9m,mean_annual_salt_5.35m,mean_annual_salt_2.35m,mean_annual_salt_0.5m,mean_annual_temp_24m,mean_annual_temp_18m,mean_annual_temp_13m,mean_annual_temp_9m,mean_annual_temp_5.35m,mean_annual_temp_2.35m,mean_annual_temp_0.5m,mean_annual_u_24m,mean_annual_u_18m,mean_annual_u_13m,mean_annual_u_9m,mean_annual_u_5.35m,mean_annual_u_2.35m,mean_annual_u_0.5m,mean_annual_v_24m,mean_annual_v_18m,mean_annual_v_13m,mean_annual_v_9m,mean_annual_v_5.35m,mean_annual_v_2.35m,mean_annual_v_0.5m,mean_annual_wspeed_u_99999.9m,mean_annual_wspeed_v_99999.9m,monthly_variability_eta_99999.9m,monthly_variability_salt_24m,monthly_variability_salt_18m,monthly_variability_salt_13m,monthly_variability_salt_9m,monthly_variability_salt_5.35m,monthly_variability_salt_2.35m,monthly_variability_salt_0.5m,monthly_variability_temp_24m,monthly_variability_temp_18m,monthly_variability_temp_13m,monthly_variability_temp_9m,monthly_variability_temp_5.35m,monthly_variability_temp_2.35m,monthly_variability_temp_0.5m,monthly_variability_u_24m,monthly_variability_u_18m,monthly_variability_u_13m,monthly_variability_u_9m,monthly_variability_u_5.35m,monthly_variability_u_2.35m,monthly_variability_u_0.5m,monthly_variability_v_24m,monthly_variability_v_18m,monthly_variability_v_13m,monthly_variability_v_9m,monthly_variability_v_5.35m,monthly_variability_v_2.35m,monthly_variability_v_0.5m,monthly_variability_wspeed_u_99999.9m,monthly_variability_wspeed_v_99999.9m
ONLI_BA2S,-14.667794,145.441894,0.20670538194059357,35.33252772552671,35.33208450674536,35.330379256397016,35.32830736954766,35.3273789179325,35.327860997420906,35.3309339204466,28.89944970290574,28.973282893490644,29.052991041999537,29.165569305747276,29.28909545326518,29.449458859664713,29.64476636623433,0.004964321444444445,0.0015538337164234636,0.002504379666666667,0.007968912717496153,0.008677394430840217,0.004395241319125903,5.374511111111116e-5,0.05218229926676015,0.08338837455458004,0.11587834092300073,0.1228680922713194,0.12883287650573436,0.13790022067583046,0.1564800322282761,-0.630525869667321,7.003009738642095,0.12217704966062333,35.02061592588951,35.003603361288526,34.98797918466271,34.97589243202181,34.967891986857545,34.96358187806214,34.9614582827906,26.867200253639233,26.96769908469839,27.0832432667308,27.215879048344295,27.332137835220696,27.427823494952563,27.555836968075074,-6.102883094661408e-4,-0.0068458238653701636,-0.013472931953911036,-0.01269132990936569,-0.01761464671046654,-0.02901635171249488,-0.04931494999131515,0.015331396695531477,0.026936819587191272,0.03621100512868343,0.03403749525242909,0.03604813011758718,0.043221734399723745,0.0586791065324222,-4.8011778825342395,3.700539547075897,0.3314202276964861,0.009665924833515107,0.010001624144111121,0.010411405469469604,0.010799128473202057,0.01109562131294249,0.011276300733178632,0.011401323756820231,0.06394429781766418,0.06518001268913723,0.06667958920642976,0.06808637319862064,0.06941450511053501,0.07086003713001081,0.07270965659423427,2.5334815708501037,-0.9302691846799089,-0.9230758894777126,-1.003716017526193,-0.8861563878833667,-0.7004326977071941,-0.5453169926030085,0.9014896983636161,0.8394007801747689,0.8599704778828061,0.9124867004943278,0.8819343253137661,0.8069508208088954,0.7085098416794174,-0.44232441235990155,0.563720486416859
ONLI_BV1S,-14.684389,145.44,0.208553606071614,35.33838678196367,35.33712513186631,35.33481613847868,35.33291855971085,35.33215661656764,35.33287641098477,35.33576864638663,28.913643465816904,28.974326342719944,29.050139947758726,29.15257434122287,29.284402044177426,29.451576107000783,29.63354514102853,-0.0022013746013504793,0.003052212249449064,0.0010543097910682237,0.010386669633440163,0.013667491616690586,0.009494759522984317,-0.0017691670838712048,0.08197673342683785,0.14041521846556565,0.13966756089699991,0.17256777341994076,0.17180935199073544,0.18118852385225775,0.20169543111958574,-0.645191470270561,7.003476656354784,0.12228071292394736,35.01978200166797,35.00473318845328,34.9877632338098,34.97632576354032,34.967957353099926,34.96364649821494,34.962372303270804,26.863323820253285,26.953447264373487,27.06542467749043,27.183249142572514,27.316844200951543,27.43280565682354,27.55442551933343,-0.010929203626758513,-0.019473468720171753,-0.02326409512682822,-0.026632265135077268,-0.03365584576067842,-0.04728651486379374,-0.07328102566939963,0.028695911684136217,0.042273095658985745,0.04346003021248076,0.049443698338951785,0.05228486638561239,0.06218884464063261,0.07898415035920507,-4.790184553245839,3.7013286386184605,0.33407860147475055,0.009882925645849753,0.01011432776018123,0.010519635139595395,0.010870692448477545,0.011176523507042261,0.011360971600524763,0.01145939385692322,0.06419264408061753,0.06526379326561832,0.0666418157200691,0.06778374534434747,0.06919956758243283,0.07081478508863837,0.07282771769750732,-0.7151026115475941,-0.9044811078335392,-0.8597252623871369,-0.9542974081818437,-0.9031342355706213,-0.7708208077681962,-0.6123185323996168,0.7894049540031047,0.8739365355954047,0.8580812294826308,0.8978319119545314,0.8441982004356668,0.7704023511095446,0.7009092481603356,-0.44072469202607545,0.5627155626926432
ONLI_CN1S,-14.658139,145.451583,0.20480212703309253,35.328223487477246,35.32425903646516,35.32142940754918,35.31762580201399,35.31501497127087,35.31545266823523,35.31988262282397,28.884459948739128,28.950180318169025,29.06654512376156,29.188554199083384,29.315187852126336,29.470453310690853,29.686875449257148,0.010870160578931497,0.017328561348866026,0.02040114242383041,0.025381950508123505,0.03120848497549168,0.03194150704730257,0.028451716880004006,0.01416177776368056,0.015893678701254885,0.017175716933931703,0.017822688575226276,0.01914080828304047,0.020708443842816535,0.02889103860537568,-0.6031706877192089,6.98097459910141,0.12246351719959422,35.02342821769176,35.00754648057865,34.987640961069985,34.97598601148976,34.967513311564,34.96242978655817,34.959836138375785,26.859854505304835,26.980331882960925,27.147959487292184,27.27414547197367,27.36711273294859,27.455843512424952,27.611060557829425,0.003985580198763981,0.011571068119671615,0.009908379218743341,0.005228266148726515,-0.004944866297904988,-0.020234305244131605,-0.04586022378941825,0.0022032209934955923,0.008189296474634542,0.007659648678428959,0.006020426105797435,0.0016659002569722962,-0.0024781214653375625,-0.0028112393153526608,-4.804615915475108,3.6841702643986527,0.3282956182234309,0.009462192091081775,0.0096054305996344,0.01013006655563009,0.010511580119674952,0.010808633899581916,0.011016092270810619,0.011168348837022326,0.06372942913273912,0.06448986970728543,0.06664130897301822,0.06804616892898425,0.06931215996665047,0.07055546322676295,0.0719584224409668,0.690603298115827,0.77702067267958,1.8305295678182156,20.71399717229506,-2.675113888937598,-1.2293198623980754,-0.7734449367633979,1.3397115028763542,0.5072411236706056,0.5675075600945881,0.9162318381728703,1.5827377953598494,2.7003902776037885,2.4673622117258556,-0.4451036218214351,0.5651386284556471
ONLI_FL1S,-14.6980975,145.445447,0.21101892820902915,35.34649350554855,35.34030975747114,35.338031173688705,35.33420890856432,35.33304765912456,35.333484105685585,35.335655821653816,28.91729004659222,28.980935137985043,29.05799811974461,29.165579914076872,29.303104989137868,29.46586339028914,29.631282654915083,0.007390456384702118,0.011181258493038885,0.010750822801890705,0.01580947202385865,0.01986254101856321,0.012274695846237874,9.12696773022467e-4,0.1611820954977274,0.15413729261042652,0.1666996345039235,0.16752829848974488,0.1721513836407179,0.18275525437281046,0.206684312558747,-0.6541626654276401,7.00130425250689,0.12313648392880501,35.0191054489374,35.00381960070245,34.98575443004337,34.97427474843686,34.96625421507134,34.962292346381396,34.96135873577922,26.861670087229786,26.959949221214018,27.08236124050442,27.208467940980753,27.340563068744526,27.452851510257425,27.564416542570566,-0.02387014378008315,-0.020777058011381373,-0.02489159624060383,-0.0231376261102858,-0.02844383311970891,-0.046328991213103264,-0.07474626899525028,0.046873545214368935,0.042187775455945466,0.04815307317765652,0.04889891078655444,0.05545279057794405,0.06368302431206178,0.07924032532715054,-4.782136867922442,3.6999571943319958,0.3350639122344508,0.010041610848025673,0.010200156814033325,0.010641120409221909,0.010947948507628619,0.011243475630462314,0.011409080391309069,0.011481304207873666,0.06486140629071055,0.06554015579807844,0.06701644563634726,0.06796476761144273,0.06941478647976998,0.07099441835827504,0.07287424116614294,-0.9559621155027755,-1.0236504922873035,-0.9707559211806959,-1.05428525297179,-0.9864313381765718,-0.7906113936222287,-0.6260467661745556,0.9097294478818206,0.933565560362302,0.8990282864407875,0.8878735968978103,0.8131269030535324,0.7643128933242013,0.7161989045287276,-0.43972877427602813,0.5620967371473987
ONLI_FR1S,-14.6912735,145.4693795,0.2144225902010467,35.32562628995287,35.32693515670468,35.323852929428334,35.323568909895656,35.32255846672949,35.32156780202978,35.32364757491292,28.920113215469673,28.984880807678465,29.091129742150365,29.15515861554255,29.269896846497254,29.461555133133334,29.667196572207004,0.02150188582082174,0.03980794456558385,0.03259313245871123,0.05114484322419004,0.04303908559296513,0.03350207496253739,0.030324236892038225,0.04230404328343876,0.054510931532899175,0.04818810497630976,0.06727009026343743,0.07266166363194176,0.07650647085399842,0.08921412218294963,-0.6298653623859608,6.97296759751858,0.12459923956614233,35.021897724439086,35.007424209645684,34.98777358403072,34.980514777373045,34.97293529728656,34.96782670642108,34.964860725213484,26.917595435388012,27.00204283128448,27.15253352316838,27.25558687374869,27.383929385660306,27.540455184510698,27.67341862596758,0.00837588202718393,0.016601748501520932,0.014410605116809359,0.020432898321640084,0.01663828192944242,0.0012458517406647301,-0.0209697114611843,0.015530959701546413,0.020892663587554587,0.01992294139394706,0.026935167392523295,0.027832733580918156,0.025098542272917534,0.027471728747823315,-4.773946309553125,3.6793394628993235,0.3320261714213193,0.009361781904183854,0.009753669246961296,0.010200851072187432,0.0104214324230758,0.010695066885776145,0.010907964032147336,0.011034407839681196,0.06287854141491732,0.06395511956540428,0.06546000257577755,0.06641734483060031,0.06791836163428133,0.06976087439108716,0.07170976400942636,0.6800589338313209,0.5409107037313767,0.5417478693881083,0.5614571436828255,0.6238983666198802,1.9564223421812723,-2.717613638142933,0.7148041530241834,0.6811448059406034,0.6475281645003159,0.6658455355307417,0.6895573073804789,0.7616963716664983,0.8023665642323538,-0.4421295565059718,0.5629185052589518
ONLI_FR2S,-14.649439,145.492935,0.20706613523494774,35.30606896940549,35.30146648429424,35.298205516976125,35.29626394913934,35.29559244930927,35.296178000751716,35.297740364890764,28.86862804219868,28.98254889867791,29.091394495019035,29.169508758773922,29.27366870390946,29.422972770434058,29.586298224020783,0.015637501938257154,0.029880903024047292,0.0305672699377672,0.03166708158625496,0.030477854517476775,0.02793884242915509,0.024725302851493713,0.1490247386353326,0.15922822047958615,0.16672178459030312,0.1733757697608914,0.1809882776010988,0.19177783047721264,0.2146115530060393,-0.5687871083942343,6.952679780798669,0.12277692177688646,35.0351688536145,35.011651041692105,34.99347050585435,34.98252982346105,34.97394067100611,34.96933448450353,34.96741373923425,26.900613603828855,27.05709890056098,27.215819081469228,27.33046890698892,27.40249989832717,27.47725808433948,27.563832999233725,-0.010171586802305097,-0.005715233602589462,-0.012600168126887874,-0.019319683622062888,-0.030003657414600697,-0.044703285945124745,-0.06861793472124768,0.040506585675791545,0.03963706191996167,0.03947790124376741,0.04153403265709222,0.04101406838474199,0.04525208004183111,0.05795242235858205,-4.7842096059136585,3.665310483744019,0.32665700663954983,0.00840185258792,0.0088559693485511,0.009346855643961467,0.009685533723111405,0.00995349254129257,0.010111152124495112,0.01017941144530112,0.06104285543051402,0.06266892342723156,0.064547029465651,0.06588336118551408,0.06708897410460668,0.06853933909451101,0.07037108869805336,-1.3395925978363996,-1.5704658392281081,-1.3061706012818537,-1.15784076246327,-1.0213870594290881,-0.8941529992243104,-0.7468947679716182,0.936871761026729,0.9843694692254386,1.0148148132579087,1.0055387011453283,0.9967795188292051,0.9792501203785686,0.9117089310559983,-0.44849280556771187,0.5654028768614612
ONLI_LA1S,-14.687706500000001,145.465276,0.21427336648081835,35.32247985989545,35.321109662821264,35.32282568672531,35.32420112976763,35.3261268102328,35.32557100634335,35.32749112975684,28.932782688448505,29.007760011167083,29.09568236202135,29.15271434587536,29.258184645185814,29.442376101749705,29.654428145178784,0.025383384578293106,0.02651909478388295,0.03816197072839702,0.05022950987980983,0.016550554453500222,0.02131573812235113,0.021369617195687154,0.04274580751542695,0.04473886201702956,0.04826435590522242,0.06412613533333333,0.07729773625507783,0.08315845072329899,0.10084500474539052,-0.630545833310149,6.974354128801001,0.12431778694152854,35.01782416897691,35.00466808621637,34.98781295385181,34.98075293537782,34.972681493388464,34.967779861081816,34.96493038919381,26.94412283638717,27.02049327174401,27.152738427566103,27.25149847237728,27.359329480204067,27.511373865976513,27.648174178732322,0.009221295823269575,0.012075770407696319,0.017707530129704278,0.02005906849569606,0.0073034538690729236,-0.006659326282227343,-0.029684838272121813,0.01579894876846067,0.015982316527438957,0.01992242434035532,0.02583435385476332,0.02794904980369389,0.02803484044760912,0.03579875684507486,-4.776228663471532,3.6802175947390547,0.3337169990645484,0.009402440448571157,0.00975484412290183,0.010191796889516814,0.01043015315552839,0.010776066027498999,0.010986146295173983,0.011113498001788442,0.06274353073160006,0.06365784535359229,0.06538747730204636,0.06635901206868446,0.06804110345528934,0.069863824823024,0.07194904587596038,0.7248433950348036,0.5994036142648997,0.5522899328275559,0.5617383299486755,1.1271035240368794,-3.103020991900461,-0.9291928654274727,0.7114967817913745,0.7279826022661307,0.6472498445686958,0.6660219494368608,0.732673202785356,0.7624806509790417,0.7360121107849731,-0.44207268988754644,0.563007046358911
ONLI_LA2S,-14.686861,145.454972,0.21423990304085175,NA,NA,35.33346225945196,35.331541898693786,35.334420963843485,35.33490349318414,35.33794184830095,NA,NA,29.066104764095343,29.121015380023152,29.2706990313602,29.446837199307144,29.663128723035804,NA,NA,-0.0015657252138922815,0.008347286022129558,0.009118832902582112,0.00736992181902365,-0.0013298130071267803,NA,NA,0.07390876177777778,0.12667148648015664,0.08273062163739452,0.09302991605661122,0.12056173489019836,-0.636365269600655,6.982877036993856,0.12404357701541692,NA,NA,34.986366763929674,34.97939067459058,34.97160828620814,34.9675856627609,34.965276172862005,NA,NA,27.08247186828026,27.176814637890043,27.299363321623783,27.43788001241754,27.587346228624305,NA,NA,-0.01608227851738853,-0.01643070066006655,-0.02109500101945109,-0.03176318201636943,-0.05595270721921857,NA,NA,0.025286387156921462,0.03842951784448302,0.02571816213262819,0.03299197295372471,0.051917423965994684,-4.7823422761462,3.6861715708903446,0.3366810956612819,NA,NA,0.010522692896536925,0.010679515489728331,0.010995396449964084,0.011196842030247922,0.011337039933856144,NA,NA,0.06669411009931077,0.0670321597125533,0.0685668687871053,0.07018986964184566,0.07243899816578234,NA,NA,-0.7702996319096249,-1.0385875577902584,-0.9601103370444044,-0.8156109936096931,-0.6261503615453441,NA,NA,0.8166864576792483,0.8711925658486743,0.8459206775871778,0.7716723395958021,0.6632368264062527,-0.4415235419784821,0.5630189021960809
ONLI_LO1S,-14.6835,145.450361,0.21421971094487188,NA,NA,35.33346225945196,35.33263457438655,35.3350096285028,35.336052857350026,35.34013625775702,NA,NA,29.066104764095343,29.139552929198633,29.265274775842965,29.439084231821937,29.65860561766022,NA,NA,-0.0015657252138922815,0.008736374930156334,0.00756660400636813,0.006421739294611159,-0.002581462218319827,NA,NA,0.07390876177777778,0.15434029956963885,0.07823828175085888,0.08547507121701424,0.10652765558824252,-0.6364804347182847,6.987807521678735,0.12423706597568313,NA,NA,34.986366763929674,34.978943263154505,34.971794716164574,34.96791580828695,34.96583918707757,NA,NA,27.08247186828026,27.152174369971913,27.28334194088371,27.427728283259377,27.590512126998878,NA,NA,-0.01608227851738853,-0.027559468367529837,-0.025876880809651965,-0.035263067801976224,-0.05787524783230196,NA,NA,0.025286387156921462,0.04397044823380125,0.02320045879982617,0.030346163601539192,0.04544956458737145,-4.78567887052866,3.689766861370837,0.3351256120720665,NA,NA,0.010522692896536925,0.010752383119592871,0.011027623637331322,0.011238742180445235,0.011395691165207002,NA,NA,0.06669411009931077,0.06735660649219001,0.068794624206708,0.07028925636102319,0.07238851338881636,NA,NA,-0.7702996319096249,-0.9428557932931511,-0.903243709693688,-0.7944528552674368,-0.6196894580505168,NA,NA,0.8166864576792483,0.9135498929852516,0.8694856221875062,0.7651469995016713,0.6649083754512978,-0.44154831848394566,0.5630763797504275
ONLI_NT1D,-14.646028,145.453583,0.20557388271032917,35.32008264953462,35.31989633720353,35.316731200457845,35.31347505996189,35.31146488181578,35.31230305105924,35.31570298883747,28.877239202425624,28.958226542185745,29.07731541225325,29.194418934492898,29.323408495052835,29.4789801206195,29.682302904582713,0.010386060678157633,0.02560651350444948,0.030023381676920077,0.031135729207212283,0.032805202573552836,0.03400145483339757,0.031069029609024808,0.04788505150136419,0.031124155032169993,0.03206106125065005,0.03331750323714503,0.03618274488533957,0.04076982312057149,0.05514421216955806,-0.5951108254874177,6.973949530056964,0.12272485640129106,35.03001552046781,35.008937921546654,34.988091073573344,34.97629998630728,34.96765668931646,34.96281204858227,34.9603877987659,26.856772182676558,26.987614949403223,27.160366156108203,27.293911161945832,27.390646184841586,27.478145658475867,27.607969565975363,-0.007413637663884078,0.004314461183812022,0.001371959316911349,-0.004500574141174356,-0.015905938549654164,-0.032019098879777844,-0.05753184285146068,0.013438927668040477,0.012283178129897316,0.01154180449669609,0.010673817751135798,0.007330499563415045,0.0057047207714341006,0.009995693938674827,-4.804723188374163,3.6790570761792343,0.3270779687920385,0.009093087272732569,0.009470864022107858,0.010007794474674038,0.0104047945399144,0.010707480654411827,0.010903462501818685,0.011030792087618974,0.06218040357681491,0.06388800517541458,0.06604265750058087,0.06752390445907906,0.0688598525204649,0.07023762442159383,0.07190142120187962,-1.400657455726762,-3.602203719144401,-2.4974900011843113,-1.8124503418586404,-1.3180221784816262,-0.9766334953603067,-0.7371055138490114,0.9808012660764313,0.6970294522043927,0.7385340821600989,0.8272248532742628,0.9811588925398842,1.1186916868417622,1.0245444426587285,-0.44591207233724367,0.5655121473848662
ONLI_NT1S,-14.646083,145.45375,0.20560861293100055,35.32004151566711,35.31981915512667,35.31665000179705,35.31341673861243,35.31142109173622,35.31226634422866,35.31564388105432,28.87746020121643,28.958476457906166,29.07759583192379,29.194385749677842,29.323380231808766,29.47897031929521,29.681987668965032,0.010422802783090093,0.025764108017088477,0.030179185521640072,0.03129249190779471,0.03283846526943588,0.034052243378023976,0.03113072712904066,0.048231656502160644,0.03188074712247988,0.03285669105467325,0.03416019892749331,0.03704251726733841,0.04171639868670701,0.056227630347055246,-0.5950132718739266,6.973879025383282,0.12273739033590307,35.03000686676006,35.00893509531386,34.98807454999293,34.976294186464294,34.96765095143052,34.962813236378445,34.96039531764156,26.857011023443572,26.987815775670853,27.160634058286043,27.294256036722874,27.391005627751003,27.478441677266233,27.60772634608798,-0.007491186417990463,0.004171879065561059,0.0012033382519944008,-0.004694004801997221,-0.016129039340582216,-0.03227437810992732,-0.05781332424627731,0.013533831014850794,0.012450763642836574,0.011712068271216226,0.010872752916311798,0.00756632098466111,0.00601661323190973,0.010433487057005385,-4.804732492840627,3.6790059492483467,0.3270349366702104,0.009092194276860933,0.009469491093860775,0.010006889615975876,0.010403947312390414,0.010706549995560428,0.010902147811241748,0.011028819334710708,0.062175587411398836,0.06388091598397536,0.06603502401176455,0.06751759125484728,0.06885411551866373,0.07023357048488028,0.07190272377283713,-1.3963108343529747,-3.4992479886309686,-2.456718814175923,-1.795616357104399,-1.3117324382906503,-0.974854131836276,-0.7371097940655721,0.9812915458909195,0.7043524964566571,0.7449733579223631,0.8292384612196453,0.9760731095876307,1.1060872771263697,1.013762914433172,-0.4459219516390209,0.5655167328302058
ONLI_PA1S,-14.696806,145.449889,0.21157414599729263,NA,35.34014993914791,35.33796025810914,35.33276624258742,35.33228930119433,35.33260575727219,35.33473069889942,NA,28.981934245707926,29.057620488089682,29.13677268125708,29.287075057031835,29.464177818795477,29.642190126218775,NA,0.011769315600343444,0.011666071080554393,0.013830984567762506,0.018598135591841775,0.011787294284032275,0.0035163305769057933,NA,0.14546544679589257,0.15817768602654525,0.14320008175561927,0.14220223803369245,0.15252576809224377,0.17809097124778459,-0.6479005944868101,6.990933949698431,0.1231862437460338,NA,35.00428524543908,34.98638739908716,34.976919712363284,34.96878035935147,34.96438943589538,34.963101797067665,NA,26.961234120106397,27.083411623032035,27.19457854588282,27.322713643144617,27.456006101757115,27.578439810697468,NA,-0.020055794427297022,-0.02420224040948605,-0.017627025455857374,-0.022991011929470197,-0.04066897976932109,-0.06936088748994496,NA,0.03890349895949391,0.04515656711177294,0.04263068213628089,0.04616217791083286,0.05350848609136785,0.06994782637436815,-4.779649730507028,3.6922503390999277,0.33578302171549995,NA,0.010174231991734202,0.010607144888734979,0.010795665042212422,0.011092791091930338,0.011282764337713299,0.011367836006826422,NA,0.06552520760252328,0.06700868944586404,0.06743425669643405,0.06891962255675309,0.07064751333452376,0.07265522418445747,NA,-1.0406529142369436,-0.9851871564220887,-1.1188834353339108,-1.0432135584055644,-0.8138332105175414,-0.6303295491700717,NA,0.9533421878208199,0.9112823581527552,0.8815860724594313,0.8127543565357462,0.765003880502158,0.7055227920738736,-0.4403317085472043,0.5623789383246952
ONLI_RE1S,-14.679194,145.443583,0.20983229908208895,35.33838678196367,35.335779444736175,35.33410279892101,35.332419658167396,35.33283734448184,35.33383763331118,35.33732265700364,28.913643465816904,28.974774919863485,29.04819817512377,29.149530640251996,29.277035682829563,29.444823868044153,29.64303939567729,-0.0022013746013504793,5.133574017870099e-4,1.8230985220416863e-4,0.00889268957783904,0.009825370887089378,0.007209767774433579,-0.002407820445553094,0.08197673342683785,0.11510345187615562,0.13309978860956348,0.17020797899392612,0.1408506855022751,0.1491937727786662,0.16795565529897383,-0.6399159392894656,7.00009111142345,0.1228086553901511,35.01978200166797,35.004282798242365,34.98837204720573,34.977033607716116,34.969348048243255,34.96530812689266,34.963569730220556,26.863323820253285,26.9561261135607,27.06020745378213,27.177347839768885,27.305915921052996,27.42829620888738,27.56459503213166,-0.010929203626758513,-0.015198903469508973,-0.022744248692519734,-0.026062650247975352,-0.029896636414769667,-0.04083225093291012,-0.06338437920493713,0.028695911684136217,0.036172635253617344,0.04262979773844916,0.04880045270876317,0.0419953305108601,0.05111780219050843,0.06721158156596849,-4.7916947375836365,3.6987516662725075,0.3335183477018268,0.009882925645849753,0.01009598586163025,0.010488083772360992,0.010841080703520873,0.011128893297831177,0.011320019345600866,0.011446543675851042,0.06419264408061753,0.06520373984777299,0.06655138834124259,0.0677461852764643,0.06915444189944497,0.0706793619506042,0.07271088028237692,-0.7151026115475941,-0.8546956146302115,-0.8365273911217977,-0.9398153944735499,-0.8830071404875888,-0.7653505199155013,-0.6066161500526981,0.7894049540031047,0.848038215117521,0.8439878323330134,0.8969784055702087,0.8556943606870524,0.7705429425651552,0.6870467284353954,-0.4412720105032086,0.5630171820740603
ONLI_TA1S,-14.685111,145.466972,0.21429671794464125,35.32247985989545,35.321109662821264,35.32249953800357,35.323505166058524,35.32534569032575,35.324762955245916,35.326693145650104,28.932782688448505,29.007760011167083,29.096497445157077,29.156210258862647,29.26036424329855,29.441097732650864,29.65262543704054,0.025383384578293106,0.02651909478388295,0.0409182921686471,0.05279726958030624,0.02122653533715731,0.02221705673765378,0.02252325744652123,0.04274580751542695,0.04473886201702956,0.05034305218880074,0.06449469083908016,0.07543273833333333,0.08078030228778098,0.0972452927827514,-0.6294645990823007,6.973874332259879,0.12433347138475771,35.01782416897691,35.00466808621637,34.98783497550223,34.98064234029596,34.972737829409006,34.96784974016082,34.96492933629491,26.94412283638717,27.02049327174401,27.154644627166213,27.256159793895318,27.3633240713692,27.512804507307816,27.649176390662912,0.009221295823269575,0.012075770407696319,0.01888655271095951,0.021246630971508508,0.009010011204346174,-0.0045139948632536885,-0.026749393789931464,0.01579894876846067,0.015982316527438957,0.02061179453765823,0.0258084920323156,0.02728908165270391,0.026995962386760653,0.03383788318327995,-4.77608235214376,3.6798996079009636,0.3335323384786345,0.009402440448571157,0.00975484412290183,0.010186873958741124,0.01042280763914372,0.010759781483650034,0.01096699349796113,0.011095718268292263,0.06274353073160006,0.06365784535359229,0.06536516508315082,0.06637040748186189,0.06802125831916356,0.06982688906904139,0.0719038864862026,0.7248433950348036,0.5994036142648997,0.5563730976366468,0.5700100530756745,0.7607810960187601,-10.701563192035824,-1.077980139627475,0.7114967817913745,0.7279826022661307,0.6522752469236915,0.6694638946696259,0.7305532030844805,0.7648205346089367,0.7450366018290026,-0.4421838074801678,0.5630333848372934
ONMO_BA1D,-16.8471725,146.2174315,0.1753906439254812,35.29052205839367,35.28715991764981,35.289442489958205,35.29648612033972,35.302592961792506,35.303391326436845,35.30254354439973,28.598038227378158,28.8440779772037,29.16664566426669,29.434376607752256,29.62606485319038,29.78940580487256,29.850715117213447,-9.343787594059273e-4,-0.0018652075671453285,-0.0018930975555555545,-6.802371809898039e-4,0.004288148554009498,0.002216016790598189,-0.0030335670854576943,-0.0014517414516021857,0.001230854058110904,0.002701333059104561,0.006240357596027776,0.013016344539188719,0.02251799654837841,0.03614094880776462,-1.8036390819216743,6.649784214307561,0.08933733104752753,35.09207410806401,35.048259731435365,34.99061130643761,34.927031907051884,34.867228488456014,34.84108400458426,34.836956682077044,26.59466069657815,26.85502786899319,27.106503735920494,27.322549441024755,27.510972086683793,27.711713374470158,27.77442290958964,-0.013907504695041754,-0.014926353977929541,-0.014807960136959303,-0.01307278820535371,-0.013428900683639819,-0.022148382814898445,-0.039738972343923144,-0.0069914527803668905,-0.01174784076750605,-0.015230293512635214,-0.01847197968436899,-0.020502122143647078,-0.02641592399888531,-0.02090306589336827,-3.575070568896175,3.116650335565274,0.5362989508685583,0.006876768969161676,0.007523226957919367,0.008285716077131102,0.009106913284760005,0.009866202536439973,0.010339123317609313,0.01048514036210528,0.05844956727734279,0.06176561296333102,0.06484182195361274,0.06746506544313965,0.06942369889151005,0.07109136571661727,0.07183864416554177,-0.6284880478035038,-0.7043214964830324,-0.7083738726823205,-0.774361875990292,-0.8232896957889991,-0.6471722890411264,-0.4809972485823391,-0.47344025410783974,-0.6357846039848137,-0.7538004428383037,-0.9500477934347435,-1.335797722294133,-2.0297321247065656,-8.752122615364271,-0.26333891112722824,0.5660349874974666
