GBR1_site,decimalLatitude,decimalLongitude,mean_wspeed_u,mean_wspeed_v,mean_wind_speed,sd_wind_speed,cv_wind_speed,min_wind_speed,max_wind_speed,wind_speed_range,wind_vector_magnitude,mean_wind_direction,wind_directional_constancy,wind_directional_variability,predominant_wind_sector,dominant_wind_season,mean_wave_energy_proxy,wind_transport_potential,wind_dispersal_symmetry,wind_retention_potential,wind_exposure_category,wind_seasonal_variability_category,mean_u,mean_v,current_seasonal_variability_category,mean_current_speed,sd_current_speed,cv_current_speed,min_current_speed,max_current_speed,current_speed_range,mean_current_direction,predominant_current_sector,dominant_current_season,current_transport_potential,current_dispersal_symmetry,current_retention_potential,current_exposure_category,current_regime_type
Aken_27_Lizard,-14.64627123,145.4561543,-4.902462987,4.150715477,6.60419246,3.148264035,0.476706888,0.054119599,11.20874782,11.15462822,6.423595746,130.2532283,0.972654232,0.027345768,SE,Winter,467.5622701,6.423595746,0.257674119,0.004140668,Exposed,High,-0.049079393,0.034048119,Moderate,0.077644081,0.039126323,0.503918939,0.006752336,0.143770768,0.137018432,124.7504194,SE,Winter,0.059733251,0.367892659,2.97097505,Moderate_Flow,Steady_Weak
Aken_27_Magnetic,-19.16611763,146.8521672,-3.269096171,0.909986549,3.792941648,0.93713886,0.247074421,1.045537213,6.082309544,5.036772332,3.393385521,105.5550909,0.894657982,0.105342018,E,Autumn,64.39788433,3.393385521,0.138110608,0.027773171,Sheltered,Low,-0.003413635,-6.79E-04,Low,0.003729005,0.001956152,0.524577418,4.58E-04,0.010697558,0.010239637,78.74951891,E,Summer,0.003480518,0.084571952,17.86967431,Low_Flow,Steady_Weak
Aken_27_Orpheus,-18.56331336,146.4864366,-3.385891586,1.61716391,4.223218436,1.313666355,0.311058112,1.092069237,7.05917061,5.967101373,3.752263443,115.5299964,0.888484339,0.111515661,SE,Autumn,97.47781906,3.752263443,0.198267474,0.026405374,Sheltered,Moderate,-0.025385642,0.024471584,Low,0.040859312,0.015225978,0.372644024,0.014290498,0.08692886,0.072638362,133.9496849,SE,Autumn,0.035260307,0.37870609,3.353735356,Low_Flow,Steady_Weak
Aken_28_Lizard,-14.64627282,145.4561539,-4.902463091,4.150716031,6.604192838,3.148264014,0.476706857,0.054119227,11.20874788,11.15462865,6.423596184,130.2532314,0.972654243,0.027345757,SE,Winter,467.5623292,6.423596184,0.257674146,0.004140666,Exposed,High,-0.049076539,0.034045235,Moderate,0.077639417,0.039123265,0.503909821,0.006752018,0.14376115,0.137009132,124.7497077,SE,Winter,0.059729262,0.36789146,2.971220097,Moderate_Flow,Steady_Weak
Aken_28_Magnetic,-19.16612576,146.8521206,-3.268919955,0.909877068,3.792738542,0.937068327,0.247069055,1.045480142,6.081904171,5.036424029,3.3931864,105.5541079,0.894653392,0.105346608,E,Autumn,64.38707527,3.3931864,0.138110914,0.027775869,Sheltered,Low,-0.003410129,-6.79E-04,Low,0.00372532,0.001953903,0.52449276,4.58E-04,0.010686416,0.010228567,78.74030835,E,Summer,0.003477054,0.084607855,17.88916073,Low_Flow,Steady_Weak
Aken_28_Orpheus,-18.56331102,146.4864329,-3.385882571,1.61716496,4.223211591,1.313665824,0.311058491,1.092067058,7.059160847,5.967093789,3.752255761,115.5300702,0.88848396,0.11151604,SE,Autumn,97.4774018,3.752255761,0.198268309,0.026405506,Sheltered,Moderate,-0.025383582,0.024473233,Low,0.040859396,0.015227444,0.372679135,0.014289178,0.086934625,0.072645447,133.9539369,SE,Autumn,0.035259968,0.378757768,3.353974309,Low_Flow,Steady_Weak
Aken_29_Lizard,-14.64630408,145.4561582,-4.902460576,4.150720284,6.604192953,3.148261957,0.476706538,0.054115,11.20874428,11.15462928,6.423597012,130.2532749,0.972654351,0.027345649,SE,Winter,467.5621386,6.423597012,0.257674539,0.00414065,Exposed,High,-0.049046315,0.034030828,Moderate,0.077597331,0.039100254,0.503886587,0.006750472,0.143679726,0.136929254,124.7548806,SE,Winter,0.059696217,0.367938121,2.972942435,Moderate_Flow,Steady_Weak
Aken_29_Magnetic,-19.16618787,146.8520591,-3.268465511,0.909596923,3.792216323,0.936887623,0.247055427,1.045332103,6.08086224,5.035530137,3.392673482,105.551608,0.894641337,0.105358663,E,Autumn,64.35930302,3.392673482,0.138112061,0.027782873,Sheltered,Low,-0.003399992,-6.78E-04,Low,0.003714548,0.00194701,0.524157882,4.60E-04,0.01065161,0.010191953,78.72187897,E,Summer,0.003466941,0.08468208,17.94530841,Low_Flow,Steady_Weak
Aken_29_Orpheus,-18.56333859,146.4864204,-3.38587672,1.617147305,4.223199511,1.313653841,0.311056543,1.092065652,7.059129773,5.967064121,3.752242872,115.5298655,0.88848345,0.11151655,SE,Autumn,97.47627659,3.752242872,0.198267401,0.026405702,Sheltered,Moderate,-0.016838551,0.021378381,Low,0.031254249,0.014031975,0.448962166,0.006348095,0.07499598,0.068647886,141.7744801,SE,Autumn,0.027213452,0.461239629,4.136651379,Low_Flow,Steady_Weak
Aken_2_Lizard,-14.6459041,145.4554002,-4.902752582,4.151066397,6.604619565,3.148379247,0.476693505,0.053978382,11.20905736,11.15507898,6.424043517,130.253948,0.97265913,0.02734087,SE,Winter,467.6431609,6.424043517,0.257678276,0.004139659,Exposed,High,-0.047839578,0.031715151,Moderate,0.075148465,0.037185847,0.494831757,0.006502613,0.138258776,0.131756163,123.5423073,SE,Winter,0.057397526,0.363399139,3.143265783,Moderate_Flow,Steady_Weak
Aken_2_Magnetic,-19.16579962,146.8521348,-3.270358541,0.910762407,3.79439064,0.937639877,0.24711211,1.045949376,6.08520015,5.039250774,3.394809737,105.5619924,0.89469168,0.10530832,E,Autumn,64.47498639,3.394809737,0.13810705,0.027753684,Sheltered,Low,-0.003443018,-6.82E-04,Low,0.003760417,0.00197637,0.525571957,4.55E-04,0.010801087,0.010345625,78.79309031,E,Summer,0.003509947,0.08440521,17.71266743,Low_Flow,Steady_Weak
Aken_2_Orpheus,-18.56879999,146.4905643,-3.435780121,1.615296948,4.262808411,1.319254435,0.309480114,1.103907571,7.118939508,6.015031938,3.796547019,115.1800844,0.890621077,0.109378923,SE,Autumn,100.0015277,3.796547019,0.194010195,0.025658888,Sheltered,Moderate,-0.032276426,0.015865314,Low,0.039501887,0.009877373,0.250048136,0.016629184,0.065578085,0.048948901,116.1761907,SE,Autumn,0.035964925,0.18291433,2.266703327,Low_Flow,Steady_Weak
Aken_2_Tydeman,-13.97090013,144.5095978,-5.714457213,3.329422518,6.875529696,3.388714944,0.492866018,0.428019366,11.55228855,11.12426919,6.613628017,120.2264233,0.961908145,0.038091855,SE,Winter,542.3193196,6.613628017,0.168870259,0.005540207,Exposed,High,-0.022971001,-0.01584796,Low,0.036480322,0.020730155,0.568255808,0.001133489,0.131955448,0.130821958,55.39775606,NE,Spring,0.027907431,0.370318036,6.44184066,Low_Flow,Steady_Weak
Aken_3,-18.27809949,147.3789341,-4.669196701,2.218963123,5.437468328,1.78723838,0.328689433,1.148146684,8.731402259,7.583255574,5.169641687,115.4186772,0.950744239,0.049255761,SE,Winter,212.1313693,5.169641687,0.141292157,0.009058584,Moderate,High,0.025456539,-0.057629772,Moderate,0.093175753,0.071697873,0.769490672,0.00515496,0.341943137,0.336788176,336.1677307,NW,Spring,0.063001793,0.726790094,3.475573561,High_Flow,Steady_Weak
Aken_30_Lizard,-14.6463216,145.456169,-4.90245602,4.150718088,6.604187977,3.148259669,0.47670655,0.054114753,11.20873899,11.15462423,6.423592116,130.2532862,0.972654343,0.027345657,SE,Winter,467.5611002,6.423592116,0.25767467,0.004140654,Exposed,High,-0.049047215,0.034051988,Moderate,0.077607958,0.039112972,0.503981464,0.006752865,0.143708378,0.136955513,124.7710703,SE,Winter,0.059709021,0.368013074,2.971766859,Moderate_Flow,Steady_Weak
Aken_30_Magnetic,-19.16622047,146.852094,-3.268423069,0.909572007,3.792168445,0.936871409,0.247054271,1.045317787,6.080766912,5.035449125,3.392625915,105.5513948,0.894640089,0.105359911,E,Autumn,64.35676479,3.392625915,0.138112371,0.027783553,Sheltered,Low,-0.003398392,-6.78E-04,Low,0.003712779,0.001945792,0.524079733,4.60E-04,0.010644888,0.01018523,78.72383638,E,Summer,0.003465286,0.084677021,17.95418043,Low_Flow,Steady_Weak
Aken_30_Orpheus,-18.56332367,146.4864075,-3.385840621,1.617154997,4.223173554,1.313653927,0.311058475,1.092056914,7.059095398,5.967038484,3.752213613,115.530209,0.888481983,0.111518017,SE,Autumn,97.47476824,3.752213613,0.198271021,0.026406212,Sheltered,Moderate,-0.025398282,0.024500175,Low,0.040886019,0.015239858,0.37274007,0.014284533,0.086993484,0.072708951,133.9688617,SE,Autumn,0.035289252,0.378802768,3.348016714,Low_Flow,Steady_Weak
Aken_31_Lizard,-14.64642579,145.4563592,-4.902381659,4.150638208,6.604083706,3.148228766,0.476709398,0.054143767,11.20865811,11.15451434,6.423483748,130.253171,0.972653291,0.027346709,SE,Winter,467.5410732,6.423483748,0.257674209,0.004140879,Exposed,High,-0.049309689,0.034608165,Moderate,0.078169515,0.039563956,0.50613025,0.006815599,0.144962994,0.138147395,125.0632222,SE,Winter,0.060242597,0.369195411,2.933801949,Moderate_Flow,Steady_Weak
Aken_31_Magnetic,-19.16618804,146.8520934,-3.268565014,0.909658831,3.792331073,0.936927486,0.247058463,1.045364294,6.08109128,5.035726985,3.392785941,105.5521647,0.894643921,0.105356079,E,Autumn,64.36540819,3.392785941,0.138111902,0.027781351,Sheltered,Low,-0.003401907,-6.78E-04,Low,0.003716546,0.001948269,0.524215093,4.59E-04,0.010657645,0.010198941,78.72786714,E,Summer,0.003468821,0.084659086,17.93458545,Low_Flow,Steady_Weak
Aken_32_Lizard,-14.64645286,145.4563919,-4.90236855,4.150626628,6.604066642,3.148222984,0.476709754,0.054147055,11.20864352,11.15449647,6.423466261,130.2531677,0.972653156,0.027346844,SE,Winter,467.5377223,6.423466261,0.257674276,0.00414091,Exposed,High,-0.049342118,0.034695223,Moderate,0.078247478,0.03963048,0.506476136,0.006825591,0.145141634,0.138316043,125.1132127,SE,Winter,0.060319177,0.369409472,2.92818442,Moderate_Flow,Steady_Weak
Aken_32_Magnetic,-19.16621712,146.852116,-3.268502746,0.909621367,3.792260178,0.936903216,0.247056682,1.045343647,6.080949979,5.035606331,3.392715908,105.5518371,0.894642179,0.105357821,E,Autumn,64.36164394,3.392715908,0.138112209,0.027782329,Sheltered,Low,-0.003400044,-6.78E-04,Low,0.003714522,0.001946883,0.524127496,4.60E-04,0.010650309,0.010190617,78.72773151,E,Summer,0.003466923,0.084661612,17.9449334,Low_Flow,Steady_Weak
Aken_33_Lizard,-14.64649972,145.4564207,-4.902356222,4.150621094,6.604053412,3.148216831,0.476709777,0.054146229,11.20862909,11.15448286,6.423453276,130.2532011,0.972653138,0.027346862,SE,Winter,467.5349556,6.423453276,0.257674656,0.004140921,Exposed,High,-0.049343008,0.034753613,Moderate,0.078275394,0.039664928,0.506735592,0.006832532,0.145217883,0.138385351,125.1580713,SE,Winter,0.060353509,0.369623002,2.925049072,Moderate_Flow,Steady_Weak
Aken_33_Magnetic,-19.16619114,146.8520953,-3.268556896,0.909653918,3.79232181,0.936924307,0.247058228,1.045361614,6.081072813,5.035711199,3.392776803,105.5521215,0.894643697,0.105356303,E,Autumn,64.36491619,3.392776803,0.138111938,0.027781478,Sheltered,Low,-0.003401678,-6.78E-04,Low,0.003716301,0.001948102,0.524204702,4.59E-04,0.010656767,0.010198063,78.7275688,E,Summer,0.003468592,0.084660108,17.93578824,Low_Flow,Steady_Weak
Aken_34_Lizard,-14.6465433,145.4565141,-4.902319764,4.150581869,6.60400227,3.148201741,0.476711184,0.054160601,11.20858941,11.15442881,6.423400105,130.2531442,0.972652619,0.027347381,SE,Winter,467.5251405,6.423400105,0.257674428,0.004141031,Exposed,High,-0.049472428,0.035028254,Moderate,0.078553626,0.039888372,0.507785242,0.006864042,0.145838999,0.138974958,125.2998633,SE,Winter,0.060617651,0.370208221,2.906648393,Moderate_Flow,Steady_Weak
Aken_35_Lizard,-14.64668714,145.4566301,-4.902271005,4.150551499,6.603945528,3.148178743,0.476711797,0.054163855,11.20853333,11.15436947,6.423343269,130.2532185,0.97265237,0.02734763,SE,Winter,467.5136194,6.423343269,0.257675433,0.004141105,Exposed,High,-0.049524361,0.035302884,Moderate,0.078742082,0.040074269,0.508930779,0.00689687,0.146299191,0.139402321,125.4827439,SE,Winter,0.060819042,0.371055994,2.890665803,Moderate_Flow,Steady_Weak
Aken_35_Magnetic,-19.16620379,146.8520923,-3.268492079,0.90961417,3.792247476,0.936898646,0.247056304,1.045340416,6.080924535,5.035584118,3.392703702,105.5517683,0.894641957,0.105358043,E,Autumn,64.36096475,3.392703702,0.138112135,0.027782481,Sheltered,Low,-0.00340013,-6.78E-04,Low,0.00371465,0.001947004,0.524142154,4.60E-04,0.010651222,0.010191547,78.72563766,E,Summer,0.003467036,0.084669983,17.94478346,Low_Flow,Steady_Weak
Aken_36_Lizard,-14.64674681,145.4566722,-4.902252832,4.150541917,6.603925306,3.148169991,0.476711932,0.054163877,11.20851216,11.15434828,6.423323208,130.253258,0.972652311,0.027347689,SE,Winter,467.5094578,6.423323208,0.257675912,0.004141126,Exposed,High,-0.049534509,0.035399321,Moderate,0.078799064,0.040135662,0.509341865,0.006908641,0.146444174,0.139535533,125.5511012,SE,Winter,0.060883327,0.371382009,2.88531046,Moderate_Flow,Steady_Weak
Aken_36_Magnetic,-19.16620949,146.8521056,-3.268505931,0.909623026,3.79226362,0.936904321,0.247056749,1.045344805,6.080956797,5.035611992,3.392719421,105.5518497,0.894642293,0.105357707,E,Autumn,64.36182512,3.392719421,0.138112152,0.027782274,Sheltered,Low,-0.003400273,-6.78E-04,Low,0.003714782,0.001947074,0.52414234,4.60E-04,0.0106514,0.010191716,78.72684672,E,Summer,0.003467167,0.084664137,17.94359653,Low_Flow,Steady_Weak
Aken_37_Lizard,-14.64679769,145.4567075,-4.90223746,4.150534019,6.603908314,3.148162582,0.476712037,0.054163774,11.20849421,11.15433044,6.423306372,130.2532928,0.972652264,0.027347736,SE,Winter,467.5059556,6.423306372,0.257676329,0.004141144,Exposed,High,-0.049542102,0.035480636,Moderate,0.078846088,0.04018699,0.509689074,0.006918634,0.146564535,0.139645901,125.6091546,SE,Winter,0.060936815,0.371660616,2.880830147,Moderate_Flow,Steady_Weak
Aken_37_Magnetic,-19.16619977,146.8521025,-3.268539896,0.909643723,3.792302478,0.936917698,0.247057745,1.045355963,6.081034287,5.035678324,3.392757692,105.5520326,0.894643218,0.105356782,E,Autumn,64.36388992,3.392757692,0.138112027,0.027781745,Sheltered,Low,-0.003401153,-6.78E-04,Low,0.003715732,0.00194771,0.52417937,4.59E-04,0.010654672,0.010195968,78.72739736,E,Summer,0.003468058,0.084661312,17.93871661,Low_Flow,Steady_Weak
Aken_38_Lizard,-14.64689819,145.4570159,-4.90211718,4.15040713,6.603740966,3.148112668,0.476716559,0.054209767,11.20836285,11.15415308,6.423132584,130.2531223,0.972650596,0.027349404,SE,Winter,467.4737892,6.423132584,0.257675732,0.004141502,Exposed,High,-0.049956324,0.036381754,Moderate,0.079754118,0.040920619,0.513084722,0.007024454,0.148593884,0.14156943,126.0647745,SE,Winter,0.061800213,0.373620759,2.822621793,Moderate_Flow,Steady_Weak
Aken_38_Magnetic,-19.16620949,146.8521052,-3.268504752,0.909622294,3.792262261,0.936903849,0.247056713,1.045344423,6.080954084,5.035609661,3.392718088,105.5518431,0.894642262,0.105357738,E,Autumn,64.3617528,3.392718088,0.138112154,0.027782292,Sheltered,Low,-0.00340025,-6.78E-04,Low,0.003714756,0.00194706,0.524142135,4.60E-04,0.010651326,0.010191643,78.72691993,E,Summer,0.003467143,0.084663958,17.94373693,Low_Flow,Steady_Weak
Aken_39_Lizard,-14.64637382,145.4563178,-4.902398772,4.150649312,6.604103878,3.148236882,0.476709171,0.05414246,11.20867767,11.15453521,6.423503984,130.253148,0.972653384,0.027346616,SE,Winter,467.5451643,6.423503984,0.257673885,0.004140852,Exposed,High,-0.049289784,0.034513152,Moderate,0.078102668,0.039498935,0.505730936,0.006804621,0.144800524,0.137995902,125.0000573,SE,Winter,0.060171758,0.368910369,2.939480591,Moderate_Flow,Steady_Weak
Aken_39_Magnetic,-19.16621829,146.8521206,-3.268511158,0.909626641,3.792269907,0.936906607,0.247056942,1.045346352,6.080969404,5.035623052,3.392725426,105.5518848,0.894642393,0.105357607,E,Autumn,64.3621618,3.392725426,0.138112203,0.027782202,Sheltered,Low,-0.003400185,-6.78E-04,Low,0.003714672,0.00194697,0.52412972,4.60E-04,0.010650707,0.010191015,78.72788098,E,Summer,0.003467065,0.084660687,17.94408531,Low_Flow,Steady_Weak
Aken_3_Lizard,-14.64587987,145.455419,-4.902746374,4.151049386,6.6046055,3.148378439,0.476694397,0.053988886,11.20905173,11.15506284,6.424027787,130.253868,0.972658819,0.027341181,SE,Winter,467.6408038,6.424027787,0.257677635,0.004139714,Exposed,High,-0.047921757,0.031819643,Moderate,0.075291368,0.037284552,0.495203534,0.00651419,0.138559739,0.132045549,123.5838255,SE,Winter,0.057523773,0.363515924,3.134283479,Moderate_Flow,Steady_Weak
Aken_3_Magnetic,-19.16579358,146.8522898,-3.27740119,0.91385925,3.801582396,0.93977393,0.247205987,1.04876163,6.099266414,5.050504784,3.402425207,105.5804134,0.895002358,0.104997642,E,Autumn,64.85097557,3.402425207,0.137885005,0.027619457,Sheltered,Low,-0.004249617,-8.39E-04,Low,0.004636046,0.00253632,0.547086946,3.90E-04,0.014435643,0.014045307,78.83559491,E,Summer,0.004331589,0.083353301,14.16546029,Low_Flow,Steady_Weak
Aken_3_Orpheus,-18.56874735,146.4906594,-3.436157414,1.615371092,4.263145886,1.319354262,0.309479032,1.103984755,7.119525034,6.015540278,3.796920007,115.1786746,0.890638066,0.109361934,SE,Autumn,100.0250901,3.796920007,0.193985497,0.025652872,Sheltered,Moderate,-0.032193318,0.015662794,Low,0.039365612,0.009789671,0.248685848,0.016601964,0.065251821,0.048649857,115.9439942,SE,Autumn,0.035801297,0.182196948,2.300075701,Low_Flow,Steady_Weak
Aken_3_Tydeman,-13.97087876,144.509602,-5.714448047,3.329431494,6.875528089,3.388719982,0.492866866,0.428021239,11.55231837,11.12429713,6.613624615,120.2265304,0.961907875,0.038092125,SE,Winter,542.3198134,6.613624615,0.168871398,0.005540247,Exposed,High,-0.022976449,-0.015849653,Low,0.036491823,0.020739247,0.568325869,0.001130292,0.132032937,0.130902645,55.40124654,NE,Spring,0.027912877,0.370367192,6.442327779,Low_Flow,Steady_Weak
Aken_4,-18.27810628,147.3789045,-4.669184057,2.218955542,5.437455883,1.787235178,0.328689596,1.148153761,8.731391864,7.583238103,5.169627013,115.4186615,0.950743716,0.049256284,SE,Winter,212.1299877,5.169627013,0.141292517,0.0090587,Moderate,High,0.025481886,-0.057688849,Moderate,0.09323349,0.071740836,0.769474954,0.005154508,0.342108124,0.336953615,336.1683527,NW,Spring,0.063066075,0.726687417,3.470517356,High_Flow,Steady_Weak
Aken_40_Lizard,-14.64635546,145.4562497,-4.902424819,4.150681702,6.604142719,3.1482471,0.476707914,0.05412904,11.20870542,11.15457638,6.423544793,130.2532183,0.972653843,0.027346157,SE,Winter,467.5524932,6.423544793,0.257674307,0.004140758,Exposed,High,-0.04917332,0.034298394,Moderate,0.077868008,0.039317338,0.504922872,0.00678047,0.144284273,0.137503803,124.8957758,SE,Winter,0.059953275,0.368504206,2.954555921,Moderate_Flow,Steady_Weak
Aken_40_Magnetic,-19.16620463,146.8521115,-3.268544915,0.90964705,3.792308412,0.936919817,0.247057917,1.045357507,6.081046165,5.035688658,3.392763419,105.552064,0.894643328,0.105356672,E,Autumn,64.3642069,3.392763419,0.138112052,0.027781673,Sheltered,Low,-0.003401143,-6.78E-04,Low,0.003715709,0.001947678,0.524173939,4.59E-04,0.010654407,0.010195703,78.72830699,E,Summer,0.003468037,0.084658512,17.93884965,Low_Flow,Steady_Weak
Aken_41_Lizard,-14.64632588,145.4561951,-4.902446133,4.150704872,6.604172752,3.148255928,0.476707083,0.054120538,11.20872856,11.15460802,6.42357603,130.2532532,0.972654149,0.027345851,SE,Winter,467.5582542,6.42357603,0.257674456,0.004140693,Exposed,High,-0.049096629,0.034138019,Moderate,0.077705042,0.039186901,0.504303192,0.006762461,0.143920627,0.137158166,124.8117798,SE,Winter,0.05979869,0.368166746,2.965573656,Moderate_Flow,Steady_Weak
Aken_41_Magnetic,-19.16620891,146.8521108,-3.268523852,0.909634139,3.79228426,0.936911481,0.247057292,1.045350616,6.080997989,5.035647373,3.392739665,105.5519493,0.894642762,0.105357238,E,Autumn,64.36292305,3.392739665,0.138112117,0.027781999,Sheltered,Low,-0.003400637,-6.78E-04,Low,0.003715166,0.001947316,0.524153181,4.60E-04,0.010652589,0.010192898,78.72775376,E,Summer,0.003467528,0.084660741,17.9416032,Low_Flow,Steady_Weak
Aken_42_Lizard,-14.645887,145.4556225,-4.902671302,4.150930627,6.604480324,3.148353071,0.476699591,0.054046831,11.20897466,11.15492783,6.423893754,130.2534922,0.97265696,0.02734304,SE,Winter,467.6179545,6.423893754,0.257674933,0.004140074,Exposed,High,-0.035630769,0.029261349,Moderate,0.064091966,0.034181476,0.533319195,0.007492449,0.126485975,0.118993526,129.3941473,SE,Winter,0.046106163,0.44406809,4.378472762,Moderate_Flow,Steady_Weak
Aken_42_Magnetic,-19.1661882,146.8521,-3.268583744,0.909670487,3.792352674,0.936934992,0.247059035,1.045370351,6.081134397,5.035764046,3.39280711,105.5522695,0.894644407,0.105355593,E,Autumn,64.36655757,3.39280711,0.138111873,0.027781064,Sheltered,Low,-0.003402265,-6.78E-04,Low,0.003716925,0.001948499,0.524223399,4.59E-04,0.010658771,0.010200059,78.72917863,E,Summer,0.00346917,0.084655976,17.93304968,Low_Flow,Steady_Weak
Aken_43_Lizard,-14.64581391,145.4555579,-4.902697034,4.150951136,6.604512775,3.148365265,0.476699095,0.054042864,11.20900324,11.15496037,6.423926644,130.2534835,0.972657161,0.027342839,SE,Winter,467.6244549,6.423926644,0.257674684,0.004140024,Exposed,High,-0.035575072,0.029137979,Moderate,0.063972677,0.034078236,0.532699854,0.007491664,0.126145462,0.118653799,129.3193999,SE,Winter,0.045984862,0.443902097,4.395308446,Moderate_Flow,Steady_Weak
Aken_43_Magnetic,-19.16618745,146.8521071,-3.268608024,0.909685556,3.792380648,0.936944699,0.247059772,1.045378221,6.081190226,5.035812005,3.392834541,105.5524047,0.894645041,0.105354959,E,Autumn,64.36804573,3.392834541,0.138111828,0.027780692,Sheltered,Low,-0.003402751,-6.78E-04,Low,0.003717444,0.001948824,0.524237607,4.59E-04,0.010660348,0.010201627,78.7297352,E,Summer,0.00346966,0.084653036,17.93022293,Low_Flow,Steady_Weak
Aken_44_Magnetic,-19.16619382,146.852105,-3.268573626,0.909664439,3.792341183,0.936931069,0.247058749,1.045366982,6.081111499,5.035744517,3.392795741,105.5522169,0.89464412,0.10535588,E,Autumn,64.36594762,3.392795741,0.138111929,0.027781224,Sheltered,Low,-0.003401942,-6.78E-04,Low,0.003716566,0.001948262,0.524210357,4.59E-04,0.01065747,0.010198757,78.7296455,E,Summer,0.003468835,0.084654401,17.93475845,Low_Flow,Steady_Weak
Aken_489,-14.6411783,145.49145239999999,-4.882600913,4.138006329,6.582536496,3.145481626,0.477852516,0.068252447,11.18284528,11.11459283,6.400225625,130.2812901,0.972303857,0.027696143,SE,Winter,463.8520384,6.400225625,0.258249321,0.004207518,Exposed,High,-0.064689546,0.085279346,High,0.140333292,0.078410076,0.558741801,0.015329235,0.278176662,0.262847427,142.8174815,SE,Winter,0.107038797,0.539029228,1.690639441,High_Flow,Steady_Strong
Aken_490,-14.64113488,145.4915072,-4.882601228,4.137996362,6.582532879,3.145487746,0.477853708,0.068271078,11.18284477,11.11457369,6.400219421,130.2812202,0.972303449,0.027696551,SE,Winter,463.8521225,6.400219421,0.258248866,0.004207583,Exposed,High,-0.085341801,0.099504472,High,0.162752344,0.087632876,0.538443098,0.01806143,0.315291186,0.297229756,139.3813648,SE,Winter,0.131089142,0.475633963,1.195364434,High_Flow,Steady_Strong
Aken_491,-14.64120302,145.4914994,-4.8825878,4.138009474,6.582527164,3.145474137,0.477852056,0.068243623,11.18282787,11.11458425,6.400217656,130.2813874,0.972304025,0.027695975,SE,Winter,463.8497826,6.400217656,0.258250262,0.004207499,Exposed,High,-0.064674916,0.085286917,High,0.140333209,0.078410722,0.558746734,0.015322322,0.278177394,0.262855072,142.8261698,SE,Winter,0.107035989,0.539133204,1.690779837,High_Flow,Steady_Strong
Aken_492,-14.64122163,145.4914973,-4.882584131,4.138013058,6.582525603,3.145470421,0.477851604,0.068236129,11.18282326,11.11458713,6.400217173,130.2814332,0.972304182,0.027695818,SE,Winter,463.8491435,6.400217173,0.258250643,0.004207476,Exposed,High,-0.064668219,0.085288053,High,0.140329074,0.078410312,0.558760279,0.015316576,0.278172627,0.262856051,142.8293941,SE,Winter,0.107032847,0.539167352,1.690829032,High_Flow,Steady_Strong
Aken_493,-14.6412228,145.4915405,-4.882576842,4.138011888,6.582519282,3.14546801,0.477851697,0.068236657,11.18281331,11.11457665,6.400210857,130.2814674,0.972304156,0.027695844,SE,Winter,463.8478984,6.400210857,0.258251038,0.004207484,Exposed,High,-0.064662905,0.085293302,High,0.140333484,0.078411315,0.558749859,0.015316839,0.278178436,0.262861597,142.8333581,SE,Winter,0.10703382,0.539219699,1.690897338,High_Flow,Steady_Strong
Aken_494,-14.64125474,145.4915752,-4.882564403,4.138016856,6.582511201,3.145459725,0.477851025,0.06822463,11.18279699,11.11457236,6.400204579,130.2815733,0.972304396,0.027695604,SE,Winter,463.8457538,6.400204579,0.258252017,0.004207453,Exposed,High,-0.085283479,0.099517871,High,0.162726518,0.08762507,0.538480583,0.018033071,0.315250269,0.297217198,139.4045319,SE,Winter,0.131061354,0.475909152,1.195817982,High_Flow,Steady_Strong
Aken_495,-14.64131593,145.4915808,-4.882550396,4.138028468,6.58250444,3.145446808,0.477849554,0.068199974,11.18277921,11.11457923,6.4002014,130.2817337,0.972304912,0.027695088,SE,Winter,463.8433238,6.4002014,0.258253384,0.004207379,Exposed,High,-0.085257155,0.099521286,High,0.162710529,0.08762092,0.538507988,0.018017075,0.315226337,0.297209262,139.4142425,SE,Winter,0.131046819,0.476019437,1.195998095,High_Flow,Steady_Strong
Aken_496,-14.64132096,145.4915818,-4.88254916,4.138029409,6.582503812,3.145445719,0.477849434,0.068197956,11.18277763,11.11457967,6.400201066,130.2817472,0.972304954,0.027695046,SE,Winter,463.8431097,6.400201066,0.258253501,0.004207373,Exposed,High,-0.064621706,0.085305129,High,0.140316972,0.07841039,0.558809019,0.015286687,0.278160405,0.262873718,142.8547604,SE,Winter,0.107018363,0.539459088,1.691241755,High_Flow,Steady_Strong
Aken_497,-14.64134811,145.4915453,-4.882549155,4.138035732,6.582506265,3.145441936,0.477848681,0.068186238,11.18277823,11.11459199,6.40020515,130.2817904,0.972305212,0.027694788,SE,Winter,463.8430918,6.40020515,0.258253778,0.004207332,Exposed,High,-0.052590933,0.078944467,High,0.126845679,0.074856236,0.590136267,0.011998806,0.264388727,0.252389922,146.3293883,SE,Winter,0.094857973,0.585394372,1.988070295,High_Flow,Steady_Strong
Aken_498,-14.64134543,145.4915202,-4.882553767,4.138035926,6.582510052,3.14544378,0.477848686,0.06818689,11.18278446,11.11459757,6.400208794,130.2817651,0.972305206,0.027694794,SE,Winter,463.8438802,6.400208794,0.258253504,0.00420733,Exposed,High,-0.052594638,0.078941103,High,0.126843361,0.074855308,0.590139739,0.011999403,0.264385271,0.252385868,146.3263987,SE,Winter,0.094857228,0.585357579,1.988045217,High_Flow,Steady_Strong
