Site Name,k_value_GBR1,lat_GBR1,long_GBR1,mean_temp,sd_temp,skew_temp,kurtosis_temp,MaxMonthMean,mean_duration_DHD,MinMonthMean,mean_duration_DCD,mean_daily_temp_range,mean_annual_temp_range,temporal_autocorr_daily,temporal_autocorr_annual,slope_annual_temp_change
1005,5.35,-9.759904,143.400371,27.70536381019943,1.538343845144042,-0.191966192,1.7707042533829431,29.57654663571721,25.11111111111111,25.62456304933019,41.55555555555556,0.15663849007391586,4.5670469630846515,0.9989529337233737,0.16129993294929373,0.086482294
2300,13,-9.749904,143.400371,27.681465052610317,1.5220805065955743,-0.195423218,1.7846163133519974,29.53263004819591,25.333333333333336,25.616409238375425,40.888888888888886,0.12638521216899246,4.508433054345992,0.9991180448714727,0.15339204576122178,0.085209499
2313,5.35,-9.749904,143.400371,27.706751809926846,1.5355702855684175,-0.194922832,1.7733650263034673,29.56943915726488,25.555555555555557,25.628094681064763,40.66666666666667,0.15574213858681202,4.559609184677849,0.9989649553928877,0.1612998634401859,0.086489352
1056,5.35,-9.884904,143.405371,27.67463382850867,1.555360012418294,-0.172982189,1.7502747446822184,29.59320341210096,26.555555555555557,25.584801478011368,41.22222222222222,0.14331073429561728,4.605532656570832,0.9991507702500178,0.17005202353984816,0.086188344
2384,9,-9.884904,143.405371,27.654514773225557,1.5467979275290755,-0.176793861,1.7502353644188615,29.562975609155437,26.77777777777778,25.57198646247489,41.66666666666667,0.10756501773578109,4.556769085393027,0.9993119967256615,0.16544623714056225,0.085314689
2388,13,-9.884904,143.405371,27.645464636714255,1.5439354721275154,-0.175760707,1.7517233366200902,29.551114562807864,27,25.565165492966486,41.66666666666667,0.096100639,4.549763074592694,0.9993709428661541,0.16254424120458535,0.084737464
1064,5.35,-9.879904,143.410371,27.676448740270104,1.5543808296980473,-0.174797157,1.7505030587052204,29.59071378,26.77777777777778,25.586725164396956,41.22222222222222,0.1433348255373299,4.599897108066225,0.999176006,0.1694666402692078,0.086242795
1023,5.35,-9.744904,143.415371,27.705410735441145,1.5250444020948966,-0.200775563,1.7807059336094022,29.54867655662035,26,25.639416334874454,40.44444444444444,0.15794967144564956,4.542837166962497,0.9989427282171461,0.16147975938039003,0.086635169
2327,13,-9.744904,143.415371,27.68741061899633,1.5181061931039732,-0.19836683,1.7869108888776246,29.52888204630112,25.666666666666664,25.628627493286352,40.66666666666667,0.13308054790314594,4.508339436556447,0.9990567171336253,0.15514840468729435,0.085502793
2336,9,-9.744904,143.415371,27.691180247932834,1.519277100735442,-0.199714413,1.7859265878117496,29.532427126181947,25.666666666666664,25.63154549674236,40.44444444444444,0.13782648346659945,4.519733223340155,0.9990431176984618,0.1561750121932463,0.085782472
2356,9,-9.764904,143.415371,27.685516381941063,1.5238758853936674,-0.196514246,1.7797587576830693,29.540541658918034,25.77777777777778,25.620691462311616,40.55555555555556,0.12242716935752954,4.525134476,0.9990981173749015,0.15587012263244548,0.085594147
1041,5.35,-9.759904,143.420371,27.704818318662596,1.5278790919815586,-0.199415585,1.7771327419454257,29.556707690322558,24.555555555555557,25.635982758658212,40.66666666666667,0.14709076182564526,4.543693288,0.9989580564588919,0.16185387196079903,0.086616922
1000,5.35,-9.734904,143.435371,27.70262899917923,1.514636146244705,-0.207297418,1.787411585861775,29.530977887047108,25.555555555555557,25.64953192564845,40.22222222222222,0.1565847185944339,4.523732883245077,0.9989040664397714,0.16064749961583208,0.086561211
1022,13,-9.744904,143.460371,27.688918403267852,1.507767863,-0.208031531,1.789889012206997,29.512203523123524,26.333333333333336,25.643132150678575,40.111111111111114,0.13193742904572822,4.475420585282127,0.9991011919812971,0.15392040809031052,0.085593113
2476,5.35,-9.749904,143.460371,27.709356858515388,1.5203562022370738,-0.20729088,1.7794763659956188,29.54390526012766,26.333333333333336,25.649437338069003,40.33333333333333,0.15068587926788776,4.534963350438668,0.9989471234621252,0.1612102689755045,0.086618333
Ahya_10_Tydeman,0.5,-13.969904,144.500371,27.471137306411098,1.9023874555167264,0.1418988260965507,1.809233927820509,29.971031497204685,15.11111111111111,25.12963167380681,30.11111111111111,0.6179823928576507,6.581713249396687,0.9945752650949637,0.2409727514564235,0.080564613
Ahya_11_Tydeman,2.35,-13.969904,144.500371,27.391976358583182,1.834437554827598,0.093559604,1.7421135964350656,29.786171399548014,16.444444444444443,25.110341852233123,34.22222222222222,0.3554672989411401,6.044064420311394,0.997229153,0.24592680630343214,0.078091057
Ahya_1_Tydeman,5.35,-13.969904,144.500371,27.310888657625792,1.7676863848968583,0.039732451,1.686618278084718,29.575853914862442,20.666666666666664,25.08536973186404,35.22222222222222,0.22294219286545056,5.540535279383994,0.9980285282887023,0.25413882667460824,0.075937987
Ahya_4_Tydeman,0.5,-13.969904,144.505371,27.472711441189247,1.899670188118424,0.14039456989297847,1.8095846431361828,29.967278673520735,15.11111111111111,25.134768604135147,26.666666666666664,0.6207586452940334,6.583216720173593,0.9945126719225063,0.24055885908340885,0.080430792
Aken_10_Tydeman,9,-13.969904,144.510371,27.237439174135055,1.7114686759475175,-0.001026188,1.6673969837268974,29.395898875011813,19.11111111111111,25.065692069094602,34.888888888888886,0.19434347685881503,5.2882507217233155,0.9977830408111833,0.268320924,0.075202653
Aken_11_Tydeman,5.35,-13.969904,144.510371,27.30109379466902,1.769893261964499,0.039877605,1.6857442741759192,29.568546226752726,20.11111111111111,25.07712507220341,34.33333333333333,0.21849437553277992,5.570810155699372,0.9979125646832392,0.2604741625957837,0.076238962
Aken_7_Tydeman,2.35,-13.969904,144.510371,27.381451635499023,1.835277496885692,0.093106274,1.7419889887528737,29.77669203788228,16.333333333333332,25.10299007538718,34.33333333333333,0.3442149915302572,6.060233223201325,0.9971413333559314,0.250511925,0.078011477
