projectID,scientificAbbreviation,locality,decimalLatitude,decimalLongitude,depthOfColonyinMetersCorrected,EcoPlotID_full
ECT1,Aken,Chicken,-18.67040483,147.7062572,3.2,Aken_1869
ECT1,Aken,Chicken,-18.67003838,147.7067799,3.2,Aken_1889
ECT1,Aken,Davies,-18.82659397,147.6265939,3.2,Aken_2019
ECO03,Pdam,Masig,-9.73404,143.43519,3.3,TSMA_LA1S_P1
ECO03,Pmas,Davies,-18.81448,147.6372,3.3,OCDA_BA2S
ECO03_BLCH,Pver,Pelorus,-18.539644,146.498876,3.3,PAPE_FR1S_P4
ECT1,Ahya,Reef21-550,-21.96295755,152.3072373,3.3,Ahya_24a
ECT1,Ahya,Hicks,-14.47457892,145.5033001,3.3,Ahya_27b
ECT1,Aspat,Hicks,-14.474895,145.502881,3.3,Aspat_444
ECT1,Aspat,No_Name,-14.651162,145.638217,3.3,Aspat_624
ECT1,Aspat,Pelorus,-18.558621,146.502593,3.3,Aspat_907
ECT1,Aken,Fitzroy_Island,-16.93938752,145.9828864,3.3,Aken_1034
ECT1,Aken,Moore,-16.88708293,146.1873953,3.3,Aken_1101
ECT1,Aken,Tydeman,-13.9713981,144.5108019,3.3,Aken_23_Tydeman
ECT1,Aken,Martin,-14.78006174,145.3594833,3.3,Aken_1255
ECT1,Aken,Martin,-14.7800775,145.359509,3.3,Aken_1256
ECT1,Aken,Hicks,-14.47482023,145.5029319,3.3,Aken_1377
ECT1,Aken,Hicks,-14.47487363,145.5028441,3.3,Aken_1380
ECT1,Aken,Myrmidon,-18.27814065,147.3793501,3.3,Aken_22
ECT1,Aken,Kelso,-18.42372567,146.9854888,3.3,Aken_1477
ECT1,Aken,Pelorus,-18.55939055,146.5022184,3.3,Aken_1957
ECT1,Aken,Chicken,-18.66992002,147.7064399,3.3,Aken_1876
ECT1,Aken,Davies,-18.8265876,147.6263021,3.3,Aken_1989
ECO03,Spis,Little_Broadhurst,-18.949409,147.701664,3.4,OCLB_LA1S
ECO03,Spis,Little_Broadhurst,-18.949382,147.701909,3.4,OCLB_LA1S
ECO03,Ahya,Aukane,-9.882025,143.39442,3.4,TSAU_FL1S_P1
ECO03,Pmea,Dungeness,-10.03707,142.926535,3.4,TSDU_FR2S_P1
ECO03,Ahya,Dungeness,-9.878565,142.932925,3.4,TSDU_BA2S_P2
ECO03,Pver,Lady_Musgrave,-23.9003675,152.3934045,3.4,CBLM_BA1S_P3
ECO03,Pdam,North_Keppel,-23.0854485,150.8994405,3.4,KENK_FL1S_P4
ECO03,Pmas,Little_Broadhurst,-18.94937875,147.7019308,3.4,OCLB_LA1S_P23
ECO03,Shys,Little_Broadhurst,-18.94937,147.7020555,3.4,OCLB_LA1S_P34
ECO03,Pmas,Little_Broadhurst,-18.94939225,147.7017788,3.4,OCLB_LA1S_P122
ECO03,Pmas,Lizard_Island,-14.6875135,145.4651275,3.4,ONLI_LA1S_P1
ECO03,Pmas,Lizard_Island,-14.6876155,145.465167,3.4,ONLI_LA1S_P2
ECT1,Ahya,Hicks,-14.47473994,145.5031248,3.4,Ahya_32b
ECT1,Aspat,Hicks,-14.475117,145.502517,3.4,Aspat_427
ECT1,Aspat,No_Name,-14.65113,145.63841,3.4,Aspat_651
ECT1,Aken,Tydeman,-13.97108093,144.5103008,3.4,Aken_15_Tydeman
ECT1,Aken,Tydeman,-13.97120934,144.510549,3.4,Aken_19_Tydeman
ECT1,Aken,Martin,-14.78063615,145.3577796,3.4,Aken_1250
ECT1,Aken,Martin,-14.78007331,145.3595384,3.4,Aken_1257
ECT1,Aken,No_Name,-14.65094497,145.6385154,3.4,Aken_1309
ECT1,Aken,Lizard,-14.64632588,145.4561951,3.4,Aken_41_Lizard
ECT1,Aken,Kelso,-18.42374688,146.9855037,3.4,Aken_1478
ECT1,Aken,Kelso,-18.42373012,146.9854927,3.4,Aken_1479
ECT1,Aken,Kelso,-18.42373397,146.9855405,3.4,Aken_1480
ECT1,Aken,Kelso,-18.42373087,146.9855322,3.4,Aken_1481
ECT1,Aken,Pelorus,-18.55922735,146.5022124,3.4,Aken_1951
ECT1,Aken,Chicken,-18.67044917,147.7062928,3.4,Aken_1868
ECT1,Aken,Chicken,-18.66981978,147.7066694,3.4,Aken_1878
ECO03,Pmas,Davies,-18.814435,147.636895,3.5,OCDA_BA2S_P4
ECT1,Ahya,Reef21-550,-21.96280047,152.3074841,3.5,Ahya_1a
ECT1,Ahya,Moore,-16.84595637,146.2321841,3.5,Ahya_425
ECT1,Aspat,St_Crispin,-16.072758,145.844073,3.5,Aspat_767
ECT1,Aspat,Davies,-18.825873,147.62664,3.5,Aspat_1553
ECT1,Aspat,Lady_Musgrave,-23.90741014,152.3865734,3.5,Aspat_1601
ECT1,Aken,Fitzroy_Island,-16.93944736,145.9829049,3.5,Aken_1035
ECT1,Aken,Tydeman,-13.97139198,144.51073,3.5,Aken_22_Tydeman
ECT1,Aken,Martin,-14.78066113,145.3578278,3.5,Aken_1247
ECT1,Aken,Martin,-14.78066775,145.3578024,3.5,Aken_1248
ECT1,Aken,Martin,-14.78008202,145.3595543,3.5,Aken_1258
ECT1,Aken,Martin,-14.78013483,145.3596302,3.5,Aken_1262
ECT1,Aken,Martin,-14.78014673,145.3596696,3.5,Aken_1263
ECT1,Aken,Martin,-14.78034429,145.359567,3.5,Aken_1271
ECT1,Aken,Martin,-14.78040464,145.3595192,3.5,Aken_1274
ECT1,Aken,Martin,-14.78046499,145.3594752,3.5,Aken_1275
ECT1,Aken,Hicks,-14.47485494,145.5028774,3.5,Aken_1378
ECT1,Aken,Hicks,-14.47487857,145.5028521,3.5,Aken_1379
ECT1,Aken,Pelorus,-18.55923666,146.5022449,3.5,Aken_1948
ECT1,Aken,Davies,-18.8254578,147.6264787,3.5,Aken_1985
ECO03,Spis,Masig,-9.759895,143.39796,3.6,TSMA_FR1S
ECO03,Spis,Masig,-9.7442395,143.415763,3.6,TSMA_BA2S
ECO03,Ahya,Moore_Reef,-16.8820015,146.183993,3.6,ONMO_BA2S
ECO03,Spis,Davies,-18.8259,147.62727,3.6,OCDA_BA1S
ECO03,Spis,Heron,-23.456009,151.925543,3.6,CBHE_FL1S_P1
ECO03,Pdam,Halfway,-23.2021985,150.9667775,3.6,KEHW_BA1S_P4
ECO03,Pmas,Moore_Reef,-16.8827925,146.244564,3.6,ONMO_FR2S_P2
ECO03,Pmas,Moore_Reef,-16.8599555,146.225459,3.6,ONMO_LA1S_P1
ECO03,Pmas,Little_Broadhurst,-18.9493795,147.701859,3.6,OCLB_LA1S_P2
ECO03,Shys,Little_Broadhurst,-18.949362,147.7021085,3.6,OCLB_LA1S_P4
ECT1,Ahya,Reef21-550,-21.96281732,152.3074827,3.6,Ahya_4a
ECT1,Ahya,Moore,-16.84581983,146.2320809,3.6,Ahya_402
ECT1,Aspat,No_Name,-14.651201,145.638293,3.6,Aspat_622
ECT1,Aspat,No_Name,-14.6512,145.638224,3.6,Aspat_623
ECT1,Aken,Moore,-16.84585897,146.2317615,3.6,Aken_1078
ECT1,Aken,Martin,-14.78008982,145.3595805,3.6,Aken_1259
ECT1,Aken,Martin,-14.78010088,145.3596059,3.6,Aken_1260
ECT1,Aken,Martin,-14.78011345,145.3596182,3.6,Aken_1261
ECT1,Aken,Martin,-14.78029576,145.3595756,3.6,Aken_1270
ECT1,Aken,Martin,-14.7804354,145.3594667,3.6,Aken_1276
ECT1,Aken,No_Name,-14.6512173,145.6382539,3.6,Aken_1332
ECT1,Aken,Myrmidon,-18.27797259,147.3789835,3.6,Aken_17
ECT1,Aken,Myrmidon,-18.27807058,147.3792812,3.6,Aken_20
ECT1,Aken,Pelorus,-18.55916575,146.5023315,3.6,Aken_1825
ECT1,Aken,Pelorus,-18.55926105,146.5023082,3.6,Aken_1946
ECT1,Aken,Chicken,-18.67043199,147.7064835,3.6,Aken_1860
ECT1,Aken,Chicken,-18.67014432,147.7067061,3.6,Aken_1893
ECT1,Aken,Davies,-18.82579694,147.6264594,3.6,Aken_1976
ECO03,Spis,Lizard_Island,-14.6877065,145.465276,3.7,ONLI_LA1S
ECO03,Pacu,Aukane,-9.867615,143.389355,3.7,TSAU_BA1S_P2
ECO03,Peyd,Masig,-9.76224,143.421395,3.7,TSMA_FR1S_P2
ECO03,Spis,Heron,-23.4561095,151.925544,3.7,CBHE_FL1S_P2
ECO03,Pdam,Middle,-23.16194,150.920755,3.7,KEMD_BA1S_P3
ECO03,Lept,Moore_Reef,-16.88269,146.2447035,3.7,ONMO_FR2S_P3
ECO03,Pmas,Moore_Reef,-16.8828585,146.2444155,3.7,ONMO_FR2S_P1
ECO03,Pmas,Moore_Reef,-16.8819505,146.183962,3.7,ONMO_BA2S_P3
ECO03,Pmas,Moore_Reef,-16.8470695,146.21758,3.7,ONMO_BA1S_P1
ECT1,Ahya,Hicks,-14.47404055,145.5039838,3.7,Ahya_16b
ECT1,Aspat,Lady_Musgrave,-23.90737393,152.3865905,3.7,Aspat_1600
ECT1,Aspat,Lady_Musgrave,-23.88336388,152.4167807,3.7,Aspat_1615
ECT1,Aken,Hicks,-14.47488913,145.5029149,3.7,Aken_1456
ECT1,Aken,Myrmidon,-18.27814191,147.3793548,3.7,Aken_23
ECT1,Aken,Myrmidon,-18.27811911,147.3794505,3.7,Aken_24
ECT1,Aken,Pelorus,-18.55950085,146.5022298,3.7,Aken_1938
ECT1,Aken,Pelorus,-18.55953748,146.5022144,3.7,Aken_1939
ECT1,Aken,Pelorus,-18.55954721,146.5022098,3.7,Aken_1940
ECT1,Aken,Pelorus,-18.55928293,146.5022094,3.7,Aken_1952
ECT1,Aken,Chicken,-18.67042897,147.7063577,3.7,Aken_1861
ECT1,Aken,Chicken,-18.67005363,147.7062531,3.7,Aken_1870
ECT1,Aken,Chicken,-18.67005455,147.7067585,3.7,Aken_1888
ECT1,Aken,Davies,-18.82664342,147.6265606,3.7,Aken_2018
ECO03,Ahya,Middle,-23.162195,150.920995,3.8,KEMD_BA1S
ECO03,Pver,Moore_Reef,-16.8485425,146.237223,3.8,ONMO_FL1S
ECO03,Pver,Moore_Reef,-16.882674,146.244602,3.8,ONMO_FR2S
ECO03,Pmea,Masig,-9.74838,143.458505,3.8,TSMA_FR2S_P2
ECO03,Pspe,Masig,-9.748895,143.399825,3.8,TSMA_BA1S_P2
ECO03,Spis,Heron,-23.4340225,151.9208295,3.8,CBHE_BA2S_P3
ECO03,Pmas,Moore_Reef,-16.8818885,146.1840885,3.8,ONMO_BA2S_P2
ECO03,Pmas,Moore_Reef,-16.847364,146.217261,3.8,ONMO_BA1S_P4
ECO03,Pmas,Little_Broadhurst,-18.949138,147.6930675,3.8,OCLB_BA1S_P1
ECO03,Pmas,Lizard_Island,-14.6878365,145.465296,3.8,ONLI_LA1S_P3
ECO03,Pmas,Lizard_Island,-14.6980275,145.4453655,3.8,ONLI_FL1S_P2
ECT1,Ahya,Moore,-16.84574246,146.2320411,3.8,Ahya_401
ECT1,Aken,Tydeman,-13.97101589,144.5097673,3.8,Aken_26_Tydeman
ECT1,Aken,Martin,-14.78026777,145.3596253,3.8,Aken_1267
ECT1,Aken,Pelorus,-18.55918628,146.5022991,3.8,Aken_1826
ECT1,Aken,Pelorus,-18.5592991,146.5022635,3.8,Aken_1911
ECT1,Aken,Pelorus,-18.5592406,146.502305,3.8,Aken_1916
ECT1,Aken,Chicken,-18.67042554,147.7063247,3.8,Aken_1863
ECT1,Aken,Chicken,-18.67005891,147.7067769,3.8,Aken_1890
ECT1,Aken,Chicken,-18.67017936,147.7065452,3.8,Aken_1895
ECT1,Aken,Chicken,-18.67043727,147.7068578,3.8,Aken_1974
ECT1,Aken,Davies,-18.82684962,147.6261352,3.8,Aken_1988
ECO03,Pmas,Heron,-23.443793,151.913647,NA,CBHE_LA2S
ECO03,Pver,Heron,-23.445995,151.914251,NA,CBHE_LA2S
ECO03,Pver,Heron,-23.446363,151.914292,NA,CBHE_LA2S
ECO03,Pver,Heron,-23.446343,151.91423,NA,CBHE_LA2S
ECO03,Pver,Heron,-23.446596,151.914423,NA,CBHE_LA2S
ECO03,Spis,Heron,-23.446857,151.91471,NA,CBHE_LA2S
ECO03,Pdam,Heron,-23.441863,151.919192,NA,CBHE_LA3S
ECO03,Pdam,Heron,-23.441833,151.919367,NA,CBHE_LA3S
ECO03,Spis,Heron,-23.437415,151.923291,NA,CBHE_LA3S
ECO03,Spis,Heron,-23.438065,151.922426,NA,CBHE_LA3S
ECO03,Pdam,Heron,-23.440433,151.920458,NA,CBHE_LA3S
ECO03,Pdam,Heron,-23.440581,151.920303,NA,CBHE_LA3S
ECO03,Pacu,Heron,-23.442017,151.919499,NA,CBHE_LA3S
ECO03,Pdam,Heron,-23.44179,151.91939,NA,CBHE_LA3S
ECO03,Pacu,Heron,-23.44123,151.92091,NA,CBHE_LA3S
ECO03,Pdam,Heron,-23.4408,151.921151,NA,CBHE_LA3S
ECO03,Shys,Lizard_Island,-14.6835,145.450361,NA,ONLI_LO1S_P3
ECO03,Shys,Lizard_Island,-14.646028,145.453583,NA,ONLI_NP1D_P2
ECO03,Shys,Lizard_Island,-14.646083,145.45375,NA,ONLI_NP1S
ECO03,Pspe,Lizard_Island,-14.663694,145.451111,NA,ONLI_CG1S_P4
ECO03,Shys,Lizard_Island,-14.684389,145.44,NA,ONLI_BV1S_P4
ECO03,Shys,Lizard_Island,-14.679194,145.443583,NA,ONLI_RB1S_P1
ECO03,Shys,Lizard_Island,-14.686861,145.454972,NA,ONLI_LA2S_P1
ECO03,Shys,Lizard_Island,-14.685111,145.466972,NA,ONLI_TA1S_P1
ECO03,Shys,Lizard_Island,-14.696806,145.449889,NA,ONLI_PA1S_P4
ECO03,Shys,Lizard_Island,-14.658139,145.451583,NA,ONLI_CN1S_P4
ECT1,Aspat,Lady_Musgrave,-23.90760938,152.3866694,NA,Aspat_1617
ECT1,Aspat,Lady_Musgrave,-23.90765657,152.3866973,NA,Aspat_1618
ECT1,Amil,Sudbury,-16.99537276,146.2708587,NA,Amil_1_Sudbury
ECT1,Amil,Sudbury,-16.99564006,146.271169,NA,Amil_10_Sudbury
ECT1,Amil,Sudbury,-16.99566009,146.271205,NA,Amil_11_Sudbury
ECT1,Amil,Sudbury,-16.99569664,146.2712164,NA,Amil_12_Sudbury
ECT1,Amil,Sudbury,-16.99573101,146.2712274,NA,Amil_13_Sudbury
ECT1,Amil,Sudbury,-16.9957383,146.2711641,NA,Amil_14_Sudbury
ECT1,Amil,Sudbury,-16.99571583,146.2711378,NA,Amil_15_Sudbury
ECT1,Amil,Sudbury,-16.99573888,146.2711266,NA,Amil_16_Sudbury
ECT1,Amil,Sudbury,-16.9957647,146.2711048,NA,Amil_17_Sudbury
ECT1,Amil,Sudbury,-16.99573863,146.2710763,NA,Amil_18_Sudbury
ECT1,Amil,Sudbury,-16.99575942,146.2710714,NA,Amil_19_Sudbury
ECT1,Amil,Sudbury,-16.99533764,146.2708434,NA,Amil_2_Sudbury
ECT1,Amil,Sudbury,-16.9957616,146.2710351,NA,Amil_20_Sudbury
ECT1,Amil,Sudbury,-16.99574417,146.2710555,NA,Amil_21_Sudbury
ECT1,Amil,Sudbury,-16.99578314,146.2710812,NA,Amil_22_Sudbury
ECT1,Amil,Sudbury,-16.99575473,146.2711325,NA,Amil_23_Sudbury
ECT1,Amil,Sudbury,-16.99583813,146.2711351,NA,Amil_24_Sudbury
ECT1,Amil,Sudbury,-16.99595799,146.2711599,NA,Amil_25_Sudbury
ECT1,Amil,Sudbury,-16.99539598,146.2708695,NA,Amil_26_Sudbury
ECT1,Amil,Sudbury,-16.99543789,146.27089,NA,Amil_27_Sudbury
ECT1,Amil,Sudbury,-16.99546052,146.2708877,NA,Amil_28_Sudbury
ECT1,Amil,Sudbury,-16.99551475,146.2709297,NA,Amil_29_Sudbury
ECT1,Amil,Sudbury,-16.99524309,146.2710503,NA,Amil_3_Sudbury
ECT1,Amil,Sudbury,-16.99557426,146.2710148,NA,Amil_30_Sudbury
ECT1,Amil,Sudbury,-16.99563453,146.2710047,NA,Amil_31_Sudbury
ECT1,Amil,Sudbury,-16.99567191,146.2710039,NA,Amil_32_Sudbury
ECT1,Amil,Sudbury,-16.99567879,146.2709491,NA,Amil_33_Sudbury
ECT1,Amil,Sudbury,-16.9956487,146.2709034,NA,Amil_34_Sudbury
ECT1,Amil,Sudbury,-16.99566822,146.2708471,NA,Amil_35_Sudbury
ECT1,Amil,Sudbury,-16.99574291,146.27082,NA,Amil_36_Sudbury
ECT1,Amil,Sudbury,-16.99583997,146.2708252,NA,Amil_37_Sudbury
ECT1,Amil,Sudbury,-16.99585263,146.27086,NA,Amil_38_Sudbury
ECT1,Amil,Sudbury,-16.99584777,146.270789,NA,Amil_39_Sudbury
ECT1,Amil,Sudbury,-16.99528157,146.2710707,NA,Amil_4_Sudbury
ECT1,Amil,Sudbury,-16.99583938,146.2707497,NA,Amil_40_Sudbury
ECT1,Amil,Sudbury,-16.99591331,146.2706165,NA,Amil_41_Sudbury
ECT1,Amil,Sudbury,-16.99599965,146.2706714,NA,Amil_42_Sudbury
ECT1,Amil,Sudbury,-16.99604482,146.270692,NA,Amil_43_Sudbury
ECT1,Amil,Sudbury,-16.9960501,146.2707245,NA,Amil_44_Sudbury
ECT1,Amil,Sudbury,-16.99608774,146.2708095,NA,Amil_45_Sudbury
ECT1,Amil,Sudbury,-16.99616469,146.2707701,NA,Amil_46_Sudbury
ECT1,Amil,Sudbury,-16.99617927,146.2707476,NA,Amil_47_Sudbury
ECT1,Amil,Sudbury,-16.99613267,146.2705948,NA,Amil_48_Sudbury
ECT1,Amil,Sudbury,-16.9961211,146.2705385,NA,Amil_49_Sudbury
ECT1,Amil,Sudbury,-16.99529473,146.2710664,NA,Amil_5_Sudbury
ECT1,Amil,Sudbury,-16.99614021,146.2704693,NA,Amil_50_Sudbury
ECT1,Amil,Sudbury,-16.99534846,146.2711446,NA,Amil_6_Sudbury
ECT1,Amil,Sudbury,-16.99541342,146.2711818,NA,Amil_7_Sudbury
ECT1,Amil,Sudbury,-16.99550008,146.2712251,NA,Amil_8_Sudbury
ECT1,Amil,Sudbury,-16.99563344,146.2711721,NA,Amil_9_Sudbury
ECT1,Amil,Undine,-16.1112,145.6479,NA,Amil_1_Undine
ECT1,Amil,Undine,-16.11122766,145.6479552,NA,Amil_26_Undine
ECT1,Amil,Undine,-16.11122053,145.6479627,NA,Amil_27_Undine
ECT1,Amil,Undine,-16.11121894,145.648034,NA,Amil_28_Undine
ECT1,Amil,Undine,-16.11132204,145.6482179,NA,Amil_29_Undine
ECT1,Amil,Undine,-16.11132983,145.6483719,NA,Amil_30_Undine
ECT1,Amil,Undine,-16.11138716,145.6484478,NA,Amil_31_Undine
ECT1,Amil,Undine,-16.11129991,145.6484508,NA,Amil_32_Undine
ECT1,Amil,Undine,-16.11132237,145.6485427,NA,Amil_33_Undine
ECT1,Amil,Undine,-16.11151046,145.6488105,NA,Amil_34_Undine
ECT1,Amil,Undine,-16.11157676,145.6489797,NA,Amil_35_Undine
ECT1,Amil,Undine,-16.11161968,145.6490232,NA,Amil_36_Undine
ECT1,Amil,Undine,-16.11151239,145.6490656,NA,Amil_37_Undine
ECT1,Amil,Undine,-16.11150677,145.6491139,NA,Amil_38_Undine
ECT1,Amil,Undine,-16.11156243,145.6491315,NA,Amil_39_Undine
ECT1,Amil,Undine,-16.1116092,145.6491346,NA,Amil_40_Undine
ECT1,Amil,Undine,-16.11152119,145.6492154,NA,Amil_41_Undine
ECT1,Amil,Undine,-16.11142673,145.6492661,NA,Amil_42_Undine
ECT1,Amil,Undine,-16.11181095,145.6495575,NA,Amil_43_Undine
ECT1,Amil,Undine,-16.11187759,145.649608,NA,Amil_44_Undine
ECT1,Amil,Undine,-16.11195261,145.649659,NA,Amil_45_Undine
ECT1,Amil,Undine,-16.11197239,145.6496589,NA,Amil_46_Undine
ECT1,Amil,Undine,-16.1120583,145.6498665,NA,Amil_47_Undine
ECT1,Amil,Undine,-16.11206979,145.649868,NA,Amil_48_Undine
ECT1,Amil,Undine,-16.11204749,145.6499871,NA,Amil_49_Undine
ECT1,Amil,Undine,-16.11220934,145.6500799,NA,Amil_50_Undine
ECT1,Aken,St_Crispin,-16.07577011,145.8436823,NA,Aken_1193
ECT1,Aken,Martin,-14.78036877,145.3594336,NA,Aken_1278
ECT1,Ahya,MacGillivray,-14.6412011,145.4914095,NA,Ahya_172_Lizard
ECT1,Ahya,MacGillivray,-14.641204,145.4914741,NA,Ahya_176_Lizard
ECT1,Ahya,MacGillivray,-14.6412272,145.4914882,NA,Ahya_178_Lizard
ECT1,Ahya,MacGillivray,-14.6411738,145.491481,NA,Ahya_179_Lizard
ECT1,Ahya,MacGillivray,-14.6412179,145.4915279,NA,Ahya_481_Lizard
ECT1,Ahya,MacGillivray,-14.6412616,145.4915159,NA,Ahya_482_Lizard
ECT1,Ahya,MacGillivray,-14.6412362,145.4915348,NA,Ahya_483_Lizard
ECT1,Ahya,MacGillivray,-14.6413109,145.4915963,NA,Ahya_484_Lizard
ECT1,Ahya,MacGillivray,-14.6412952,145.4916036,NA,Ahya_485_Lizard
ECT1,Ahya,MacGillivray,-14.6413399,145.4915592,NA,Ahya_486_Lizard
ECT1,Ahya,MacGillivray,-14.6414072,145.4915282,NA,Ahya_487_Lizard
ECT1,Ahya,MacGillivray,-14.6412616,145.4915365,NA,Ahya_488_Lizard
ECT1,Amil,Lizard,-14.68675599,145.4400449,NA,Amil_1_Lizard
ECT1,Amil,Lizard,-14.6868098,145.439798,NA,Amil_10_Lizard
ECT1,Amil,Lizard,-14.68688766,145.4398275,NA,Amil_11_Lizard
ECT1,Amil,Lizard,-14.68689093,145.4398174,NA,Amil_12_Lizard
ECT1,Amil,Lizard,-14.68691055,145.4398069,NA,Amil_13_Lizard
ECT1,Amil,Lizard,-14.68691901,145.4397995,NA,Amil_14_Lizard
ECT1,Amil,Lizard,-14.68692983,145.439807,NA,Amil_15_Lizard
ECT1,Amil,Lizard,-14.6869289,145.4397515,NA,Amil_16_Lizard
ECT1,Amil,Lizard,-14.68700116,145.4396643,NA,Amil_17_Lizard
ECT1,Amil,Lizard,-14.68698087,145.4396345,NA,Amil_18_Lizard
ECT1,Amil,Lizard,-14.68698045,145.4396247,NA,Amil_19_Lizard
ECT1,Amil,Lizard,-14.68677811,145.4400483,NA,Amil_2_Lizard
ECT1,Amil,Lizard,-14.68698774,145.4396006,NA,Amil_20_Lizard
ECT1,Amil,Lizard,-14.68697953,145.4395508,NA,Amil_21_Lizard
ECT1,Amil,Lizard,-14.6870196,145.4395764,NA,Amil_22_Lizard
ECT1,Amil,Lizard,-14.68703535,145.4395452,NA,Amil_23_Lizard
ECT1,Amil,Lizard,-14.68704432,145.4395122,NA,Amil_24_Lizard
ECT1,Amil,Lizard,-14.68710601,145.4395224,NA,Amil_25_Lizard
ECT1,Amil,Lizard,-14.68644477,145.4398694,NA,Amil_26_Lizard
ECT1,Amil,Lizard,-14.68649405,145.4398926,NA,Amil_27_Lizard
ECT1,Amil,Lizard,-14.68649506,145.4399901,NA,Amil_28_Lizard
ECT1,Amil,Lizard,-14.68637805,145.4400657,NA,Amil_29_Lizard
ECT1,Amil,Lizard,-14.68677057,145.440043,NA,Amil_3_Lizard
ECT1,Amil,Lizard,-14.68636019,145.4401212,NA,Amil_30_Lizard
ECT1,Amil,Lizard,-14.68630269,145.4402674,NA,Amil_31_Lizard
ECT1,Amil,Lizard,-14.68614788,145.4402947,NA,Amil_32_Lizard
ECT1,Amil,Lizard,-14.6861141,145.4402578,NA,Amil_33_Lizard
ECT1,Amil,Lizard,-14.68609256,145.4402252,NA,Amil_34_Lizard
ECT1,Amil,Lizard,-14.68612852,145.4401868,NA,Amil_35_Lizard
ECT1,Amil,Lizard,-14.68612575,145.4401631,NA,Amil_36_Lizard
ECT1,Amil,Lizard,-14.68610404,145.4400658,NA,Amil_37_Lizard
ECT1,Amil,Lizard,-14.6861136,145.4400219,NA,Amil_38_Lizard
ECT1,Amil,Lizard,-14.68609968,145.4399024,NA,Amil_39_Lizard
ECT1,Amil,Lizard,-14.6867937,145.4400139,NA,Amil_4_Lizard
ECT1,Amil,Lizard,-14.68611879,145.4397767,NA,Amil_40_Lizard
ECT1,Amil,Lizard,-14.68612282,145.4397471,NA,Amil_41_Lizard
ECT1,Amil,Lizard,-14.68612659,145.4397068,NA,Amil_42_Lizard
ECT1,Amil,Lizard,-14.68613866,145.4397081,NA,Amil_43_Lizard
ECT1,Amil,Lizard,-14.68616213,145.4396875,NA,Amil_44_Lizard
ECT1,Amil,Lizard,-14.68616305,145.4396236,NA,Amil_45_Lizard
ECT1,Amil,Lizard,-14.68612432,145.4396021,NA,Amil_46_Lizard
ECT1,Amil,Lizard,-14.68610706,145.4395919,NA,Amil_47_Lizard
ECT1,Amil,Lizard,-14.68603707,145.4396094,NA,Amil_48_Lizard
ECT1,Amil,Lizard,-14.68604369,145.439564,NA,Amil_49_Lizard
ECT1,Amil,Lizard,-14.68678624,145.4399911,NA,Amil_5_Lizard
ECT1,Amil,Lizard,-14.68607982,145.4395386,NA,Amil_50_Lizard
ECT1,Amil,Lizard,-14.68676856,145.439954,NA,Amil_6_Lizard
ECT1,Amil,Lizard,-14.68683343,145.4399383,NA,Amil_7_Lizard
ECT1,Amil,Lizard,-14.68680779,145.4399264,NA,Amil_8_Lizard
ECT1,Amil,Lizard,-14.68675733,145.4398078,NA,Amil_9_Lizard
ECT1,Aken,Lizard,-14.64645286,145.4563919,NA,Aken_32_Lizard
ECT1,Aken,Lizard,-14.64649972,145.4564207,NA,Aken_33_Lizard
ECT1,Amil,Davies,-18.82912941,147.6381798,NA,Amil_1_Davies
ECT1,Amil,Davies,-18.82912748,147.638407,NA,Amil_10_Davies
ECT1,Amil,Davies,-18.82913721,147.6383986,NA,Amil_11_Davies
ECT1,Amil,Davies,-18.82914651,147.638422,NA,Amil_12_Davies
ECT1,Amil,Davies,-18.829216,147.6385386,NA,Amil_13_Davies
ECT1,Amil,Davies,-18.82949679,147.6387218,NA,Amil_14_Davies
ECT1,Amil,Davies,-18.82979292,147.6389437,NA,Amil_15_Davies
ECT1,Amil,Davies,-18.82996945,147.6389485,NA,Amil_16_Davies
ECT1,Amil,Davies,-18.8302857,147.6384122,NA,Amil_17_Davies
ECT1,Amil,Davies,-18.83041059,147.6383077,NA,Amil_18_Davies
ECT1,Amil,Davies,-18.83044336,147.6381903,NA,Amil_19_Davies
ECT1,Amil,Davies,-18.8289725,147.6382663,NA,Amil_2_Davies
ECT1,Amil,Davies,-18.83044411,147.6381809,NA,Amil_20_Davies
ECT1,Amil,Davies,-18.83054906,147.6380575,NA,Amil_21_Davies
ECT1,Amil,Davies,-18.83069767,147.6380047,NA,Amil_22_Davies
ECT1,Amil,Davies,-18.83075567,147.6380061,NA,Amil_23_Davies
ECT1,Amil,Davies,-18.8307814,147.6379849,NA,Amil_24_Davies
ECT1,Amil,Davies,-18.83091627,147.63777,NA,Amil_25_Davies
ECT1,Amil,Davies,-18.82884778,147.639038,NA,Amil_26_Davies
ECT1,Amil,Davies,-18.82906437,147.6388814,NA,Amil_27_Davies
ECT1,Amil,Davies,-18.82922354,147.6386231,NA,Amil_28_Davies
ECT1,Amil,Davies,-18.82930527,147.6385835,NA,Amil_29_Davies
ECT1,Amil,Davies,-18.82871032,147.6381071,NA,Amil_3_Davies
ECT1,Amil,Davies,-18.8293455,147.638425,NA,Amil_30_Davies
ECT1,Amil,Davies,-18.82208635,147.6273538,NA,Amil_31_Davies
ECT1,Amil,Davies,-18.82846029,147.6373399,NA,Amil_4_Davies
ECT1,Amil,Davies,-18.82829583,147.6368694,NA,Amil_5_Davies
