name,lat,lon
Ahya_87,-14.74229179,145.5115843
Ahya_88,-14.74232163,145.5115359
Ahya_94,-14.74222608,145.5113428
Ahya_110b,-14.65099636,145.6383884
Ahya_115b,-14.65103407,145.638288
Ahya_124b,-14.65082461,145.638413
Ahya_130b,-14.65086769,145.6383056
Ahya_177,-16.07365284,145.8430915
Ahya_261,-16.07370087,145.8431521
Ahya_266,-16.0737839,145.8439742
Ahya_280,-16.03823947,145.6519349
Ahya_283,-16.03826746,145.6520017
Ahya_298,-16.03839411,145.6524814
Ahya_320,-18.67041858,147.7063558
Ahya_323,-18.67030023,147.7064108
Ahya_324,-18.67025857,147.7063633
Ahya_333,-18.82567682,147.6264331
Ahya_334,-18.82562092,147.6266302
Ahya_340,-18.82548689,147.6265579
Ahya_345,-18.82553106,147.6267352
Ahya_347,-18.82544867,147.6267423
Ahya_351,-18.82554523,147.626808
Ahya_354,-18.82545881,147.6267491
Ahya_356,-18.82546484,147.6268599
Ahya_357,-18.82547993,147.6268779
Aspat_492,-14.743062,145.512984
Aspat_495,-14.74306,145.512942
Aspat_516,-14.743098,145.512783
Aspat_517,-14.743088,145.51276
Aspat_518,-14.743077,145.512762
Aspat_520,-14.74307,145.512767
Aspat_521,-14.743059,145.512738
Aspat_522,-14.743048,145.512718
Aspat_525,-14.743028,145.512697
Aspat_529,-14.742997,145.51267
Aspat_530,-14.742995,145.51267
Aspat_536,-14.742985,145.512732
Aspat_537,-14.742987,145.512719
Aspat_546,-14.779999,145.358772
Aspat_556,-14.779961,145.358646
Aspat_662,-16.038702,145.651301
Aspat_706,-16.038872,145.651099
Aspat_708,-16.038861,145.651089
Aspat_775,-16.939455,145.983239
Aspat_778,-16.939362,145.983304
Aspat_780,-16.939337,145.98332
Aspat_811,-16.939105,145.983155
Aspat_813,-16.939057,145.983162
Aspat_814,-16.939078,145.983124
Aspat_862,-16.887728,146.186711
Aspat_875,-16.887332,146.186948
Aspat_879,-16.887334,146.187053
Aspat_895,-16.887427,146.186642
Aspat_1519,-18.669288,147.706917
Aspat_1520,-18.669297,147.706837
Aspat_1526,-18.669294,147.706362
Aken_1109,-16.03878488,145.6511149
Aken_1126,-16.03940791,145.6509741
Aken_1127,-16.03932174,145.6510782
Aken_1169,-16.03915846,145.6511107
Aken_1171,-16.03920372,145.650953
Aken_1174,-16.03927782,145.6509957
Aken_1183,-16.07522026,145.8441218
Aken_1201,-16.07631133,145.8443068
Ahya_15_Tydeman,-13.971614,144.5022933
Ahya_8_Tydeman,-13.971326,144.5027072
Ahya_128b_R2023,-14.651004,145.6384191
Ahya_1411_No Name,-14.650833,145.6383392
Aken_1323,-14.74237762,145.5120874
Aken_1324,-14.74237788,145.5120587
Aken_1406,-14.74219649,145.5119117
Aken_1415,-14.74310031,145.5130513
Aken_1433,-14.74238726,145.5122819
Aken_14_Orpheus,-18.56854635,146.4900166
Aken_19_Orpheus,-18.56788175,146.4892778
Aken_22_Orpheus,-18.56330917,146.4863674
Aken_26_Orpheus,-18.56332032,146.4864418
Ahya_1851_Pelorus ,-18.537898,146.4945286
Ahya_1854_Pelorus ,-18.537945,146.4943419
Ahya_1841,-18.670001,147.7072808
Ahya_1842,-18.670107,147.7067266
Ahya_1843,-18.670077,147.706557
Ahya_1857,-18.670141,147.7063916
Ahya_305_R2023,-18.67044,147.7067388
Ahya_307_R2023,-18.670445,147.7067477
Ahya_319_R2023,-18.670397,147.7067247
Ahya_323_R2023,-18.67041,147.706619
Ahya_328_R2023,-18.670458,147.7066487
Ahya_329_R2023,-18.670442,147.7066374
Ahya_8_Chicken,-18.654308,147.7098108
Ahya_9_Chicken,-18.654245,147.7097898
Ahya_154a,-23.4413205,152.0257062
Ahya_B10,-14.74256,145.5123
Ahya_B17,-14.74252,145.51236
Ahya_B2,-14.74249,145.51226
Ahya_B4,-14.74249,145.51227
Ahya_45b,-14.74240403,145.5123213
Ahya_48b,-14.74248969,145.5125315
Ahya_50b,-14.7427191,145.5125236
Ahya_57b,-14.74285606,145.5124947
Ahya_69b,-14.74339569,145.5132492
Ahya_90,-14.74227377,145.5114273
Ahya_B56,-14.74225,145.51168
Ahya_101b,-14.65092226,145.6384919
Ahya_103b,-14.65098856,145.6384714
Ahya_104b,-14.65095445,145.6384332
Ahya_108b,-14.6509723,145.6384345
Ahya_109b,-14.65097532,145.6384242
Ahya_114b,-14.65103206,145.6383295
Ahya_116b,-14.65096258,145.63834
Ahya_120b,-14.65076476,145.6383714
Ahya_125b,-14.65088815,145.6384346
Ahya_126b,-14.65090424,145.6384812
Ahya_135,-14.77995504,145.3589369
Ahya_136,-14.7799231,145.3588682
Ahya_144b,-14.77987382,145.3592046
Ahya_145b,-14.77980886,145.3591423
Ahya_159b,-14.7795978,145.3599456
Ahya_183,-16.07381579,145.8432878
Ahya_262,-16.07383104,145.8430894
Ahya_286,-16.03820728,145.6521056
Ahya_296,-16.03832932,145.6523507
Ahya_307,-18.66996872,147.7072862
Ahya_317,-18.67007861,147.7064041
Ahya_337,-18.82559761,147.6266398
Ahya_339,-18.82548773,147.6265585
Ahya_342,-18.82545504,147.6265292
Ahya_344,-18.82552419,147.6267356
Ahya_346,-18.82549116,147.6267391
Ahya_392,-16.84586191,146.2317218
Aspat_494,-14.74306,145.512953
Aspat_519,-14.743071,145.512765
Aspat_523,-14.743031,145.512716
Aspat_524,-14.743017,145.512709
Aspat_526,-14.743028,145.512676
Aspat_528,-14.742999,145.512669
Aspat_531,-14.742986,145.512671
Aspat_532,-14.74299,145.512689
Aspat_533,-14.742997,145.512697
Aspat_534,-14.742994,145.512701
Aspat_535,-14.742995,145.512713
Aspat_557,-14.779979,145.358622
Aspat_558,-14.779981,145.358601
Aspat_561,-14.780039,145.358513
Aspat_640,-14.650853,145.638456
Ahya_793,-16.03820401,145.6519852
Aspat_652,-16.038632,145.651362
Aspat_671,-16.038768,145.651189
Aspat_697,-16.03864,145.651321
Aspat_712,-16.075005,145.844256
Aspat_753,-16.072886,145.843642
Aspat_776,-16.939429,145.983267
Aspat_810,-16.939122,145.983147
Aspat_815,-16.938937,145.983081
Aspat_817,-16.938927,145.983093
Aspat_820,-16.939306,145.983211
Aspat_827,-16.939238,145.983213
Aspat_863,-16.887755,146.186773
Aspat_894,-16.887611,146.186684
Aspat_1530,-18.669634,147.706013
Aspat_801,-18.669763,147.70738
Aspat_1536,-18.825859,147.626415
Aspat_1537,-18.825871,147.626419
Aken_1116,-16.03917782,145.6509124
Aken_1130,-16.038648,145.6513682
Aken_1150,-16.03876652,145.6512292
Aken_1140,-16.0761141,145.8439914
Aken_1144,-16.07617152,145.8441189
Aken_1147,-16.07631334,145.8442533
Aken_1202,-16.07631653,145.8443162
Aken_1205,-16.07498774,145.8442169
Aken_1215,-16.07546216,145.8436678
Ahya_16_Tydeman,-13.97192,144.5020579
Ahya_39_Tydeman,-13.9712,144.5025109
Ahya_42_Tydeman,-13.971349,144.5024076
Ahya_46_Tydeman,-13.971624,144.5022699
Ahya_136_R2023,-14.779922,145.3588774
Ahya_108b_R2023,-14.650979,145.6384282
Ahya_114b_R2023,-14.651067,145.6383119
Ahya_124b_R2023,-14.650713,145.6384677
Ahya_1413_No Name,-14.65085,145.6384648
Ahya_16_Lizard,-14.646053,145.4552995
Aken_1316,-14.74254367,145.5125447
Aken_1322,-14.7423617,145.5121557
Aken_1407,-14.74212214,145.5117554
Aken_1418,-14.74294684,145.5129575
Aken_1420,-14.74301917,145.5128808
Aken_1436,-14.74241233,145.5121828
Aken_23_Orpheus,-18.56330724,146.4864401
Ahya_11_Chicken,-18.654186,147.7098086
Ahya_16_Chicken,-18.654063,147.7098172
Ahya_1839,-18.67003,147.7074275
Ahya_1840,-18.669994,147.7073892
Ahya_19_Chicken,-18.654166,147.7100622
Ahya_20_Chicken,-18.654042,147.710119
Ahya_312_R2023,-18.670434,147.7066306
Ahya_314_R2023,-18.670417,147.7066267
Ahya_316_R2023,-18.670389,147.7066236
Ahya_318_R2023,-18.670386,147.7067226
Ahya_320_R2023,-18.670389,147.706724
Ahya_330_R2023,-18.670467,147.7066495
Ahya_272_Davies,-18.826168,147.6267475
Ahya_293_Davies,-18.826904,147.6265616
Ahya_121a,-23.4554565,152.0317466
Ahya_145a,-23.44428878,152.0246376
Ahya_158a,-23.44179408,152.0252545
Ahya_B1,-14.74247,145.51225
Ahya_B11,-14.74256,145.51229
Ahya_B14,-14.74255,145.51233
Ahya_B22,-14.74258,145.51235
Ahya_B27,-14.7426,145.51237
Ahya_B28,-14.74261,145.51237
Ahya_B29,-14.74263,145.51237
Ahya_B31,-14.74265,145.51237
Ahya_B39,-14.74262,145.51246
Ahya_B40,-14.74263,145.51248
Ahya_B8,-14.74255,145.51229
Ahya_52b,-14.74268172,145.5125342
Ahya_53b,-14.74273461,145.5124882
Ahya_54b,-14.74274928,145.5124824
Ahya_56b,-14.74282622,145.5125197
Ahya_58b,-14.74283854,145.5126526
Ahya_59b,-14.74283846,145.5126495
Ahya_63,-14.74296897,145.5129756
Ahya_65,-14.74306452,145.5129246
Ahya_72b,-14.74335043,145.5132808
Ahya_76b,-14.74238383,145.5120494
Ahya_93,-14.74221108,145.5113548
Ahya_B47,-14.74254,145.51203
Ahya_107b,-14.65099091,145.6384361
Ahya_121b,-14.65091765,145.6392311
Ahya_131b,-14.78004187,145.3588496
Ahya_137,-14.77987801,145.3588843
Ahya_180,-16.07378569,145.8432073
Ahya_185,-16.07385091,145.843494
Ahya_260,-16.07293317,145.8435142
Ahya_268,-16.03843468,145.6515371
