Da,Variable,Depth,Site,Latitude,Longitude,mean,median,p5,p95,lowest,highest
1/4/2023,v,-9,TSMA_FL1S,-9.759895,143.39796,0.03032734,0.029103639,-0.258140508,0.3125475103116448,-0.337143597,0.4085581625261642
1/4/2023,v,-9,TSMA_FR1D,-9.763955,143.417,0.029997519,0.030897836948729024,-0.219213541,0.2758121305958292,-0.288037839,0.3482503338247234
1/4/2023,v,-9,TSMA_FR1S,-9.76224,143.421395,0.0336917,0.035496626,-0.211406807,0.2734793067102602,-0.280778894,0.34442076219294165
1/4/2023,v,-9,TSMA_FR2D,-9.74637,143.46012,0.049680641,0.058398298,-0.230986884,0.31484659428784423,-0.314179376,0.3881000909281334
1/4/2023,v,-9,TSMA_FR2S,-9.74838,143.458505,0.049231105,0.058910713,-0.226675623,0.31100282516279465,-0.315357703,0.3850425195485495
1/4/2023,v,-9,TSMA_LA1S,-9.73404,143.43519,0.039623732,0.0408136,-0.214252859,0.2953514458743743,-0.271667528,0.3679518118568049
1/4/2023,v,-9,ONMO_BA1S,-16.8472105,146.217424,-0.010068595,-0.007049827,-0.153710047,0.12995057438358498,-0.21964308,0.18132831542127212
1/4/2023,v,-9,ONMO_FL1S,-16.8485425,146.237223,0.002204236,0.002198395,-0.115759326,0.11719118073614994,-0.197478616,0.16450168135930518
1/4/2023,v,-9,ONMO_FR1D,-16.872083,146.2536695,0.001625474,0.004782769,-0.101686444,0.10554067385840178,-0.158277166,0.15282716630572235
1/4/2023,v,-9,ONMO_FR1S,-16.872041,146.2536145,0.001637503,0.004770882,-0.101613918,0.10553629368097653,-0.158165519,0.1528455659313277
1/4/2023,v,-9,ONMO_FR2D,-16.8830355,146.244797,-3.37E-04,9.438967726806506E-4,-0.092435792,0.090347641,-0.153485332,0.12310291827427554
1/4/2023,v,-9,ONMO_FR2S,-16.882674,146.244602,-4.41E-04,7.014543005703231E-4,-0.091972034,0.089888333,-0.152199121,0.12242670404663453
1/4/2023,v,-9,ONMO_FL1D,-16.8484505,146.2372885,0.002214292,0.0022042,-0.115872067,0.11721753296289293,-0.197848224,0.16456929305718318
1/4/2023,v,-9,ONMO_LA1S,-16.859841,146.2256785,-0.004243068,-3.68E-04,-0.129073177,0.12175948754157562,-0.17274573,0.15521878018484864
1/4/2023,v,-9,ONMO_LA1D,-16.8599245,146.2257455,-0.004266416,-4.71E-04,-0.128841778,0.12146257753645073,-0.172303925,0.15479771127503697
1/4/2023,v,-9,ONMO_BA1D,-16.8471725,146.2174315,-0.01007707,-0.007027213,-0.153702495,0.12993281851219976,-0.219706221,0.18131133350366413
1/4/2023,v,-9,ONMO_BA2D,-16.881947,146.1837795,-0.005161235,-0.010066465,-0.188519304,0.20421061644420455,-0.327210954,0.31005588399951234
1/4/2023,v,-9,ONMO_BA2S,-16.8820015,146.183993,-0.005174002,-0.010020704,-0.188470604,0.20390056523277825,-0.327033006,0.3096141672649411
1/4/2023,v,-9,ONLI_FR1S,-14.6912735,145.4693795,0.043018382353821875,0.026792648,-0.064927712,0.17172068139846444,-0.122782994,0.20529148483923146
1/4/2023,v,-9,ONLI_FL1S,-14.6980975,145.445447,0.077657815,0.027877103314292766,-0.169453225,0.33313072983256314,-0.261923948,0.37883842313675725
1/4/2023,v,-9,ONLI_FR2S,-14.649439,145.492935,0.077718155,0.028358887935022455,-0.172427512,0.34022134605550125,-0.326625913,0.3731871051651432
1/4/2023,v,-9,ONLI_LA1S,-14.6877065,145.465276,0.040611237,0.024425728,-0.061805124,0.16189915330881632,-0.117527574,0.19305910644195076
1/4/2023,v,-9,ONLI_BA1D,-14.65072495,145.4502155,0.016961744053860403,0.020515726396222563,-0.054071604,0.080978236,-0.104982641,0.10530733971327567
1/4/2023,v,-9,ONLI_BA1S,-14.650714,145.450096,0.016962839011763493,0.020482732,-0.05418086,0.080997835,-0.105133293,0.10546158295079704
1/4/2023,v,-9,ONLI_BA2S,-14.667794,145.441894,0.061025161,0.016305638,-0.110453104,0.27280595067703195,-0.197576392,0.3187722901313992
1/5/2023,v,-9,ONLI_LO1S,-14.6835,145.450361,0.15044228845116733,0.17076327179320952,-0.004778278,0.2728948526192184,-0.057473088,0.36105845606583176
1/5/2023,v,-9,ONLI_CL1S,-14.663694,145.451111,no data,no data,no data,no data,no data,no data
1/5/2023,v,-9,ONLI_NT1D,-14.646028,145.453583,0.030096847727596347,0.035707206,-0.038231858,0.083302311,-0.072500311,0.11152680860035011
1/5/2023,v,-9,ONLI_NT1S,-14.646083,145.45375,0.030916607602884266,0.036480805,-0.03781266,0.083954204,-0.071951583,0.11265261586408144
1/5/2023,v,-9,ONLI_BV1S,-14.684389,145.44,0.16779253535658267,0.18417303778900126,-3.35E-04,0.3062701915763002,-0.047940627,0.4054219898061066
1/5/2023,v,-9,ONLI_RE1S,-14.679194,145.443583,0.16581668228147622,0.18248892905417308,5.631586540011729E-4,0.30508912777290675,-0.050357491,0.40898718283898017
1/5/2023,v,-9,ONLI_LA2S,-14.686861,145.454972,0.12244183160066932,0.13540180418333184,-0.003650857,0.2260322877345873,-0.044180851,0.29700250618426666
1/5/2023,v,-9,ONLI_TA1S,-14.685111,145.466972,0.058338427242761295,0.058334278459789744,-0.027968483,0.13646517995552365,-0.069408287,0.19414316564260636
1/5/2023,v,-9,ONLI_PA1S,-14.696806,145.449889,0.137905127,0.15393116271942514,-0.001823996,0.2502376520169542,-0.04963321,0.3248293929880043
1/5/2023,v,-9,ONLI_CN1S,-14.658139,145.451583,0.012515861018997423,0.014874772793034705,-0.04950032,0.067569414,-0.089209659,0.090252063
1/5/2023,v,-9,CBLM_BA1S,-23.900155,152.393624,3.751115610039598E-4,0.002736795,-0.129625508,0.1294316410794077,-0.175745687,0.16943260072147695
1/5/2023,v,-9,CBLM_BA2S,-23.894298,152.404406,-0.002406472,0.00616027,-0.132579995,0.11107167322600453,-0.184268322,0.13450157237093766
1/5/2023,v,-9,CBLM_FL1S,-23.884903,152.413621,-3.17E-04,0.008096809,-0.190870993,0.1659121550682712,-0.252483253,0.2003239654882395
1/5/2023,v,-9,CBLM_FL2S,-23.917571,152.391971,-0.006500902,-0.011797024,-0.093402693,0.10765296783926788,-0.114609065,0.168758786
1/5/2023,v,-9,CBLM_LA1S,-23.896147,152.413821,-0.002583097,0.007570691,-0.146830376,0.11681544462403909,-0.198084622,0.14077089795969833
1/5/2023,v,-9,KEGK_BA1S,-23.1965435,150.9368275,0.006740449,0.016794583,-0.090400573,0.082546386,-0.118780008,0.10672992404604241
1/5/2023,v,-9,KEHW_BA1S,-23.2018935,150.966579,-0.00119786,-0.006645532,-0.032577153,0.037538299308083035,-0.046515564,0.046288049959233114
1/5/2023,v,-9,KEML_BA1S,-23.150495,150.90294,0.027090195214577586,0.036943108,-0.117333464,0.157078669,-0.146388511,0.2031945742084726
1/5/2023,v,-9,KEMD_BA1S,-23.1619975,150.9208225,0.010001725686969495,0.012244020780302144,-0.027882802,0.047782744927668784,-0.038133075,0.064776651
1/5/2023,v,-9,KENK_BA1S,-23.0843065,150.885571,no data,no data,no data,no data,no data,no data
1/5/2023,v,-9,CBHE_BA1D,-23.428043,151.952453,0.003436404,4.1011241954317946E-4,-0.095591223,0.1001263624067557,-0.125641826,0.12816333283030162
1/5/2023,v,-9,CBHE_BA1S,-23.4284405,151.952418,0.003497564,2.3535407992238654E-5,-0.095132131,0.100291358,-0.125062945,0.12828389880223923
1/5/2023,v,-9,CBHE_BA2D,-23.434075,151.920269,0.030852485,0.005446593,-0.15588172,0.2598338384021151,-0.200491004,0.36057049524049034
1/5/2023,v,-9,CBHE_BA2S,-23.433982,151.920934,0.026107726851860292,0.001508907,-0.150810067,0.24375522279348896,-0.189900021,0.33677433396036555
1/5/2023,v,-9,CBHE_FL1S,-23.4561755,151.925688,0.058164950654640425,0.083020739,-0.248982913,0.26991876880755267,-0.317829582,0.3124274531886632
1/5/2023,v,-9,CBHE_FR1D,-23.472098,151.977937,0.006556127,0.009209623,-0.140421564,0.14902507819320168,-0.16809485,0.17547354543276159
1/5/2023,v,-9,CBHE_FR1S,-23.471972,151.9777105,0.00647254,0.008865628,-0.140611424,0.14938494241329875,-0.168770024,0.17591245354125273
1/5/2023,v,-9,CBHE_FR2D,-23.4708255,151.9510635,0.010118401,0.012451911650058146,-0.039869569,0.048523478900787384,-0.061171846,0.060196662
1/5/2023,v,-9,CBHE_FR2S,-23.470371,151.950669,0.010119887,0.012870706624518724,-0.041093393,0.048740552,-0.062121781,0.059850826383893725
1/5/2023,v,-9,CBHE_LA1S,-23.454021,151.968494,no data,no data,no data,no data,no data,no data
1/5/2023,v,-9,KENK_FL1S,-23.085374,150.899147,no data,no data,no data,no data,no data,no data
1/5/2023,v,-9,OCCH_BA1S,-18.6532055,147.708533,0.011465874,0.024232592566500837,-0.284497714,0.28017331769605536,-0.397461642,0.37033900154468996
1/5/2023,v,-9,OCCH_BA2S,-18.660365,147.702675,0.010813511863332773,0.025054932,-0.301833171,0.2937834981029446,-0.427223478,0.3869596750767791
1/5/2023,v,-9,OCCH_FL1S,-18.652217,147.7184615,0.017886084279831203,0.029023347,-0.255381427,0.26513667281193004,-0.358146325,0.358753889
1/5/2023,v,-9,OCDA_BA1D,-18.82579,147.62735,-0.002600655,0.006859269,-0.302645225,0.2736202454871481,-0.419445528,0.3736451068288371
1/5/2023,v,-9,OCDA_BA1S,-18.8259,147.62727,-0.002600635,0.006949769,-0.302614578,0.27370447991838986,-0.419454857,0.37365648435638227
1/5/2023,v,-9,OCDA_BA2D,-18.81433,147.6372,8.517190349789378E-4,0.006489866,-0.275109455,0.26008436199215856,-0.380597917,0.33851126303038337
1/5/2023,v,-9,OCDA_BA2S,-18.81448,147.6372,8.605706900834946E-4,0.006567348,-0.275176162,0.2599768544745652,-0.38065171,0.33863762339409226
1/5/2023,v,-9,OCDA_FL1D,-18.80592,147.6688,0.016650534413399636,0.025891434,-0.248443943,0.2566274261671204,-0.365403597,0.3573173553994331
1/5/2023,v,-9,OCDA_FL1S,-18.80575,147.6686,0.016571051865089795,0.025821205221668416,-0.248956481,0.2560971949929177,-0.365128434,0.35647733296106304
1/5/2023,v,-9,OCDA_FR1D,-18.81966,147.66394,0.013311290916921115,0.021616719206639774,-0.256305946,0.2668671598303283,-0.362063733,0.3424351473032938
1/5/2023,v,-9,OCDA_FR1S,-18.8192,147.66391,0.013356457,0.021825461874442852,-0.25630071,0.2669940288144569,-0.362710424,0.3429771748226362
1/5/2023,v,-9,OCDA_FR2D,-18.83191,147.65257,0.004018497,0.010796469,-0.255879619,0.24545622058685457,-0.34660244,0.3207257383520118
1/5/2023,v,-9,OCDA_FR2S,-18.83187,147.6525,0.004007183,0.01086009,-0.25588023,0.2454280466459601,-0.346571059,0.32072219094053583
1/5/2023,v,-9,OCDA_LA1S,-18.833,147.63338,-0.002595987,0.007144471,-0.283895774,0.25540424096211745,-0.389362693,0.35143871908827745
1/5/2023,v,-9,OCDA_LA2S,-18.83125,147.63316,-0.002865979,0.007033286,-0.288924505,0.260162676,-0.395121166,0.35761486040370427
1/5/2023,v,-9,OCLB_BA1S,-18.9493475,147.6929265,0.003780321,0.012434129155170625,-0.247354034,0.21630491952452274,-0.352175209,0.3485535299189149
1/5/2023,v,-9,OCLB_FL1S,-18.944062,147.699285,0.006735777,0.016129655,-0.237251107,0.216673229,-0.338961303,0.3357163446100605
1/5/2023,v,-9,OCLB_LA1S,-18.949382,147.701909,0.007376302,0.015800001727767864,-0.23862898,0.21945685311964827,-0.345105018,0.346020197
1/5/2023,v,-9,PAOR_FL1D,-18.5715,146.4954,0.005775293,0.006444115,-0.025575065,0.036594739,-0.054148239,0.056597888
1/5/2023,v,-9,PAOR_FL1S,-18.5720395,146.495178,0.006683426,0.006071611,-0.022506408,0.036073255833663574,-0.044954701,0.056168269
1/5/2023,v,-9,PAPE_BA1D,-18.5505,146.4882,0.022430908203057525,0.026420245455015208,-0.149550454,0.19030733943839687,-0.23362203,0.23145087897982397
1/5/2023,v,-9,PAPE_BA1S,-18.5508,146.4884,0.022484302,0.026521396705720974,-0.147965255,0.1886274035281204,-0.231056998,0.22961565152938557
1/5/2023,v,-9,PAPE_BA2D,-18.5408,146.4885,0.027611190040838576,0.034053982,-0.142899553,0.19179623951701122,-0.231618267,0.23764348610997885
1/5/2023,v,-9,PAPE_BA2S,-18.541,146.4886,0.027610661,0.033849666636956835,-0.142218718,0.19100350023151771,-0.230714271,0.23703634017005912
1/5/2023,v,-9,PAPE_FR1D,-18.5394,146.4995,0.040105698,0.042863081189830836,-0.041892723,0.11717306815450414,-0.091093905,0.15447221598254096
1/5/2023,v,-9,PAPE_FR1S,-18.6026485,146.500263,0.009302642,0.011068329,-0.026969062,0.044037302398817126,-0.050979868,0.066495517
1/5/2023,v,-9,TSAU_BA1S,-9.867615,143.389355,0.074108135,0.083177025,-0.144224461,0.27724259676295926,-0.241129737,0.3643806791090869
1/5/2023,v,-9,TSAU_BA2S,-9.8757,143.388545,0.076541829,0.085909706,-0.1479025,0.2808401170529876,-0.244948023,0.3752194819988656
1/5/2023,v,-9,TSAU_FL1S,-9.882025,143.39442,0.075912529,0.084787826,-0.141227937,0.272887353,-0.238438169,0.36446454034451886
1/5/2023,v,-9,TSAU_FR1S,-9.87996,143.41004,0.077708403,0.096486632,-0.13598693,0.2708468858725259,-0.241486504,0.35073192668681374
1/5/2023,v,-9,TSAU_FR2D,-9.88359,143.40722,0.076765351,0.09556175,-0.134174661,0.26817020105709777,-0.235882278,0.347962404
1/5/2023,v,-9,TSAU_FR2S,-9.88359,143.407125,0.076755226,0.09548504,-0.13418557,0.2681709792481377,-0.235856167,0.34790682512274146
1/5/2023,v,-9,TSDU_BA1S,-9.88136,142.92542,0.001144162,-7.67E-04,-0.037070168,0.042718845,-0.042575213,0.058630133711949486
1/5/2023,v,-9,TSDU_BA2S,-9.878565,142.932925,-0.006624325,-0.004838245,-0.084566584,0.06605284,-0.096571446,0.085150813
1/5/2023,v,-9,TSDU_BA3S,-9.985315,142.90854,0.059937738132548615,0.1010600254290007,-0.606063572,0.6629424681456988,-0.787188865,0.7807506246401935
1/5/2023,v,-9,TSDU_FR1S,-9.9312,143.00543,0.090204143,0.11282659201079562,-0.132031458,0.250259705,-0.218249087,0.2914796841315133
1/5/2023,v,-9,TSDU_FR2S,-10.03707,142.926535,0.036980956954839085,0.056169620761038756,-0.310626025,0.3516783698090139,-0.408520947,0.41922107643643275
1/5/2023,v,-9,TSDU_LA1S,-9.934095,142.922705,0.014421217117554697,0.017371666,-0.153794775,0.18022594000367925,-0.194280957,0.2233140862005137
1/5/2023,v,-9,TSMA_BA1D,-9.748695,143.399805,0.078727507,0.099734786,-0.218869544,0.34703935007055764,-0.299382249,0.45379311469220823
1/5/2023,v,-9,TSMA_BA1S,-9.748895,143.399825,0.078658464,0.099874632,-0.218801043,0.34680273733052097,-0.298922864,0.4534337344554125
1/5/2023,v,-9,TSMA_BA2D,-9.74409,143.41574,0.080138539,0.10022316010735259,-0.195805757,0.334319864,-0.269875121,0.42662463287189545
1/5/2023,v,-9,TSMA_BA2S,-9.7442395,143.415763,0.079446619,0.098819988,-0.19636476,0.33108281692175023,-0.272320113,0.42231232840978566
1/5/2023,v,-9,TSMA_FL1S,-9.759895,143.39796,0.070631876,0.10004024983822664,-0.208724263,0.3239746191373055,-0.292113727,0.42281177830715183
1/5/2023,v,-9,TSMA_FR1D,-9.763955,143.417,0.066620644,0.090066879,-0.181452656,0.289783634,-0.264064249,0.36978445348346983
1/5/2023,v,-9,TSMA_FR1S,-9.76224,143.421395,0.069980531,0.091922373,-0.174024866,0.2891192142820917,-0.257410445,0.3639640018321223
1/5/2023,v,-9,TSMA_FR2D,-9.74637,143.46012,0.088953801,0.11082279610812591,-0.177714493,0.3179196413835886,-0.26523438,0.40338005144970934
1/5/2023,v,-9,TSMA_FR2S,-9.74838,143.458505,0.088126381,0.11061942130126519,-0.175598881,0.314876351,-0.263722591,0.40134974952036995
1/5/2023,v,-9,TSMA_LA1S,-9.73404,143.43519,0.077383165,0.093370651,-0.166625412,0.3027175805549266,-0.23027794,0.3801436145465781
1/5/2023,v,-9,ONMO_BA1S,-16.8472105,146.217424,0.00585662,0.005901986,-0.11550165,0.123848025,-0.168625898,0.1592726351157877
1/5/2023,v,-9,ONMO_FL1S,-16.8485425,146.237223,0.013781744122518595,0.020929070553379923,-0.087752878,0.096542406,-0.130291916,0.1501532429421913
1/5/2023,v,-9,ONMO_FR1D,-16.872083,146.2536695,0.018119735929641067,0.021421310879937122,-0.075426466,0.099978542,-0.11623114,0.14334290835388874
1/5/2023,v,-9,ONMO_FR1S,-16.872041,146.2536145,0.018132359,0.021458019388135244,-0.075384735,0.099964392,-0.116190405,0.14334183703932862
1/5/2023,v,-9,ONMO_FR2D,-16.8830355,146.244797,0.008642124,0.005541931,-0.069547413,0.091529439,-0.092854525,0.11245405987520672
1/5/2023,v,-9,ONMO_FR2S,-16.882674,146.244602,0.008442251,0.005419834,-0.069583514,0.091443203,-0.092725712,0.11234054444154218
1/5/2023,v,-9,ONMO_FL1D,-16.8484505,146.2372885,0.013800451510460578,0.020794725,-0.08773171,0.096485634,-0.130203782,0.1500346969447271
1/5/2023,v,-9,ONMO_LA1S,-16.859841,146.2256785,0.005669022,0.003948707,-0.107700979,0.12084875548439693,-0.155753196,0.1592154125482188
1/5/2023,v,-9,ONMO_LA1D,-16.8599245,146.2257455,0.005608778,0.003829792,-0.107437396,0.12063250732108607,-0.155366475,0.15881448015634994
1/5/2023,v,-9,ONMO_BA1D,-16.8471725,146.2174315,0.00585723,0.005921018,-0.115482184,0.12383143463202681,-0.168606853,0.15925154306689948
1/5/2023,v,-9,ONMO_BA2D,-16.881947,146.1837795,0.051751156,0.054885834,-0.110820567,0.20230136671510301,-0.175929172,0.28627340241930943
1/5/2023,v,-9,ONMO_BA2S,-16.8820015,146.183993,0.051699869,0.054859382651377166,-0.110875765,0.2023445121367308,-0.175902409,0.28620243767400344
1/5/2023,v,-9,ONLI_FR1S,-14.6912735,145.4693795,0.060175238,0.05989072,-0.031246207,0.14318377085190914,-0.074875954,0.20371358982796817
1/5/2023,v,-9,ONLI_FL1S,-14.6980975,145.445447,0.16178639796504607,0.17983939,0.002647891,0.2899527523925089,-0.059330122,0.3759027217392655
1/5/2023,v,-9,ONLI_FR2S,-14.649439,145.492935,0.16019360378217748,0.17512276181299943,-0.021215541,0.30298532417462015,-0.069101589,0.38606292222349203
1/5/2023,v,-9,ONLI_LA1S,-14.6877065,145.465276,0.058080414,0.058015522,-0.026879426,0.13551790200536704,-0.06802957,0.19188348763003737
1/5/2023,v,-9,ONLI_BA1D,-14.65072495,145.4502155,0.024461451,0.028926502,-0.041140856,0.079668562,-0.079431136,0.10595893508966485
1/5/2023,v,-9,ONLI_BA1S,-14.650714,145.450096,0.024461931130030354,0.028912671592934806,-0.041194885,0.079736675,-0.07955779,0.1060524114063885
1/5/2023,v,-9,ONLI_BA2S,-14.667794,145.441894,0.11913856062785558,0.1267151738436969,-0.013613947,0.22853075169213216,-0.058483404,0.3155085581759091
1/6/2023,v,-9,ONLI_LO1S,-14.6835,145.450361,0.097108021,0.093152759,-0.005762937,0.23054715226005024,-0.061573572,0.29197285033796533
1/6/2023,v,-9,ONLI_CL1S,-14.663694,145.451111,no data,no data,no data,no data,no data,no data
1/6/2023,v,-9,ONLI_NT1D,-14.646028,145.453583,0.018154849,0.017034250653750655,-0.034155786,0.071659541,-0.074746201,0.095639976
1/6/2023,v,-9,ONLI_NT1S,-14.646083,145.45375,0.018719644971070655,0.017635696,-0.033981335,0.072266194,-0.074483887,0.096549892
1/6/2023,v,-9,ONLI_BV1S,-14.684389,145.44,0.10933667394293592,0.10396844881340214,-0.002170197,0.25999971461796534,-0.058599785,0.321919786
1/6/2023,v,-9,ONLI_RE1S,-14.679194,145.443583,0.1064214868310907,0.10141997555729539,-0.001708609,0.2578038263231907,-0.062172514,0.32226904209331664
1/6/2023,v,-9,ONLI_LA2S,-14.686861,145.454972,0.081088345,0.078224515,-0.005643347,0.19114139137118355,-0.051155117,0.2399506420728995
1/6/2023,v,-9,ONLI_TA1S,-14.685111,145.466972,0.042049212,0.040752021582892685,-0.0232101,0.1095841999017631,-0.066716631,0.14941792963058806
1/6/2023,v,-9,ONLI_PA1S,-14.696806,145.449889,0.094186073,0.091673094,-0.002022247,0.2165383635198686,-0.046857694,0.2619284310708917
1/6/2023,v,-9,ONLI_CN1S,-14.658139,145.451583,0.006254095,0.005501538,-0.048083098,0.062516072,-0.084419344,0.078122564
1/6/2023,v,-9,CBLM_BA1S,-23.900155,152.393624,-0.004681039,-0.007807592,-0.12819063,0.1229420391961296,-0.174879408,0.15859083907628632
1/6/2023,v,-9,CBLM_BA2S,-23.894298,152.404406,-0.009702168,-0.007364295,-0.129119931,0.10185123908563028,-0.180145512,0.12953882268165182
1/6/2023,v,-9,CBLM_FL1S,-23.884903,152.413621,-0.013819381,-0.010400026,-0.182399517,0.14955031434914245,-0.244769138,0.18785917244291064
1/6/2023,v,-9,CBLM_FL2S,-23.917571,152.391971,-0.019052698,-0.023142563,-0.100985151,0.099386668,-0.136712235,0.16754688302635953
1/6/2023,v,-9,CBLM_LA1S,-23.896147,152.413821,-0.01172645,-0.010044487,-0.139369226,0.10704304375049034,-0.193595998,0.1345039717548156
1/6/2023,v,-9,KEGK_BA1S,-23.1965435,150.9368275,-0.001314341,0.003705494,-0.091134485,0.071949177,-0.111323062,0.10541082127517273
1/6/2023,v,-9,KEHW_BA1S,-23.2018935,150.966579,-0.001046521,-0.006185511,-0.029202278,0.033899993,-0.046103033,0.044739706
1/6/2023,v,-9,KEML_BA1S,-23.150495,150.90294,0.006127811,0.005960544,-0.115809145,0.13914002127930056,-0.142867452,0.22519059040418918
1/6/2023,v,-9,KEMD_BA1S,-23.1619975,150.9208225,0.003783166,0.001978863,-0.030866389,0.042684909,-0.040212444,0.066963675
1/6/2023,v,-9,KENK_BA1S,-23.0843065,150.885571,no data,no data,no data,no data,no data,no data
1/6/2023,v,-9,CBHE_BA1D,-23.428043,151.952453,-0.00114175,-0.004845001,-0.093668924,0.098423067,-0.123461526,0.13776000200702537
1/6/2023,v,-9,CBHE_BA1S,-23.4284405,151.952418,-0.001057895,-0.004853386,-0.093582109,0.098383501,-0.122811689,0.13759498129325823
1/6/2023,v,-9,CBHE_BA2D,-23.434075,151.920269,0.018399660855746937,-0.003085632,-0.15521529,0.2479780005213316,-0.199294258,0.3402171194998548
1/6/2023,v,-9,CBHE_BA2S,-23.433982,151.920934,0.015297885301056241,-0.008232856,-0.150055184,0.23272570223332598,-0.190434539,0.32346495645640466
1/6/2023,v,-9,CBHE_FL1S,-23.4561755,151.925688,0.028701395271790404,0.03416648,-0.23836853,0.25536588093446855,-0.315413497,0.3165868009391381
1/6/2023,v,-9,CBHE_FR1D,-23.472098,151.977937,0.002608876,0.007954231,-0.136370548,0.1389006664674248,-0.170013508,0.17955061111860451
1/6/2023,v,-9,CBHE_FR1S,-23.471972,151.9777105,0.002620056,0.007723762,-0.137370579,0.1390411717292338,-0.170793181,0.17996965008848637
1/6/2023,v,-9,CBHE_FR2D,-23.4708255,151.9510635,0.003537117,0.002168594,-0.03871437,0.043602127,-0.056054754,0.062077262
1/6/2023,v,-9,CBHE_FR2S,-23.470371,151.950669,0.003530998,0.002702507,-0.039820035,0.043827153051727935,-0.057142298,0.061600225502230065
1/6/2023,v,-9,CBHE_LA1S,-23.454021,151.968494,no data,no data,no data,no data,no data,no data
1/6/2023,v,-9,KENK_FL1S,-23.085374,150.899147,no data,no data,no data,no data,no data,no data
1/6/2023,v,-9,OCCH_BA1S,-18.6532055,147.708533,-0.025013793,-0.014368026,-0.333148544,0.24117534174962763,-0.407993602,0.3075154328970054
1/6/2023,v,-9,OCCH_BA2S,-18.660365,147.702675,-0.023348223,-0.012658925,-0.354803355,0.26055099306330665,-0.430603136,0.3354669642665903
1/6/2023,v,-9,OCCH_FL1S,-18.652217,147.7184615,-0.026823563,-0.01971164,-0.305261821,0.21672212232621277,-0.370192871,0.26571375498009725
1/6/2023,v,-9,OCDA_BA1D,-18.82579,147.62735,-0.025534785,-0.023234232,-0.323354789,0.2533373464227323,-0.403465342,0.3364423241053684
1/6/2023,v,-9,OCDA_BA1S,-18.8259,147.62727,-0.025582959,-0.023356324,-0.323348728,0.2532482078254313,-0.403452891,0.3364908868365961
1/6/2023,v,-9,OCDA_BA2D,-18.81433,147.6372,-0.010349282,-0.002908233,-0.285319043,0.23947733396583135,-0.364760022,0.30199003904270527
1/6/2023,v,-9,OCDA_BA2S,-18.81448,147.6372,-0.01042186,-0.003021328,-0.285362132,0.2394035769183476,-0.364820375,0.30215857791846806
1/6/2023,v,-9,OCDA_FL1D,-18.80592,147.6688,-0.012839831,-0.012828827,-0.277532446,0.23035038805392352,-0.350432074,0.2995975975901524
1/6/2023,v,-9,OCDA_FL1S,-18.80575,147.6686,-0.01290191,-0.013114388,-0.277844075,0.23010177502780074,-0.351109326,0.299129629
1/6/2023,v,-9,OCDA_FR1D,-18.81966,147.66394,-0.003496925,0.002460375,-0.281946748,0.24287547045231203,-0.358350533,0.3180466909884264
1/6/2023,v,-9,OCDA_FR1S,-18.8192,147.66391,-0.003689604,0.002585518,-0.281944729,0.2433013941502719,-0.358570673,0.31830185071178096
1/6/2023,v,-9,OCDA_FR2D,-18.83191,147.65257,-0.008276787,-3.20E-04,-0.275135376,0.22571463472669623,-0.342200865,0.2941227315028612
1/6/2023,v,-9,OCDA_FR2S,-18.83187,147.6525,-0.008320384,-4.46E-04,-0.275135413,0.2256914296640224,-0.342118574,0.2940649830863979
1/6/2023,v,-9,OCDA_LA1S,-18.833,147.63338,-0.026725198,-0.025049393,-0.300574822,0.23261494516032546,-0.374062054,0.3129267257541074
1/6/2023,v,-9,OCDA_LA2S,-18.83125,147.63316,-0.026546101,-0.024765118,-0.305166088,0.2362844003432759,-0.379590742,0.3160938597989222
1/6/2023,v,-9,OCLB_BA1S,-18.9493475,147.6929265,-0.054965762,-0.069880093,-0.271955731,0.19219057244536228,-0.361414846,0.26383723013355936
1/6/2023,v,-9,OCLB_FL1S,-18.944062,147.699285,-0.053370727,-0.062013019,-0.269492059,0.18851854439952884,-0.360717333,0.25508541220222813
1/6/2023,v,-9,OCLB_LA1S,-18.949382,147.701909,-0.055493756,-0.064801358,-0.275289961,0.1909249130530829,-0.354226128,0.26209903894256015
1/6/2023,v,-9,PAOR_FL1D,-18.5715,146.4954,-0.002729853,-0.004482601,-0.028909462,0.027521272408987357,-0.040250124,0.038118383391224454
1/6/2023,v,-9,PAOR_FL1S,-18.5720395,146.495178,-0.002200056,-0.003665958,-0.026132989,0.028711369134512898,-0.036513146,0.038897651
1/6/2023,v,-9,PAPE_BA1D,-18.5505,146.4882,-0.001447566,-0.009360277,-0.156311796,0.17570616114067553,-0.213091051,0.2328354753737274
1/6/2023,v,-9,PAPE_BA1S,-18.5508,146.4884,-0.001361309,-0.009060046,-0.154748033,0.17421900861616757,-0.210941386,0.2309955568172665
1/6/2023,v,-9,PAPE_BA2D,-18.5408,146.4885,-0.002291316,-0.013620387,-0.161950644,0.1777820524241433,-0.219006958,0.234691145
1/6/2023,v,-9,PAPE_BA2S,-18.541,146.4886,-0.00227136,-0.01357944,-0.161503953,0.17718394955100475,-0.218233002,0.23392255427313685
1/6/2023,v,-9,PAPE_FR1D,-18.5394,146.4995,-1.38E-04,0.002584784,-0.097465244,0.095353391,-0.127272481,0.13584932663029306
1/6/2023,v,-9,PAPE_FR1S,-18.6026485,146.500263,-0.002601707,-0.004355999,-0.037370436,0.040131477,-0.049548193,0.053010840970652985
