individualID,projectID,scientificName,scientificAbbreviation,dayCollected,monthCollected,yearCollected,locality,decimalLatitudeOriginal,decimalLongitudeOriginal,decimalLatitude,decimalLongitude,georeferenceProtocol,coordinateUncertaintyInMeters,depthOfColonyinMetersOriginal,depthOfColonyinMetersCorrected,EcoPlotID_full,GBR1_site
Amil_30_Sudbury,ECT1,A. millepora,Amil,26,1,2023,Sudbury,-16.99557426,146.2710148,-16.99557426,146.2710148,colony GPS,10,2.1,NA,NA,Amil_30_Sudbury
Amil_31_Sudbury,ECT1,A. millepora,Amil,26,1,2023,Sudbury,-16.99563453,146.2710047,-16.99563453,146.2710047,colony GPS,10,2.4,NA,NA,Amil_31_Sudbury
Amil_32_Sudbury,ECT1,A. millepora,Amil,26,1,2023,Sudbury,-16.99567191,146.2710039,-16.99567191,146.2710039,colony GPS,10,2.2,NA,NA,Amil_32_Sudbury
Amil_33_Sudbury,ECT1,A. millepora,Amil,26,1,2023,Sudbury,-16.99567879,146.2709491,-16.99567879,146.2709491,colony GPS,10,4.2,NA,NA,Amil_33_Sudbury
Amil_34_Sudbury,ECT1,A. millepora,Amil,26,1,2023,Sudbury,-16.9956487,146.2709034,-16.9956487,146.2709034,colony GPS,10,4,NA,NA,Amil_34_Sudbury
Amil_35_Sudbury,ECT1,A. millepora,Amil,26,1,2023,Sudbury,-16.99566822,146.2708471,-16.99566822,146.2708471,colony GPS,10,3,NA,NA,Amil_35_Sudbury
Amil_36_Sudbury,ECT1,A. millepora,Amil,26,1,2023,Sudbury,-16.99574291,146.27082,-16.99574291,146.27082,colony GPS,10,3.2,NA,NA,Amil_36_Sudbury
Amil_37_Sudbury,ECT1,A. millepora,Amil,26,1,2023,Sudbury,-16.99583997,146.2708252,-16.99583997,146.2708252,colony GPS,10,2.8,NA,NA,Amil_37_Sudbury
Amil_38_Sudbury,ECT1,A. millepora,Amil,26,1,2023,Sudbury,-16.99585263,146.27086,-16.99585263,146.27086,colony GPS,10,2.2,NA,NA,Amil_38_Sudbury
Amil_39_Sudbury,ECT1,A. millepora,Amil,26,1,2023,Sudbury,-16.99584777,146.270789,-16.99584777,146.270789,colony GPS,10,2.5,NA,NA,Amil_39_Sudbury
Amil_4_Sudbury,ECT1,A. millepora,Amil,26,1,2023,Sudbury,-16.99528157,146.2710707,-16.99528157,146.2710707,colony GPS,10,2.4,NA,NA,Amil_4_Sudbury
Amil_40_Sudbury,ECT1,A. millepora,Amil,26,1,2023,Sudbury,-16.99583938,146.2707497,-16.99583938,146.2707497,colony GPS,10,2.2,NA,NA,Amil_40_Sudbury
Amil_41_Sudbury,ECT1,A. millepora,Amil,26,1,2023,Sudbury,-16.99591331,146.2706165,-16.99591331,146.2706165,colony GPS,10,3.3,NA,NA,Amil_41_Sudbury
Amil_42_Sudbury,ECT1,A. millepora,Amil,26,1,2023,Sudbury,-16.99599965,146.2706714,-16.99599965,146.2706714,colony GPS,10,2.4,NA,NA,Amil_42_Sudbury
Amil_43_Sudbury,ECT1,A. millepora,Amil,26,1,2023,Sudbury,-16.99604482,146.270692,-16.99604482,146.270692,colony GPS,10,3.4,NA,NA,Amil_43_Sudbury
Amil_44_Sudbury,ECT1,A. millepora,Amil,26,1,2023,Sudbury,-16.9960501,146.2707245,-16.9960501,146.2707245,colony GPS,10,2.5,NA,NA,Amil_44_Sudbury
Amil_45_Sudbury,ECT1,A. millepora,Amil,26,1,2023,Sudbury,-16.99608774,146.2708095,-16.99608774,146.2708095,colony GPS,10,3,NA,NA,Amil_45_Sudbury
Amil_46_Sudbury,ECT1,A. millepora,Amil,26,1,2023,Sudbury,-16.99616469,146.2707701,-16.99616469,146.2707701,colony GPS,10,3.1,NA,NA,Amil_46_Sudbury
Amil_47_Sudbury,ECT1,A. millepora,Amil,26,1,2023,Sudbury,-16.99617927,146.2707476,-16.99617927,146.2707476,colony GPS,10,3.4,NA,NA,Amil_47_Sudbury
Amil_48_Sudbury,ECT1,A. millepora,Amil,26,1,2023,Sudbury,-16.99613267,146.2705948,-16.99613267,146.2705948,colony GPS,10,1.9,NA,NA,Amil_48_Sudbury
Amil_49_Sudbury,ECT1,A. millepora,Amil,26,1,2023,Sudbury,-16.9961211,146.2705385,-16.9961211,146.2705385,colony GPS,10,3.8,NA,NA,Amil_49_Sudbury
Amil_5_Sudbury,ECT1,A. millepora,Amil,26,1,2023,Sudbury,-16.99529473,146.2710664,-16.99529473,146.2710664,colony GPS,10,2.5,NA,NA,Amil_5_Sudbury
Amil_50_Sudbury,ECT1,A. millepora,Amil,26,1,2023,Sudbury,-16.99614021,146.2704693,-16.99614021,146.2704693,colony GPS,10,2.6,NA,NA,Amil_50_Sudbury
Amil_6_Sudbury,ECT1,A. millepora,Amil,26,1,2023,Sudbury,-16.99534846,146.2711446,-16.99534846,146.2711446,colony GPS,10,3.2,NA,NA,Amil_6_Sudbury
Amil_7_Sudbury,ECT1,A. millepora,Amil,26,1,2023,Sudbury,-16.99541342,146.2711818,-16.99541342,146.2711818,colony GPS,10,3.5,NA,NA,Amil_7_Sudbury
Amil_8_Sudbury,ECT1,A. millepora,Amil,26,1,2023,Sudbury,-16.99550008,146.2712251,-16.99550008,146.2712251,colony GPS,10,2.7,NA,NA,Amil_8_Sudbury
Amil_9_Sudbury,ECT1,A. millepora,Amil,26,1,2023,Sudbury,-16.99563344,146.2711721,-16.99563344,146.2711721,colony GPS,10,2.2,NA,NA,Amil_9_Sudbury
Aken_1001,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.93929045,145.9829412,-16.93929045,145.9829412,colony GPS,10,3.4,1.7,NA,Aken_1001
Aken_1002,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.93933505,145.9829629,-16.93933505,145.9829629,colony GPS,10,3.5,1.8,NA,Aken_1002
Aken_1003,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.93933412,145.9829962,-16.93933412,145.9829962,colony GPS,10,3.2,1.5,NA,Aken_1003
Aken_1004,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.93933966,145.9830203,-16.93933966,145.9830203,colony GPS,10,2.8,1.1,NA,Aken_1004
Aken_1005,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.93938492,145.9830153,-16.93938492,145.9830153,colony GPS,10,2.5,0.8,NA,Aken_1005
Aken_1006,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.93936765,145.9830489,-16.93936765,145.9830489,colony GPS,10,2.3,0.5,NA,Aken_1006
Aken_1007,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.93942079,145.9830759,-16.93942079,145.9830759,colony GPS,10,2.7,0.9,NA,Aken_1007
Aken_1008,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.93940738,145.9831092,-16.93940738,145.9831092,colony GPS,10,2.6,0.8,NA,Aken_1008
Aken_1009,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.93941032,145.9831409,-16.93941032,145.9831409,colony GPS,10,2.3,0.5,NA,Aken_1009
Aken_1010,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.93946128,145.9831852,-16.93946128,145.9831852,colony GPS,10,2.4,0.6,NA,Aken_1010
Aken_1011,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.93954828,145.9831502,-16.93954828,145.9831502,colony GPS,10,2.9,1.1,NA,Aken_1011
Aken_1012,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.93960679,145.9831661,-16.93960679,145.9831661,colony GPS,10,3,1.1,NA,Aken_1012
Aken_1013,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.9396782,145.9832168,-16.9396782,145.9832168,colony GPS,10,2.7,0.8,NA,Aken_1013
Aken_1014,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.93967678,145.9832096,-16.93967678,145.9832096,colony GPS,10,2.5,0.6,NA,Aken_1014
Aken_1015,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.9397383,145.9832622,-16.9397383,145.9832622,colony GPS,10,3,1.1,NA,Aken_1015
Aken_1016,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.93979454,145.9832694,-16.93979454,145.9832694,colony GPS,10,2.7,0.7,NA,Aken_1016
Aken_1017,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.93984006,145.9833216,-16.93984006,145.9833216,colony GPS,10,2.5,0.5,NA,Aken_1017
Aken_1018,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.9398916,145.9833976,-16.9398916,145.9833976,colony GPS,10,2.6,0.6,NA,Aken_1018
Aken_1019,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.93994508,145.9834088,-16.93994508,145.9834088,colony GPS,10,2.5,0.5,NA,Aken_1019
Aken_1020,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.93997467,145.9834566,-16.93997467,145.9834566,colony GPS,10,2.5,0.5,NA,Aken_1020
Aken_1021,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.94002102,145.9835146,-16.94002102,145.9835146,colony GPS,10,2.3,0.3,NA,Aken_1021
Aken_1022,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.94005396,145.9835411,-16.94005396,145.9835411,colony GPS,10,2.5,0.4,NA,Aken_1022
Aken_1023,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.94009847,145.9835497,-16.94009847,145.9835497,colony GPS,10,2.6,0.5,NA,Aken_1023
Aken_1024,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.94012026,145.9835784,-16.94012026,145.9835784,colony GPS,10,2.4,0.3,NA,Aken_1024
Aken_1025,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.94017399,145.983566,-16.94017399,145.983566,colony GPS,10,2.3,0.2,NA,Aken_1025
Aken_1026,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.94022311,145.9835563,-16.94022311,145.9835563,colony GPS,10,3,0.9,NA,Aken_1026
Aken_1027,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.94030257,145.9835293,-16.94030257,145.9835293,colony GPS,10,3.1,1,NA,Aken_1027
Aken_1031,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.93932264,145.9829167,-16.93932264,145.9829167,colony GPS,10,3.7,2.1,NA,Aken_1031
Aken_1032,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.93932817,145.9829248,-16.93932817,145.9829248,colony GPS,10,4.7,3.1,NA,Aken_1032
Aken_1033,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.9393467,145.9829122,-16.9393467,145.9829122,colony GPS,10,4.6,2.9,NA,Aken_1033
Aken_1034,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.93938752,145.9828864,-16.93938752,145.9828864,colony GPS,10,5,3.3,NA,Aken_1034
Aken_1035,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.93944736,145.9829049,-16.93944736,145.9829049,colony GPS,10,5.2,3.5,NA,Aken_1035
Aken_1036,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.93945834,145.982919,-16.93945834,145.982919,colony GPS,10,4.8,3.1,NA,Aken_1036
Aken_1037,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.93946371,145.9829801,-16.93946371,145.9829801,colony GPS,10,3.7,2,NA,Aken_1037
Aken_1038,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.93946329,145.9829874,-16.93946329,145.9829874,colony GPS,10,3.6,1.9,NA,Aken_1038
Aken_1039,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.93947326,145.9830044,-16.93947326,145.9830044,colony GPS,10,3.8,2.1,NA,Aken_1039
Aken_1040,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.93949279,145.9830416,-16.93949279,145.9830416,colony GPS,10,3.2,1.4,NA,Aken_1040
Aken_1041,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.93953596,145.983074,-16.93953596,145.983074,colony GPS,10,3.5,1.7,NA,Aken_1041
Aken_1042,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.93956027,145.9830657,-16.93956027,145.9830657,colony GPS,10,3.6,1.8,NA,Aken_1042
Aken_1043,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.93959748,145.9830596,-16.93959748,145.9830596,colony GPS,10,4,2.2,NA,Aken_1043
Aken_1044,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.93960134,145.9830761,-16.93960134,145.9830761,colony GPS,10,3.9,2.1,NA,Aken_1044
Aken_1045,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.93970125,145.983102,-16.93970125,145.983102,colony GPS,10,3.3,1.4,NA,Aken_1045
Aken_1046,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.939686,145.9830941,-16.939686,145.9830941,colony GPS,10,4,2.1,NA,Aken_1046
Aken_1047,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.93969723,145.9831096,-16.93969723,145.9831096,colony GPS,10,3.5,1.6,NA,Aken_1047
Aken_1048,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.93974249,145.9831086,-16.93974249,145.9831086,colony GPS,10,3.9,2,NA,Aken_1048
Aken_1049,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.93975758,145.9831522,-16.93975758,145.9831522,colony GPS,10,3.2,1.3,NA,Aken_1049
Aken_1050,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.93977174,145.9831621,-16.93977174,145.9831621,colony GPS,10,3.3,1.4,NA,Aken_1050
Aken_1051,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.93984215,145.9832033,-16.93984215,145.9832033,colony GPS,10,3.9,2,NA,Aken_1051
Aken_1052,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.93987157,145.9832607,-16.93987157,145.9832607,colony GPS,10,3.1,1.1,NA,Aken_1052
Aken_1053,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.93992471,145.9832877,-16.93992471,145.9832877,colony GPS,10,3.5,1.5,NA,Aken_1053
Aken_1054,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.93985439,145.9832555,-16.93985439,145.9832555,colony GPS,10,3.2,1.2,NA,Aken_1054
Aken_1055,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.93994475,145.9833414,-16.93994475,145.9833414,colony GPS,10,3.3,1.3,NA,Aken_1055
Aken_1056,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.93993636,145.9833295,-16.93993636,145.9833295,colony GPS,10,3,1,NA,Aken_1056
Aken_1057,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.94004742,145.9833479,-16.94004742,145.9833479,colony GPS,10,3.8,1.8,NA,Aken_1057
Aken_1058,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.94005019,145.9833428,-16.94005019,145.9833428,colony GPS,10,3.3,1.3,NA,Aken_1058
Aken_1059,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.94008674,145.9834756,-16.94008674,145.9834756,colony GPS,10,3.4,1.3,NA,Aken_1059
Aken_1060,ECT1,A. kenti,Aken,26,1,2023,Fitzroy_Island,-16.94010752,145.9834869,-16.94010752,145.9834869,colony GPS,10,3.4,1.3,NA,Aken_1060
Aspat_861_R2023,ECT1,A. spathulata,Aspat,27,1,2023,Moore,NA,NA,NA,NA,no GPS or TBC,10,2.1,0.2,NA,Aspat_861_R2023
Aspat_869_R2023,ECT1,A. spathulata,Aspat,27,1,2023,Moore,NA,NA,NA,NA,no GPS or TBC,10,1.8,-0.1,NA,Aspat_869_R2023
Aspat_870_R2023,ECT1,A. spathulata,Aspat,27,1,2023,Moore,NA,NA,NA,NA,no GPS or TBC,10,2.1,0.2,NA,Aspat_870_R2023
Aspat_871_R2023,ECT1,A. spathulata,Aspat,27,1,2023,Moore,NA,NA,NA,NA,no GPS or TBC,10,2.1,0.2,NA,Aspat_871_R2023
Aspat_872_R2023,ECT1,A. spathulata,Aspat,27,1,2023,Moore,NA,NA,NA,NA,no GPS or TBC,10,2.1,0.2,NA,Aspat_872_R2023
Aspat_873_R2023,ECT1,A. spathulata,Aspat,27,1,2023,Moore,NA,NA,NA,NA,no GPS or TBC,10,2,0,NA,Aspat_873_R2023
Aspat_883_R2023,ECT1,A. spathulata,Aspat,27,1,2023,Moore,NA,NA,NA,NA,no GPS or TBC,10,2.6,0.6,NA,Aspat_883_R2023
Aspat_889_R2023,ECT1,A. spathulata,Aspat,27,1,2023,Moore,NA,NA,NA,NA,no GPS or TBC,10,2.4,0.4,NA,Aspat_889_R2023
Aspat_890_R2023,ECT1,A. spathulata,Aspat,27,1,2023,Moore,NA,NA,NA,NA,no GPS or TBC,10,2.8,0.8,NA,Aspat_890_R2023
Aspat_892_R2023,ECT1,A. spathulata,Aspat,27,1,2023,Moore,NA,NA,NA,NA,no GPS or TBC,10,2.7,0.7,NA,Aspat_892_R2023
Aspat_893_R2023,ECT1,A. spathulata,Aspat,27,1,2023,Moore,NA,NA,NA,NA,no GPS or TBC,10,1.7,-0.2,NA,Aspat_893_R2023
Aspat_894_R2023,ECT1,A. spathulata,Aspat,27,1,2023,Moore,NA,NA,NA,NA,no GPS or TBC,10,2,0.1,NA,Aspat_894_R2023
Aspat_895_R2023,ECT1,A. spathulata,Aspat,27,1,2023,Moore,NA,NA,NA,NA,no GPS or TBC,10,2.6,0.7,NA,Aspat_895_R2023
Aspat_bag 3_R2023,ECT1,A. spathulata,Aspat,27,1,2023,Moore,NA,NA,NA,NA,no GPS or TBC,10,2.4,0.4,NA,Aspat_bag 3_R2023
Aspat_bag 6_R2023,ECT1,A. spathulata,Aspat,27,1,2023,Moore,NA,NA,NA,NA,no GPS or TBC,10,2.3,0.3,NA,Aspat_bag 6_R2023
Aspat_bag 8_R2023,ECT1,A. spathulata,Aspat,27,1,2023,Moore,NA,NA,NA,NA,no GPS or TBC,10,2.5,0.5,NA,Aspat_bag 8_R2023
Aken_1028,ECT1,A. kenti,Aken,27,1,2023,Moore,NA,NA,NA,NA,colony GPS,10,2.9,0.9,NA,Aken_1028
Aken_1029,ECT1,A. kenti,Aken,27,1,2023,Moore,NA,NA,NA,NA,colony GPS,10,3,1.1,NA,Aken_1029
Aken_1030,ECT1,A. kenti,Aken,27,1,2023,Moore,NA,NA,NA,NA,colony GPS,10,2.2,0.3,NA,Aken_1030
Aken_1061,ECT1,A. kenti,Aken,27,1,2023,Moore,-16.84585403,146.2320419,-16.84585403,146.2320419,colony GPS,10,6.6,5.3,NA,Aken_1061
Aken_1062,ECT1,A. kenti,Aken,27,1,2023,Moore,-16.84574523,146.2322137,-16.84574523,146.2322137,colony GPS,10,6,4.6,NA,Aken_1062
Aken_1063,ECT1,A. kenti,Aken,27,1,2023,Moore,-16.84588445,146.2321393,-16.84588445,146.2321393,colony GPS,10,4,2.6,NA,Aken_1063
Aken_1064,ECT1,A. kenti,Aken,27,1,2023,Moore,-16.84599652,146.2321624,-16.84599652,146.2321624,colony GPS,10,5.4,4,NA,Aken_1064
Aken_1065,ECT1,A. kenti,Aken,27,1,2023,Moore,-16.84608562,146.2323827,-16.84608562,146.2323827,colony GPS,10,6.5,5.1,NA,Aken_1065
Aken_1066,ECT1,A. kenti,Aken,27,1,2023,Moore,-16.84611445,146.2324581,-16.84611445,146.2324581,colony GPS,10,6.1,4.6,NA,Aken_1066
Aken_1067,ECT1,A. kenti,Aken,27,1,2023,Moore,-16.84614069,146.2324395,-16.84614069,146.2324395,colony GPS,10,5.7,4.2,NA,Aken_1067
Aken_1068,ECT1,A. kenti,Aken,27,1,2023,Moore,-16.84620959,146.2323926,-16.84620959,146.2323926,colony GPS,10,4.6,3.1,NA,Aken_1068
Aken_1069,ECT1,A. kenti,Aken,27,1,2023,Moore,-16.88719961,146.1867844,-16.88719961,146.1867844,colony GPS,10,2.9,0.9,NA,Aken_1069
Aken_1070,ECT1,A. kenti,Aken,27,1,2023,Moore,-16.88713859,146.1868197,-16.88713859,146.1868197,colony GPS,10,4.3,2.3,NA,Aken_1070
Aken_1071,ECT1,A. kenti,Aken,27,1,2023,Moore,-16.88729684,146.1867177,-16.88729684,146.1867177,colony GPS,10,3.2,1.2,NA,Aken_1071
Aken_1072,ECT1,A. kenti,Aken,27,1,2023,Moore,-16.8873048,146.1867191,-16.8873048,146.1867191,colony GPS,10,3.1,1.1,NA,Aken_1072
Aken_1073,ECT1,A. kenti,Aken,27,1,2023,Moore,-16.88752273,146.1866499,-16.88752273,146.1866499,colony GPS,10,3.6,1.6,NA,Aken_1073
Aken_1074,ECT1,A. kenti,Aken,27,1,2023,Moore,NA,NA,NA,NA,colony GPS,10,4,2,NA,Aken_1074
Aken_1075,ECT1,A. kenti,Aken,27,1,2023,Moore,NA,NA,NA,NA,colony GPS,10,4.2,2.2,NA,Aken_1075
Aken_1076,ECT1,A. kenti,Aken,27,1,2023,Moore,-16.84580047,146.2316832,-16.84580047,146.2316832,colony GPS,10,6,4.7,NA,Aken_1076
Aken_1077,ECT1,A. kenti,Aken,27,1,2023,Moore,-16.8458257,146.231733,-16.8458257,146.231733,colony GPS,10,5.6,4.3,NA,Aken_1077
Aken_1078,ECT1,A. kenti,Aken,27,1,2023,Moore,-16.84585897,146.2317615,-16.84585897,146.2317615,colony GPS,10,4.9,3.6,NA,Aken_1078
Aken_1079,ECT1,A. kenti,Aken,27,1,2023,Moore,-16.84597112,146.2317756,-16.84597112,146.2317756,colony GPS,10,5.4,4,NA,Aken_1079
Aken_1080,ECT1,A. kenti,Aken,27,1,2023,Moore,-16.84599945,146.2317839,-16.84599945,146.2317839,colony GPS,10,5.5,4.1,NA,Aken_1080
Aken_1081,ECT1,A. kenti,Aken,27,1,2023,Moore,-16.8457081,146.2323693,-16.8457081,146.2323693,colony GPS,10,6.8,5.4,NA,Aken_1081
Aken_1082,ECT1,A. kenti,Aken,27,1,2023,Moore,-16.8457278,146.2324599,-16.8457278,146.2324599,colony GPS,10,7.2,5.8,NA,Aken_1082
Aken_1083,ECT1,A. kenti,Aken,27,1,2023,Moore,-16.84583961,146.2325236,-16.84583961,146.2325236,colony GPS,10,7.1,5.7,NA,Aken_1083
Aken_1084,ECT1,A. kenti,Aken,27,1,2023,Moore,-16.84605,146.2322977,-16.84605,146.2322977,colony GPS,10,7.3,5.8,NA,Aken_1084
Aken_1085,ECT1,A. kenti,Aken,27,1,2023,Moore,-16.84606014,146.2323114,-16.84606014,146.2323114,colony GPS,10,7.2,5.7,NA,Aken_1085
Aken_1086,ECT1,A. kenti,Aken,27,1,2023,Moore,-16.84607984,146.2324584,-16.84607984,146.2324584,colony GPS,10,7.2,5.7,NA,Aken_1086
Aken_1087,ECT1,A. kenti,Aken,27,1,2023,Moore,-16.8461603,146.2324806,-16.8461603,146.2324806,colony GPS,10,9.2,7.7,NA,Aken_1087
Aken_1088,ECT1,A. kenti,Aken,27,1,2023,Moore,-16.84633532,146.2325081,-16.84633532,146.2325081,colony GPS,10,4.7,3.2,NA,Aken_1088
Aken_1089,ECT1,A. kenti,Aken,27,1,2023,Moore,-16.88712954,146.1867041,-16.88712954,146.1867041,colony GPS,10,3.3,1.3,NA,Aken_1089
Aken_1090,ECT1,A. kenti,Aken,27,1,2023,Moore,-16.88715862,146.1867595,-16.88715862,146.1867595,colony GPS,10,3.5,1.5,NA,Aken_1090
Aken_1091,ECT1,A. kenti,Aken,27,1,2023,Moore,-16.88717522,146.18682,-16.88717522,146.18682,colony GPS,10,3.5,1.5,NA,Aken_1091
Aken_1092,ECT1,A. kenti,Aken,27,1,2023,Moore,-16.88713633,146.1868452,-16.88713633,146.1868452,colony GPS,10,3.8,1.8,NA,Aken_1092
Aken_1093,ECT1,A. kenti,Aken,27,1,2023,Moore,-16.88710154,146.1869212,-16.88710154,146.1869212,colony GPS,10,4.2,2.2,NA,Aken_1093
Aken_1094,ECT1,A. kenti,Aken,27,1,2023,Moore,-16.88703055,146.1870227,-16.88703055,146.1870227,colony GPS,10,3.8,1.8,NA,Aken_1094
Aken_1095,ECT1,A. kenti,Aken,27,1,2023,Moore,-16.8870163,146.187056,-16.8870163,146.187056,colony GPS,10,4.6,2.6,NA,Aken_1095
Aken_1096,ECT1,A. kenti,Aken,27,1,2023,Moore,-16.88702703,146.1870745,-16.88702703,146.1870745,colony GPS,10,3.8,1.8,NA,Aken_1096
Aken_1097,ECT1,A. kenti,Aken,27,1,2023,Moore,-16.88702459,146.187105,-16.88702459,146.187105,colony GPS,10,4,2,NA,Aken_1097
Aken_1098,ECT1,A. kenti,Aken,27,1,2023,Moore,-16.88700205,146.1871415,-16.88700205,146.1871415,colony GPS,10,3.1,1.1,NA,Aken_1098
Aken_1099,ECT1,A. kenti,Aken,27,1,2023,Moore,-16.88705242,146.1871738,-16.88705242,146.1871738,colony GPS,10,4.2,2.2,NA,Aken_1099
Aken_1100,ECT1,A. kenti,Aken,27,1,2023,Moore,-16.8870168,146.1872321,-16.8870168,146.1872321,colony GPS,10,3.5,1.5,NA,Aken_1100
Aken_1101,ECT1,A. kenti,Aken,27,1,2023,Moore,-16.88708293,146.1873953,-16.88708293,146.1873953,colony GPS,10,5.3,3.3,NA,Aken_1101
Aken_1102,ECT1,A. kenti,Aken,27,1,2023,Moore,-16.88706458,146.1874327,-16.88706458,146.1874327,colony GPS,10,3.5,1.5,NA,Aken_1102
Aken_1103,ECT1,A. kenti,Aken,27,1,2023,Moore,-16.88707992,146.187506,-16.88707992,146.187506,colony GPS,10,3.6,1.6,NA,Aken_1103
Aken_1104,ECT1,A. kenti,Aken,27,1,2023,Moore,-16.88708201,146.1875522,-16.88708201,146.1875522,colony GPS,10,4.2,2.2,NA,Aken_1104
Aken_1105,ECT1,A. kenti,Aken,27,1,2023,Moore,-16.88712358,146.1876127,-16.88712358,146.1876127,colony GPS,10,3.3,1.3,NA,Aken_1105
Aken_1106,ECT1,A. kenti,Aken,28,1,2023,Mackay,-16.03870047,145.6512437,-16.03870047,145.6512437,colony GPS,10,3.7,1.6,NA,Aken_1106
Aken_1107,ECT1,A. kenti,Aken,28,1,2023,Mackay,-16.03872788,145.6511892,-16.03872788,145.6511892,colony GPS,10,3.8,1.7,NA,Aken_1107
Aken_1108,ECT1,A. kenti,Aken,28,1,2023,Mackay,-16.03874188,145.6511755,-16.03874188,145.6511755,colony GPS,10,3.6,1.5,NA,Aken_1108
Aken_1109,ECT1,A. kenti,Aken,28,1,2023,Mackay,-16.03878488,145.6511149,-16.03878488,145.6511149,colony GPS,10,2,-0.1,NA,Aken_1109
Aken_1110,ECT1,A. kenti,Aken,28,1,2023,Mackay,-16.03885453,145.6510613,-16.03885453,145.6510613,colony GPS,10,2.3,0.2,NA,Aken_1110
Aken_1111,ECT1,A. kenti,Aken,28,1,2023,Mackay,-16.03890013,145.6510103,-16.03890013,145.6510103,colony GPS,10,3.4,1.3,NA,Aken_1111
Aken_1112,ECT1,A. kenti,Aken,28,1,2023,Mackay,-16.03893064,145.6510103,-16.03893064,145.6510103,colony GPS,10,2.5,0.4,NA,Aken_1112
Aken_1113,ECT1,A. kenti,Aken,28,1,2023,Mackay,-16.03898898,145.6510248,-16.03898898,145.6510248,colony GPS,10,2.9,0.8,NA,Aken_1113
Aken_1114,ECT1,A. kenti,Aken,28,1,2023,Mackay,-16.03903533,145.6509726,-16.03903533,145.6509726,colony GPS,10,2.4,0.3,NA,Aken_1114
