name,lat,lon
ONLI_RB1S_P1,-14.679194,145.443583
ONLI_LA2S_P1,-14.686861,145.454972
ONLI_TA1S_P1,-14.685111,145.466972
ONLI_PA1S_P4,-14.696806,145.449889
ONLI_CN1S_P4,-14.658139,145.451583
Ahya_16a,-21.96286719,152.3072212
Ahya_17a,-21.96286744,152.3072024
Ahya_18a,-21.96288337,152.3072124
Ahya_19a,-21.9628806,152.3072144
Ahya_1a,-21.96280047,152.3074841
Ahya_20a,-21.96291732,152.3072255
Ahya_21a,-21.9629252,152.307218
Ahya_22a,-21.96292494,152.3072086
Ahya_23a,-21.96292897,152.3072169
Ahya_24a,-21.96295755,152.3072373
Ahya_25a,-21.96295403,152.3072329
Ahya_26a,-21.96296694,152.3072792
Ahya_27a,-21.96296794,152.3072757
Ahya_28a,-21.96297389,152.3072719
Ahya_29a,-21.96297641,152.3072649
Ahya_2a,-21.9628112,152.3074771
Ahya_30a,-21.96297792,152.3072644
Ahya_31a,-21.96297674,152.3072568
Ahya_32a,-21.96297968,152.3072604
Ahya_33a,-21.96296987,152.3072471
Ahya_3a,-21.96281531,152.3074759
Ahya_4a,-21.96281732,152.3074827
Ahya_5a,-21.96281682,152.3074778
Ahya_6a,-21.9628195,152.307478
Ahya_7a,-21.96282235,152.3074738
Ahya_8a,-21.96282637,152.3074762
Ahya_9a,-21.96282411,152.3074752
Ahya_10a,-21.95539883,152.2969731
Ahya_11a,-21.95540839,152.2969889
Ahya_12a,-21.95560763,152.2969331
Ahya_13a,-21.95577669,152.296778
Ahya_14a,-21.95580762,152.2967776
Ahya_15a,-21.95582304,152.2968107
Ahya_34a,-21.9558999,152.2968738
Ahya_35a,-21.95601197,152.2968814
Ahya_36a,-21.95617022,152.2967376
Ahya_37a,-21.95621942,152.2967232
Ahya_47a,-21.95513204,152.2968582
Ahya_48a,-21.9546624,152.2972206
Ahya_49a,-21.95462669,152.2971707
Ahya_50a,-21.95452242,152.2971737
Ahya_38a,-21.47282342,152.5609202
Ahya_39a,-21.47304855,152.5609273
Ahya_40a,-21.47309214,152.5610289
Ahya_41a,-21.47313128,152.560947
Ahya_42a,-21.47311921,152.5610228
Ahya_43a,-21.47306297,152.5609181
Ahya_44a,-21.47307848,152.5609108
Ahya_45a,-21.47393762,152.5611744
Ahya_51a,-21.47414323,152.56197
Ahya_52a,-21.4713337,152.5650215
Ahya_53a,-21.47045393,152.5653714
Ahya_54a,-21.47011573,152.5653786
Ahya_55a,-21.46932581,152.5643821
Ahya_56a,-21.46919229,152.564365
Ahya_57a,-21.46934174,152.5639749
Ahya_58a,-21.46945029,152.5641416
Ahya_59a,-21.46940771,152.5635042
Ahya_60a,-21.46969671,152.5626694
Ahya_61a,-21.46962371,152.5622835
Ahya_67a,-21.47008237,152.5652048
Ahya_68a,-21.470135,152.5653938
Ahya_69a,-21.47028998,152.5652801
Ahya_70a,-21.47047782,152.5653211
Ahya_71a,-21.47067765,152.5653065
Ahya_72a,-21.4699677,152.5649253
Ahya_73a,-21.47001984,152.5649245
Ahya_74a,-21.47007499,152.5651091
Ahya_75a,-21.47008899,152.5651574
Ahya_81a,-21.46981163,152.5618594
Ahya_82a,-21.4701397,152.5614906
Ahya_83a,-21.47025185,152.5616974
Ahya_84a,-21.47034539,152.5614061
Ahya_85a,-21.47048956,152.5616477
Ahya_100a,-23.90718265,152.3868982
Ahya_101a,-23.90718332,152.3868906
Ahya_102a,-23.90717134,152.3868998
Ahya_103a,-23.90710185,152.3869429
Ahya_104a,-23.90709305,152.3869322
Ahya_105a,-23.90711107,152.3869396
Ahya_106a,-23.90711007,152.3869808
Ahya_107a,-23.90711091,152.3869516
Ahya_76a,-23.90722322,152.386869
Ahya_77a,-23.90719078,152.3869172
Ahya_78a,-23.907185,152.3869209
Ahya_79a,-23.90718978,152.3869184
Ahya_80a,-23.90720135,152.3869153
Ahya_95a,-23.90722037,152.3868893
Ahya_96a,-23.90723865,152.3868959
Ahya_97a,-23.90720923,152.3869045
Ahya_98a,-23.90721786,152.3869001
Ahya_99a,-23.90718517,152.386885
Ahya_121a,-23.4554565,152.0317466
Ahya_122a,-23.45547401,152.0317511
Ahya_123a,-23.4554782,152.0317544
Ahya_124a,-23.45547024,152.0317458
Ahya_125a,-23.45548064,152.0317515
Ahya_126a,-23.45545809,152.0317526
Ahya_127a,-23.44699287,152.0252817
Ahya_128a,-23.44692581,152.0248448
Ahya_129a,-23.44634537,152.0247279
Ahya_130a,-23.44639742,152.0250007
Ahya_131a,-23.4463944,152.0249662
Ahya_132a,-23.44598511,152.024682
Ahya_133a,-23.44596022,152.0248452
Ahya_134a,-23.44506721,152.0246271
Ahya_135a,-23.4445845,152.0248315
Ahya_141a,-23.44506537,152.0249004
Ahya_142a,-23.44501046,152.0248745
Ahya_143a,-23.44448031,152.0247039
Ahya_144a,-23.44464317,152.0246978
Ahya_145a,-23.44428878,152.0246376
Ahya_150a,-23.43943499,152.0253063
Ahya_151a,-23.4397706,152.0247726
Ahya_152a,-23.43988493,152.0246003
Ahya_153a,-23.44084566,152.0257815
Ahya_154a,-23.4413205,152.0257062
Ahya_155a,-23.4412894,152.0250264
Ahya_156a,-23.44164094,152.0246668
Ahya_157a,-23.44165234,152.0251309
Ahya_158a,-23.44179408,152.0252545
Ahya_159a,-23.44231241,152.0248098
Ahya_160a,-23.44262598,152.0238483
Ahya_161a,-23.44345009,152.0241756
Ahya_10b,-14.47368407,145.504462
Ahya_11b,-14.47375062,145.5043475
Ahya_12b,-14.47381935,145.5042618
Ahya_13b,-14.47390568,145.5041231
Ahya_14b,-14.47397668,145.5040518
Ahya_15b,-14.47396805,145.5040515
Ahya_16b,-14.47404055,145.5039838
Ahya_17b,-14.47406813,145.5039478
Ahya_18b,-14.47411087,145.5038803
Ahya_19b,-14.47413677,145.5038358
Ahya_1b,-14.4295427,145.4505575
Ahya_20b,-14.47423476,145.5037072
Ahya_2b,-14.42957648,145.4506239
Ahya_3b,-14.42905328,145.4509223
Ahya_4b,-14.42899436,145.4512097
Ahya_5b,-14.4289765,145.4512073
Ahya_6b,-14.42887978,145.451713
Ahya_7b,-14.42893015,145.4520797
Ahya_8b,-14.47358801,145.5046293
Ahya_9b,-14.47367895,145.5044997
Ahya_21b,-14.47425638,145.5036686
Ahya_22b,-14.47428186,145.5036204
Ahya_23b,-14.47438924,145.5034631
Ahya_24b,-14.47447498,145.5033838
Ahya_25b,-14.47448001,145.5033776
Ahya_26b,-14.4745272,145.5033099
Ahya_27b,-14.47457892,145.5033001
Ahya_28b,-14.47464027,145.5032676
Ahya_29b,-14.474651,145.5032643
Ahya_30b,-14.47467707,145.5032157
Ahya_31b,-14.47470171,145.503171
Ahya_32b,-14.47473994,145.5031248
Ahya_33b,-14.47479056,145.5029511
Ahya_34b,-14.47485753,145.5028835
Ahya_35b,-14.47487027,145.502861
Ahya_36b,-14.47496147,145.5026533
Ahya_37b,-14.47504621,145.5025375
Ahya_38b,-14.47507236,145.5024813
Ahya_39b,-14.47504512,145.5024632
Ahya_40b,-14.47506272,145.5024348
Ahya_41b,-14.4751157,145.5024132
Ahya_42b,-14.47512022,145.5023274
Ahya_43b,-14.47510731,145.5023146
Ahya_B1,-14.74247,145.51225
Ahya_B10,-14.74256,145.5123
Ahya_B11,-14.74256,145.51229
Ahya_B12,-14.74256,145.5123
Ahya_B13,-14.74254,145.51232
Ahya_B14,-14.74255,145.51233
Ahya_B15,-14.74255,145.51231
Ahya_B16,-14.74255,145.51231
Ahya_B17,-14.74252,145.51236
Ahya_B18,-14.74253,145.51235
Ahya_B19,-14.74252,145.51233
Ahya_B2,-14.74249,145.51226
Ahya_B20,-14.74254,145.51234
Ahya_B21,-14.74257,145.51234
Ahya_B22,-14.74258,145.51235
Ahya_B23,-14.74258,145.51238
Ahya_B24,-14.74257,145.51245
Ahya_B25,-14.74261,145.51238
Ahya_B26,-14.7426,145.51238
Ahya_B27,-14.7426,145.51237
Ahya_B28,-14.74261,145.51237
Ahya_B29,-14.74263,145.51237
Ahya_B3,-14.74249,145.51226
Ahya_B30,-14.74264,145.51237
Ahya_B31,-14.74265,145.51237
Ahya_B32,-14.74259,145.51234
Ahya_B33,-14.74263,145.51238
Ahya_B34,-14.74263,145.51238
Ahya_B35,-14.74261,145.5124
Ahya_B36,-14.74262,145.5124
Ahya_B37,-14.74262,145.5124
Ahya_B38,-14.74262,145.5124
Ahya_B39,-14.74262,145.51246
Ahya_B4,-14.74249,145.51227
Ahya_B40,-14.74263,145.51248
Ahya_B5,-14.74249,145.51229
Ahya_B6,-14.74252,145.51229
Ahya_B7,-14.74252,145.5123
Ahya_B8,-14.74255,145.51229
Ahya_B9,-14.74255,145.51229
Ahya_44b,-14.7423653,145.5123142
Ahya_45b,-14.74240403,145.5123213
Ahya_46,-14.74240378,145.5123154
Ahya_47b,-14.74248223,145.5123608
Ahya_48b,-14.74248969,145.5125315
Ahya_49b,-14.74254543,145.5126457
Ahya_50b,-14.7427191,145.5125236
Ahya_51b,-14.7426787,145.5125182
Ahya_52b,-14.74268172,145.5125342
Ahya_53b,-14.74273461,145.5124882
Ahya_54b,-14.74274928,145.5124824
Ahya_55b,-14.74278566,145.512503
Ahya_56b,-14.74282622,145.5125197
Ahya_57b,-14.74285606,145.5124947
Ahya_58b,-14.74283854,145.5126526
Ahya_59b,-14.74283846,145.5126495
Ahya_60b,-14.74293058,145.5127109
Ahya_61b,-14.74294759,145.5129375
Ahya_62,-14.74295866,145.5129679
Ahya_63,-14.74296897,145.5129756
Ahya_64,-14.74299084,145.5129556
Ahya_65,-14.74306452,145.5129246
Ahya_66,-14.74308849,145.5128912
Ahya_67b,-14.74307081,145.5130658
Ahya_68b,-14.74333936,145.5131797
Ahya_69b,-14.74339569,145.5132492
Ahya_70b,-14.74336929,145.5132594
Ahya_71b,-14.74336199,145.5132533
Ahya_72b,-14.74335043,145.5132808
Ahya_73b,-14.74239699,145.5121812
Ahya_74b,-14.74241878,145.5121353
Ahya_75b,-14.7424083,145.5121015
Ahya_76b,-14.74238383,145.5120494
Ahya_77b,-14.74234208,145.5120157
Ahya_78b,-14.7421581,145.5117952
Ahya_79b,-14.74214553,145.5116461
Ahya_80b,-14.74217537,145.5116169
Ahya_81b,-14.74220982,145.5115903
Ahya_82b,-14.74221694,145.511577
Ahya_83b,-14.7422524,145.51159
Ahya_84b,-14.74225299,145.5115953
Ahya_85,-14.74225734,145.5116133
Ahya_86,-14.74229506,145.5115744
Ahya_87,-14.74229179,145.5115843
Ahya_88,-14.74232163,145.5115359
Ahya_89,-14.74227193,145.5114833
Ahya_90,-14.74227377,145.5114273
Ahya_91,-14.74223589,145.5113843
Ahya_92,-14.74222164,145.5113739
Ahya_93,-14.74221108,145.5113548
Ahya_94,-14.74222608,145.5113428
Ahya_95b,-14.74222289,145.5113193
Ahya_96b,-14.74214729,145.5113578
