Site,Latitude,Longitude,Variable,Depth,mmm,mean_annual,monthly_variability
TSDU_BA1S,-9.88136,142.92542,salt,-13,35.33772583709492,34.86992034468808,0.014268324935083596
TSDU_BA1S,-9.88136,142.92542,salt,-9,35.33798001003753,34.87380159670563,0.014252906483907007
TSDU_BA1S,-9.88136,142.92542,salt,-5.35,35.338427014528264,34.87341118609035,0.014294544262154648
TSDU_BA1S,-9.88136,142.92542,salt,-2.35,35.33856238029419,34.87206309285672,0.014346974202613431
TSDU_BA1S,-9.88136,142.92542,salt,-0.5,35.33877959998382,34.87028512281313,0.014421269072915962
TSDU_BA1S,-9.88136,142.92542,temp,-18,29.86537128827905,28.077181750731565,0.05828920736677335
TSDU_BA1S,-9.88136,142.92542,temp,-13,29.86970981677555,28.08061233906735,0.05825317709050528
TSDU_BA1S,-9.88136,142.92542,temp,-9,29.87479763314169,28.085499008749924,0.058190086909237944
TSDU_BA1S,-9.88136,142.92542,temp,-5.35,29.878428235689608,28.089298218126594,0.058172047518170664
TSDU_BA1S,-9.88136,142.92542,temp,-2.35,29.895471568074758,28.103435130637624,0.05824673133034538
TSDU_BA1S,-9.88136,142.92542,temp,-0.5,29.944558195977482,28.131084845569067,0.05875056317650674
TSDU_BA1S,-9.88136,142.92542,u,-18,-0.0127701314,-0.018317910833333333,-0.249182704255857
TSDU_BA1S,-9.88136,142.92542,u,-13,-0.0194006049,-0.03253921912121212,-0.31514938655583263
TSDU_BA1S,-9.88136,142.92542,u,-9,-0.01625683088888889,-0.03644587118181818,-0.39254427677059306
TSDU_BA1S,-9.88136,142.92542,u,-5.35,-0.010661564666666666,-0.03727223531060606,-0.47732068191828264
TSDU_BA1S,-9.88136,142.92542,u,-2.35,2.6874131811235587e-4,-0.037999354523765065,-0.610308610262316
TSDU_BA1S,-9.88136,142.92542,u,-0.5,0.012562892236178933,-0.049645536552956,-0.6944215992139618
TSDU_BA1S,-9.88136,142.92542,v,-18,-1.2667e-4,-1.816560606060606e-4,-0.24909057073209115
TSDU_BA1S,-9.88136,142.92542,v,-13,0.001743362888888889,9.526986985881143e-4,0.4283778327788257
TSDU_BA1S,-9.88136,142.92542,v,-9,6.375971798344611e-4,-8.537592830706463e-4,-1.25051635051843
TSDU_BA1S,-9.88136,142.92542,v,-5.35,0.004854639571343336,-0.0013492626213838228,-4.617974637535802
TSDU_BA1S,-9.88136,142.92542,v,-2.35,0.010567340797563976,0.0011257765165141958,3.346381032323252
TSDU_BA1S,-9.88136,142.92542,v,-0.5,0.02600411564635309,0.008374389977903178,1.3528024107138612
TSDU_BA1S,-9.88136,142.92542,wspeed_u,99999.9,3.6261792322564226,-3.592115159613598,-1.0610141461102185
TSDU_BA1S,-9.88136,142.92542,wspeed_v,99999.9,6.3526909888094565,3.123399833564438,0.8175056649607331
TSDU_BA2S,-9.878565,142.932925,eta,99999.9,0.280779163665446,0.17745203988240377,0.3156233402719303
TSDU_BA2S,-9.878565,142.932925,salt,-18,35.33696311576962,34.86885501857182,0.014234565135012627
TSDU_BA2S,-9.878565,142.932925,salt,-13,35.33553250791815,34.874591342528426,0.014106394848487906
TSDU_BA2S,-9.878565,142.932925,salt,-9,35.33651729046449,34.877695014306255,0.014129347485787865
TSDU_BA2S,-9.878565,142.932925,salt,-5.35,35.33655742181515,34.87698554490338,0.014158589630290335
TSDU_BA2S,-9.878565,142.932925,salt,-2.35,35.33670492401445,34.8755760964909,0.014214385074370806
TSDU_BA2S,-9.878565,142.932925,salt,-0.5,35.336933508950096,34.8737922694606,0.01428949236427112
TSDU_BA2S,-9.878565,142.932925,temp,-18,29.86537128827905,28.077181750731565,0.05828920736677335
TSDU_BA2S,-9.878565,142.932925,temp,-13,29.862571675114587,28.07689612428401,0.058249166446671864
TSDU_BA2S,-9.878565,142.932925,temp,-9,29.868528766815118,28.082091614837147,0.058181229269689085
TSDU_BA2S,-9.878565,142.932925,temp,-5.35,29.87184494157557,28.085293547085755,0.058182584208507776
TSDU_BA2S,-9.878565,142.932925,temp,-2.35,29.88930367254294,28.100483752003893,0.058254987663496495
TSDU_BA2S,-9.878565,142.932925,temp,-0.5,29.938895823226012,28.129928126577937,0.05875388460647021
TSDU_BA2S,-9.878565,142.932925,u,-18,-0.0127701314,-0.018317910833333333,-0.249182704255857
TSDU_BA2S,-9.878565,142.932925,u,-13,-0.0249667267,-0.03983043457762917,-0.28880192815160577
TSDU_BA2S,-9.878565,142.932925,u,-9,-0.013545045888888888,-0.033227111696969694,-0.4082274363354941
TSDU_BA2S,-9.878565,142.932925,u,-5.35,-0.011934247010628602,-0.0378359506219368,-0.45288231574215004
TSDU_BA2S,-9.878565,142.932925,u,-2.35,-0.0024388724273319844,-0.03915789219477219,-0.565707320301215
TSDU_BA2S,-9.878565,142.932925,u,-0.5,0.009389580043298757,-0.050326922911545384,-0.6525135450612973
TSDU_BA2S,-9.878565,142.932925,v,-18,-1.2667e-4,-1.816560606060606e-4,-0.24909057073209115
TSDU_BA2S,-9.878565,142.932925,v,-13,-0.0059594539,-0.006483539007575758,-0.07044504849444895
TSDU_BA2S,-9.878565,142.932925,v,-9,-0.006989592777777777,-0.008730461386363636,-0.14561999472364445
TSDU_BA2S,-9.878565,142.932925,v,-5.35,-0.004794089444444444,-0.010170945461940846,-0.34202442351191215
TSDU_BA2S,-9.878565,142.932925,v,-2.35,-3.106300000000003e-4,-0.00836362224252558,-0.6446819414314062
TSDU_BA2S,-9.878565,142.932925,v,-0.5,0.013621370090508877,-0.0020261865251975136,-8.860832804335367
TSDU_BA2S,-9.878565,142.932925,wspeed_u,99999.9,3.624351782926953,-3.5877588733911,-1.0613574588436954
TSDU_BA2S,-9.878565,142.932925,wspeed_v,99999.9,6.353256607660419,3.1262838638027155,0.8166927457595075
TSDU_BA3S,-9.985315,142.90854,eta,99999.9,0.27775240748902746,0.17402856396464972,0.323858142751752
TSDU_BA3S,-9.985315,142.90854,salt,-18,35.34923758460213,34.87205687892637,0.014587113569336094
TSDU_BA3S,-9.985315,142.90854,salt,-13,35.35022263873511,34.87005217343111,0.014676319630718927
TSDU_BA3S,-9.985315,142.90854,salt,-9,35.35029139322841,34.86993885816557,0.01468791401599078
TSDU_BA3S,-9.985315,142.90854,salt,-5.35,35.35033609371488,34.869624651202564,0.014700211046131659
TSDU_BA3S,-9.985315,142.90854,salt,-2.35,35.35045510594554,34.869041994666034,0.014725602805303436
TSDU_BA3S,-9.985315,142.90854,salt,-0.5,35.350694012226164,34.86784934033032,0.014776082949124119
TSDU_BA3S,-9.985315,142.90854,temp,-18,29.9183453962699,28.082214406409932,0.059266631642918656
TSDU_BA3S,-9.985315,142.90854,temp,-13,29.923337017390807,28.08818215026554,0.05924996623446069
TSDU_BA3S,-9.985315,142.90854,temp,-9,29.92425901685611,28.090097642444398,0.05923447609355053
TSDU_BA3S,-9.985315,142.90854,temp,-5.35,29.926528422187072,28.092872044364462,0.059233794480635725
TSDU_BA3S,-9.985315,142.90854,temp,-2.35,29.93719348625384,28.103292353939548,0.05927906030322045
TSDU_BA3S,-9.985315,142.90854,temp,-0.5,29.973230932972577,28.123081376369004,0.05968784097905855
TSDU_BA3S,-9.985315,142.90854,u,-18,0.0057743085484989265,-0.01827164407303998,-0.8520204490735559
TSDU_BA3S,-9.985315,142.90854,u,-13,0.005288977918796864,-0.014322643298313254,-0.8781885460138933
TSDU_BA3S,-9.985315,142.90854,u,-9,0.0015999275497179594,-0.026789858636761654,-0.7094622697393835
TSDU_BA3S,-9.985315,142.90854,u,-5.35,0.0010379372925882501,-0.031359650275505344,-0.6852526176921688
TSDU_BA3S,-9.985315,142.90854,u,-2.35,0.00552934741564771,-0.03485940642576937,-0.7249323357866073
TSDU_BA3S,-9.985315,142.90854,u,-0.5,0.013582667076383444,-0.04533488719662427,-0.7523268117896221
TSDU_BA3S,-9.985315,142.90854,v,-18,0.020331253000440846,0.003383653524904146,2.398222566289538
TSDU_BA3S,-9.985315,142.90854,v,-13,0.03777124323408838,7.316024425061911e-4,7.616416663518994
TSDU_BA3S,-9.985315,142.90854,v,-9,0.044501879024695344,-0.0031246283441372803,-353.01230155219065
TSDU_BA3S,-9.985315,142.90854,v,-5.35,0.046175477749578614,-0.004807254243399056,-18.279965034302293
TSDU_BA3S,-9.985315,142.90854,v,-2.35,0.0496466700509398,-0.006222190175331857,-11.739636596633469
TSDU_BA3S,-9.985315,142.90854,v,-0.5,0.06631703350233469,0.0012089194352780737,9.51853989837064
TSDU_BA3S,-9.985315,142.90854,wspeed_u,99999.9,3.63555181553634,-3.647602830189092,-1.051337221956746
TSDU_BA3S,-9.985315,142.90854,wspeed_v,99999.9,6.410349395829466,3.1381628149735876,0.8193837861884763
TSDU_FR1S,-9.9312,143.00543,eta,99999.9,0.2896884064936162,0.18114918001592215,0.3237770001666884
TSDU_FR1S,-9.9312,143.00543,salt,-13,35.33172358471647,34.908764764490805,0.013192906035455379
TSDU_FR1S,-9.9312,143.00543,salt,-9,35.33172612462314,34.90807741979858,0.013212925653206257
TSDU_FR1S,-9.9312,143.00543,salt,-5.35,35.333613694882196,34.902107502444615,0.013458003088263424
TSDU_FR1S,-9.9312,143.00543,salt,-2.35,35.334097412943756,34.90046026105702,0.013528241175720893
TSDU_FR1S,-9.9312,143.00543,salt,-0.5,35.33420168455452,34.89959550125937,0.013563234667163452
TSDU_FR1S,-9.9312,143.00543,temp,-13,29.7662418220088,28.011407703479506,0.057623593261233085
TSDU_FR1S,-9.9312,143.00543,temp,-9,29.773665847395815,28.016685568141153,0.057669647566958304
TSDU_FR1S,-9.9312,143.00543,temp,-5.35,29.81806761524839,28.04694350453941,0.05797613466900307
TSDU_FR1S,-9.9312,143.00543,temp,-2.35,29.828657853132203,28.055797454978414,0.058084313049968174
TSDU_FR1S,-9.9312,143.00543,temp,-0.5,29.847182614219072,28.06796723807977,0.05826170687178869
TSDU_FR1S,-9.9312,143.00543,u,-13,-0.013255378200000001,-0.015819832727272727,-0.10384287081492498
TSDU_FR1S,-9.9312,143.00543,u,-9,-0.0144122364,-0.017866659696969697,-0.13209346513399028
TSDU_FR1S,-9.9312,143.00543,u,-5.35,-0.0172219886,-0.02523014256060606,-0.2233664131783165
TSDU_FR1S,-9.9312,143.00543,u,-2.35,-0.014538465,-0.03727916265909091,-0.37893921918764617
TSDU_FR1S,-9.9312,143.00543,u,-0.5,-0.009507252888888889,-0.042772853878787875,-0.4465774447750075
TSDU_FR1S,-9.9312,143.00543,v,-13,0.07474864627105228,0.05008200357564041,0.35996495518828264
TSDU_FR1S,-9.9312,143.00543,v,-9,0.08182137555555556,0.056207719082633244,0.3451292339215443
TSDU_FR1S,-9.9312,143.00543,v,-5.35,0.08092721644444445,0.05462011891204613,0.3653662479894949
TSDU_FR1S,-9.9312,143.00543,v,-2.35,0.0849459817593387,0.05587589263928714,0.3947647538822613
TSDU_FR1S,-9.9312,143.00543,v,-0.5,0.09522951056084368,0.061348909172113456,0.42223715853006694
TSDU_FR1S,-9.9312,143.00543,wspeed_u,99999.9,3.628284364923978,-3.5911828626356748,-1.0582600350991234
TSDU_FR1S,-9.9312,143.00543,wspeed_v,99999.9,6.411571057320296,3.1704173667997506,0.8112172956716135
TSDU_FR2S,-10.03707,142.926535,eta,99999.9,0.2906044362241173,0.1844928832806518,0.31016354841803356
TSDU_FR2S,-10.03707,142.926535,salt,-18,35.347798362775755,34.88417346090792,0.014200053359241474
TSDU_FR2S,-10.03707,142.926535,salt,-13,35.347803479479374,34.88403568654736,0.014204791469565103
TSDU_FR2S,-10.03707,142.926535,salt,-9,35.34778737303246,34.88376019351246,0.01421701742365542
TSDU_FR2S,-10.03707,142.926535,salt,-5.35,35.34782467936382,34.88311721828759,0.014244159453708324
TSDU_FR2S,-10.03707,142.926535,salt,-2.35,35.347968254619204,34.8819266284578,0.014292597575922833
TSDU_FR2S,-10.03707,142.926535,salt,-0.5,35.34822138153088,34.88010975930349,0.014360636738952649
TSDU_FR2S,-10.03707,142.926535,temp,-18,29.864767658276428,28.03149166962263,0.0592264626522496
TSDU_FR2S,-10.03707,142.926535,temp,-13,29.86498008900872,28.032120712860777,0.05922228936905263
TSDU_FR2S,-10.03707,142.926535,temp,-9,29.867032641513664,28.03455566066832,0.059214821699802286
TSDU_FR2S,-10.03707,142.926535,temp,-5.35,29.87388293307567,28.041742151235542,0.05922450753236676
TSDU_FR2S,-10.03707,142.926535,temp,-2.35,29.896874382027953,28.06016336478087,0.05937853235399568
TSDU_FR2S,-10.03707,142.926535,temp,-0.5,29.95468932143645,28.089470381898174,0.06002086966557734
TSDU_FR2S,-10.03707,142.926535,u,-18,0.004479538678790255,-0.014782904895931159,-0.8731490889209335
TSDU_FR2S,-10.03707,142.926535,u,-13,0.006757344419322388,-0.018487868699283868,-0.8997013427507397
TSDU_FR2S,-10.03707,142.926535,u,-9,0.008310298110145482,-0.02144564590141986,-0.8947312366627053
TSDU_FR2S,-10.03707,142.926535,u,-5.35,0.010063165438559816,-0.026263473649021242,-0.8534046853982405
TSDU_FR2S,-10.03707,142.926535,u,-2.35,0.01595100249836426,-0.03284679226701917,-0.8445860733041363
TSDU_FR2S,-10.03707,142.926535,u,-0.5,0.02518309793698526,-0.046850232214645564,-0.81704069513137
TSDU_FR2S,-10.03707,142.926535,v,-18,0.01887329942032799,-0.004661541469725364,-4.335377029170328
TSDU_FR2S,-10.03707,142.926535,v,-13,0.022513196092733966,-0.0060374507422609825,-4.0620184669242505
TSDU_FR2S,-10.03707,142.926535,v,-9,0.02582329059025909,-0.005669769427812346,-5.169128261570353
TSDU_FR2S,-10.03707,142.926535,v,-5.35,0.030504810891432366,-0.00425357257964913,-9.52834008558226
TSDU_FR2S,-10.03707,142.926535,v,-2.35,0.03875467796902707,-0.00128212886457891,34.15020732261637
TSDU_FR2S,-10.03707,142.926535,v,-0.5,0.05725974393010893,0.00801101667197961,3.417124938328315
TSDU_FR2S,-10.03707,142.926535,wspeed_u,99999.9,3.631177871355796,-3.6690344051919435,-1.0457092460313526
TSDU_FR2S,-10.03707,142.926535,wspeed_v,99999.9,6.445282121835474,3.1574743748857492,0.81737756870399
TSDU_LA1S,-9.934095,142.922705,eta,99999.9,0.2838798138607052,0.1829271327439128,0.2960456535993104
TSDU_LA1S,-9.934095,142.922705,salt,-13,35.35720935090041,34.86620627683957,0.015018487815797942
TSDU_LA1S,-9.934095,142.922705,salt,-9,35.35722061615087,34.87091952360894,0.014922604721604895
TSDU_LA1S,-9.934095,142.922705,salt,-5.35,35.35652903600053,34.871176038152974,0.01491582523920066
TSDU_LA1S,-9.934095,142.922705,salt,-2.35,35.35628556622812,34.87016573514648,0.014965986236020884
TSDU_LA1S,-9.934095,142.922705,salt,-0.5,35.35635369799239,34.8683245581695,0.015050966083558015
TSDU_LA1S,-9.934095,142.922705,temp,-13,29.901498513580652,28.087019475407615,0.05867172479599128
TSDU_LA1S,-9.934095,142.922705,temp,-9,29.874841194675383,28.072794569035356,0.05838494773316585
TSDU_LA1S,-9.934095,142.922705,temp,-5.35,29.877324593950892,28.079316301503365,0.058279008758802583
TSDU_LA1S,-9.934095,142.922705,temp,-2.35,29.909068022236713,28.107165570482394,0.0583199911719298
TSDU_LA1S,-9.934095,142.922705,temp,-0.5,29.98115881016966,28.148688415665475,0.05909219981032068
TSDU_LA1S,-9.934095,142.922705,u,-13,0.002748086760808363,-0.001371019819933343,-1.6580929659063575
TSDU_LA1S,-9.934095,142.922705,u,-9,0.007285170480565737,-1.242016401521263e-4,-5.489051872946133
TSDU_LA1S,-9.934095,142.922705,u,-5.35,0.01200847132369383,-8.464045181217825e-4,-3.6744822472688075
TSDU_LA1S,-9.934095,142.922705,u,-2.35,0.021319148724052946,-0.002354239141007281,-3.542908470974207
TSDU_LA1S,-9.934095,142.922705,u,-0.5,0.035403207740659186,-0.017944880888575217,-1.5107972292805625
TSDU_LA1S,-9.934095,142.922705,v,-13,2.3295418842146614e-5,-1.1622855013704751e-5,-1.6579765044469674
TSDU_LA1S,-9.934095,142.922705,v,-9,0.009498456056174172,-0.007554675307797334,-1.6992309014879776
TSDU_LA1S,-9.934095,142.922705,v,-5.35,0.012950442015937978,-0.014000086747720731,-1.3903439581830095
TSDU_LA1S,-9.934095,142.922705,v,-2.35,0.019925047333485983,-0.013935448636190974,-1.854004398201698
TSDU_LA1S,-9.934095,142.922705,v,-0.5,0.042256103954468396,-0.002994105349513616,-25.52025817003532
TSDU_LA1S,-9.934095,142.922705,wspeed_u,99999.9,3.633753049929027,-3.6180052249330705,-1.0566101433821564
TSDU_LA1S,-9.934095,142.922705,wspeed_v,99999.9,6.385021725395066,3.134388665468395,0.8179826936865823
TSMA_BA1D,-9.748695,143.399805,eta,99999.9,0.2722538595583784,0.17075057034243787,0.3034322963790221
TSMA_BA1D,-9.748695,143.399805,salt,-24,35.278995841527774,34.94006898795402,0.009638531268313632
TSMA_BA1D,-9.748695,143.399805,salt,-18,35.27897361445673,34.93936707292535,0.009659591161323287
TSMA_BA1D,-9.748695,143.399805,salt,-13,35.27893613489427,34.93835295401674,0.009682850041786057
TSMA_BA1D,-9.748695,143.399805,salt,-9,35.27893931504548,34.937268982234194,0.009712704684074964
TSMA_BA1D,-9.748695,143.399805,salt,-5.35,35.279012298288706,34.93522835341058,0.0097672782841431
TSMA_BA1D,-9.748695,143.399805,salt,-2.35,35.279169065595696,34.93247108780898,0.009849903192971379
TSMA_BA1D,-9.748695,143.399805,salt,-0.5,35.27945088335984,34.93065385422399,0.009917300524083818
TSMA_BA1D,-9.748695,143.399805,temp,-24,29.23842016905057,27.827984242624208,0.05072314050345413
TSMA_BA1D,-9.748695,143.399805,temp,-18,29.244206173834193,27.830869722822484,0.05079309834492449
TSMA_BA1D,-9.748695,143.399805,temp,-13,29.253780457890496,27.83589874555459,0.05088312487440985
TSMA_BA1D,-9.748695,143.399805,temp,-9,29.26682573276217,27.842568694785296,0.05103234610964003
TSMA_BA1D,-9.748695,143.399805,temp,-5.35,29.304243768862214,27.85914069730088,0.051399856553358575
TSMA_BA1D,-9.748695,143.399805,temp,-2.35,29.38143924452345,27.896896864157068,0.05216585094944038
TSMA_BA1D,-9.748695,143.399805,temp,-0.5,29.479002499256982,27.94771937524527,0.0530909307505957
TSMA_BA1D,-9.748695,143.399805,u,-24,0.0245288249180505,0.014210851803929782,0.6024014527922255
TSMA_BA1D,-9.748695,143.399805,u,-18,0.024958823394303775,0.014368283673085805,0.6011098250331844
TSMA_BA1D,-9.748695,143.399805,u,-13,0.026641414450169897,0.015813562917102585,0.5377644868862458
TSMA_BA1D,-9.748695,143.399805,u,-9,0.02554623230152359,0.01567672209159903,0.46182685388212613
TSMA_BA1D,-9.748695,143.399805,u,-5.35,0.022733719318558183,0.015465874793180972,0.32708191944345877
TSMA_BA1D,-9.748695,143.399805,u,-2.35,0.03036990494709444,0.013969025490794772,0.489005946061953
TSMA_BA1D,-9.748695,143.399805,u,-0.5,0.04173859605445023,0.005903680582940696,1.9983371812765578
TSMA_BA1D,-9.748695,143.399805,v,-24,0.051363825555555555,0.02499050660423789,0.9328433553267854
TSMA_BA1D,-9.748695,143.399805,v,-18,0.05393734507651442,0.02638150657806785,0.9098403685965146
TSMA_BA1D,-9.748695,143.399805,v,-13,0.0665781280346213,0.032798951258537254,0.8595829215358691
TSMA_BA1D,-9.748695,143.399805,v,-9,0.06970547988338895,0.0353416119475741,0.8035754842050604
TSMA_BA1D,-9.748695,143.399805,v,-5.35,0.07445809887174684,0.03891580929435719,0.7415093643829412
TSMA_BA1D,-9.748695,143.399805,v,-2.35,0.08321532998160329,0.04477841876126737,0.6855753015767663
TSMA_BA1D,-9.748695,143.399805,v,-0.5,0.09611879036598368,0.05330867348452657,0.6700220215422609
TSMA_BA1D,-9.748695,143.399805,wspeed_u,99999.9,3.4539859600464613,-3.3337587738500982,-1.0718731265580814
TSMA_BA1D,-9.748695,143.399805,wspeed_v,99999.9,6.475797882885088,3.312332820787974,0.7761636035405044
TSMA_BA1S,-9.748895,143.399825,eta,99999.9,0.27225390231443286,0.17075004909263525,0.3034384940043371
TSMA_BA1S,-9.748895,143.399825,salt,-24,35.278999119640616,34.94007413931177,0.009638569606483634
TSMA_BA1S,-9.748895,143.399825,salt,-18,35.27897682197596,34.93937145645623,0.009659645143646124
TSMA_BA1S,-9.748895,143.399825,salt,-13,35.27893881441548,34.9383551156097,0.009682855534774151
TSMA_BA1S,-9.748895,143.399825,salt,-9,35.278942069763225,34.937272416479544,0.009712702379450813
TSMA_BA1S,-9.748895,143.399825,salt,-5.35,35.27901521135602,34.93523282832157,0.009767316050586809
TSMA_BA1S,-9.748895,143.399825,salt,-2.35,35.2791724538772,34.93247417452187,0.00985004086987947
TSMA_BA1S,-9.748895,143.399825,salt,-0.5,35.27945389794091,34.93065377805213,0.009917520077917569
TSMA_BA1S,-9.748895,143.399825,temp,-24,29.238459213095116,27.827941558348588,0.050724541416412625
TSMA_BA1S,-9.748895,143.399825,temp,-18,29.244239886601544,27.830829130653566,0.05079446150755218
TSMA_BA1S,-9.748895,143.399825,temp,-13,29.253840365495694,27.835874928782484,0.050884168725574525
TSMA_BA1S,-9.748895,143.399825,temp,-9,29.266876882985766,27.842551911710046,0.051033064384802526
TSMA_BA1S,-9.748895,143.399825,temp,-5.35,29.304288086234703,27.859154735097015,0.051400104506047685
TSMA_BA1S,-9.748895,143.399825,temp,-2.35,29.38153285061455,27.89697191973918,0.05216613657905138
TSMA_BA1S,-9.748895,143.399825,temp,-0.5,29.479078913539954,27.94778000374046,0.05309136934226388
TSMA_BA1S,-9.748895,143.399825,u,-24,0.024449733844255618,0.014166400420416529,0.6023771043711151
TSMA_BA1S,-9.748895,143.399825,u,-18,0.02488078813901216,0.014325655522758895,0.6009881090687043
TSMA_BA1S,-9.748895,143.399825,u,-13,0.026589967126913413,0.01578943871119172,0.5374885118185383
TSMA_BA1S,-9.748895,143.399825,u,-9,0.025493032557368525,0.015648720221879242,0.461436757981671
TSMA_BA1S,-9.748895,143.399825,u,-5.35,0.02268558856670626,0.015428776868089498,0.32656848647832665
TSMA_BA1S,-9.748895,143.399825,u,-2.35,0.03039098344722761,0.01391022376259188,0.4925868609372505
TSMA_BA1S,-9.748895,143.399825,u,-0.5,0.04178064111386938,0.0057971948502611665,2.035554673537833
TSMA_BA1S,-9.748895,143.399825,v,-24,0.051325088231429256,0.02495814302690062,0.9337452457987091
TSMA_BA1S,-9.748895,143.399825,v,-18,0.05390563314326465,0.026350493633801958,0.9107782341255101
TSMA_BA1S,-9.748895,143.399825,v,-13,0.06650854274775823,0.032744094769440964,0.8604750032925967
TSMA_BA1S,-9.748895,143.399825,v,-9,0.06964000333333334,0.03528715395766617,0.8044000373259582
TSMA_BA1S,-9.748895,143.399825,v,-5.35,0.07438428270573287,0.0388640279386519,0.742168888693348
TSMA_BA1S,-9.748895,143.399825,v,-2.35,0.08314675545260392,0.044731867387225295,0.6860556571058367
TSMA_BA1S,-9.748895,143.399825,v,-0.5,0.09605985095996859,0.053269836682169995,0.6704398568950666
TSMA_BA1S,-9.748895,143.399825,wspeed_u,99999.9,3.4540348602537927,-3.333790463474773,-1.0718704499084155
TSMA_BA1S,-9.748895,143.399825,wspeed_v,99999.9,6.475829459094164,3.312340103374487,0.7761683286516688
TSMA_BA2D,-9.74409,143.41574,eta,99999.9,0.27029905288929773,0.16917699219099372,0.304605830926952
TSMA_BA2D,-9.74409,143.41574,salt,-24,35.27798011790302,34.93838608341365,0.009626225055179311
TSMA_BA2D,-9.74409,143.41574,salt,-18,35.27783964423408,34.93795562848137,0.009632458254974077
TSMA_BA2D,-9.74409,143.41574,salt,-13,35.278261147931175,34.93745224398342,0.009658223746695564
TSMA_BA2D,-9.74409,143.41574,salt,-9,35.2782815133434,34.93702822300675,0.009673602308334205
TSMA_BA2D,-9.74409,143.41574,salt,-5.35,35.27836295917046,34.935740713382685,0.009713518711054697
TSMA_BA2D,-9.74409,143.41574,salt,-2.35,35.27851658408506,34.93331440929708,0.009783679721207979
TSMA_BA2D,-9.74409,143.41574,salt,-0.5,35.278793085955336,34.93132358501405,0.009848517833214698
TSMA_BA2D,-9.74409,143.41574,temp,-24,29.235161383741243,27.83670922048338,0.05043349774668101
TSMA_BA2D,-9.74409,143.41574,temp,-18,29.239211047290606,27.83970772931804,0.05043836417576543
TSMA_BA2D,-9.74409,143.41574,temp,-13,29.253155630922052,27.843351328292293,0.050627298748661
TSMA_BA2D,-9.74409,143.41574,temp,-9,29.260450430904672,27.848359284580056,0.05070249251334261
TSMA_BA2D,-9.74409,143.41574,temp,-5.35,29.284841394730705,27.861842256896093,0.050925962069967336
TSMA_BA2D,-9.74409,143.41574,temp,-2.35,29.343362906277893,27.89141730642162,0.051481541087021174
TSMA_BA2D,-9.74409,143.41574,temp,-0.5,29.426619058424613,27.93390615732772,0.05225241480601554
TSMA_BA2D,-9.74409,143.41574,u,-24,0.01740983514046105,0.009597690041276278,0.6680886958468887
TSMA_BA2D,-9.74409,143.41574,u,-18,0.01620538861216287,0.008435115400842227,0.7674030059250516
TSMA_BA2D,-9.74409,143.41574,u,-13,0.014984367788439265,0.009414400125150931,0.49158308849059484
TSMA_BA2D,-9.74409,143.41574,u,-9,0.013996335826498384,0.008213810977121865,0.5574608034661493
TSMA_BA2D,-9.74409,143.41574,u,-5.35,0.013471943197005268,0.007132207102902191,0.5305144649926573
TSMA_BA2D,-9.74409,143.41574,u,-2.35,0.01960333453346029,0.005531417178379698,1.0937868926564376
TSMA_BA2D,-9.74409,143.41574,u,-0.5,0.03019572872924698,-0.0016011888767193906,-13.791609659561361
TSMA_BA2D,-9.74409,143.41574,v,-24,0.03920699164920015,0.02097893127743338,0.7710023498501262
TSMA_BA2D,-9.74409,143.41574,v,-18,0.038197013379218325,0.020461826049703317,0.7562457087035258
TSMA_BA2D,-9.74409,143.41574,v,-13,0.0673780152605464,0.03500121791999059,0.7655553771083804
TSMA_BA2D,-9.74409,143.41574,v,-9,0.07156953020047593,0.03742894819342323,0.7478797341716074
TSMA_BA2D,-9.74409,143.41574,v,-5.35,0.07466799244444444,0.03994227614336966,0.7096765651933977
TSMA_BA2D,-9.74409,143.41574,v,-2.35,0.0808541015779642,0.04426217344671736,0.6705137186373881
TSMA_BA2D,-9.74409,143.41574,v,-0.5,0.0924472998464768,0.051741258157575166,0.6622018060667495
TSMA_BA2D,-9.74409,143.41574,wspeed_u,99999.9,3.444309129377868,-3.3232484099420514,-1.0724009463425093
TSMA_BA2D,-9.74409,143.41574,wspeed_v,99999.9,6.479535793506642,3.3178348041803436,0.7748263521934243
TSMA_BA2S,-9.7442395,143.415763,eta,99999.9,0.2702158926856062,0.16911300810361812,0.30469937000749997
TSMA_BA2S,-9.7442395,143.415763,salt,-24,35.2780784205437,34.93799096251562,0.009640309805325552
TSMA_BA2S,-9.7442395,143.415763,salt,-18,35.27787441435538,34.93773862877712,0.009638463644782084
TSMA_BA2S,-9.7442395,143.415763,salt,-13,35.27836253397009,34.93743569826477,0.009661839458918619
TSMA_BA2S,-9.7442395,143.415763,salt,-9,35.27838473998851,34.9370723016281,0.009676114755104881
TSMA_BA2S,-9.7442395,143.415763,salt,-5.35,35.27846723738359,34.935863778662196,0.009715749238176684
TSMA_BA2S,-9.7442395,143.415763,salt,-2.35,35.27862155026547,34.9334572891758,0.00978753574972794
TSMA_BA2S,-9.7442395,143.415763,salt,-0.5,35.27888654789279,34.931418015033955,0.00985397757715228
TSMA_BA2S,-9.7442395,143.415763,temp,-24,29.24496474662215,27.840970554471372,0.050513058876842466
TSMA_BA2S,-9.7442395,143.415763,temp,-18,29.245478672829595,27.842776042078654,0.050477187041567805
TSMA_BA2S,-9.7442395,143.415763,temp,-13,29.256434585823108,27.843997062115477,0.05066588915814524
